"var","module","VS","p.VS"
"emp_PT","grey",0.853773578069573,2.22382555078084e-75
"earn_OC3_B-F","black",0.771520867253783,8.66699326923209e-53
"earn_OC2_G-N","black",0.737389780895702,4.93559088834779e-46
"disp_income","grey",0.724758344157928,8.5601140808891e-44
"emp_Y15-24","yellow",0.720183608763394,5.16306094168418e-43
"earn_OC2_B-F","black",0.708261070854509,4.73791401967328e-41
"earn_OC4_G-N","black",0.707628524909097,5.98342381464056e-41
"earn_OC4_B-F","black",0.706396268390622,9.4110288315286e-41
"emp_Y15-24_ED0-2","grey",0.690129067145567,3.00380449430837e-38
"earn_OC3_P-S","black",0.689332549586712,3.94489320514275e-38
"earn_OC7_B-F","black",0.687493172561239,7.37758109765973e-38
"earn_OC4_P-S","black",0.658586447078896,7.76346629758646e-34
"emp_Y15-24_NaceG-I","yellow",0.6452105251116,4.02492223262339e-32
"earn_OC7_G-N","black",0.620019871097956,4.09033766617798e-29
"earn_OC3_G-N","black",0.604670228205515,2.0617213555115e-27
"emp_Y15-24_ED3-4","yellow",0.599877307465817,6.71643635569024e-27
"emp_Y25-64","yellow",0.564410409255322,2.33741947601351e-23
"earn_OC1_G-N","black",0.562804633815199,3.30472908067396e-23
"GDP","grey",0.560469115851616,5.45043185250378e-23
"earn_OC2_P-S","green",0.547471636868689,8.22196130120467e-22
"earn_OC9_P-S","black",0.536359427587534,7.63316555649803e-21
"earn_OC8_B-F","black",0.529196468978719,3.07478142438318e-20
"earn_OC8_P-S","brown",0.524745713439861,7.18846331096713e-20
"expend_ED5-8","brown",0.522924203060892,1.01396307550684e-19
"emp_Y25-64_NaceM_N","grey",0.509524122700284,1.19634496180719e-18
"earn_OC1_P-S","green",0.507527608861885,1.71217293317254e-18
"emp_Y25-64_NaceK","grey",0.504481410470559,2.94535753405608e-18
"earn_OC5_P-S","blue",0.477549300610178,2.83756368484102e-16
"earn_OC9_B-F","blue",0.47405157122124,4.98899535009698e-16
"earn_OC8_G-N","blue",0.473411742674483,5.52764973201852e-16
"emp_Y25-64_NaceO-Q","brown",0.448045580334991,2.7222175441293e-14
"earn_OC1_B-F","green",0.443891197935903,4.99990457310354e-14
"earn_OC7_P-S","brown",0.417573961398247,1.9518124921981e-12
"earn_OC9_G-N","blue",0.402668553207206,1.35607197788104e-11
"earn_OC5_G-N","blue",0.395346417740417,3.39440588503704e-11
"emp_YGE65","grey",0.394379903781533,3.82504545305834e-11
"emp_Y25-64_NaceJ","grey",0.389529914817362,6.92480989372885e-11
"emp_Y25-64_ED5-8","grey",0.332614690885638,3.68525539096731e-08
"emp_Y25-64_NaceF","grey",0.330883343176514,4.37716456308096e-08
"pop_YGE75","grey",0.301297758160212,7.04969532995261e-07
"training","grey",0.290133046698498,1.86348927104945e-06
"emp_Y25-64_NaceG-I","grey",0.273830742955365,7.16498420211596e-06
"earn_OC5_B-F","brown",0.254308579092853,3.22012939402936e-05
"emp_Y25-64_ED3-4","grey",0.249592224262475,4.54928216732357e-05
"pop_Y65-74","grey",0.181206985985362,0.00330554231959253
"emp_Y25-64_NaceR-U","grey",0.161547078898926,0.00893473471615525
"pop_Y15-24","grey",0.07639552554286,0.218666446233297
"emp_Y25-64_NaceB-E","grey",0.0232062923132424,0.709029456733015
"pop_Total","grey",-0.0181534484671535,0.770367442305848
"emp_FT","grey",-0.0255536790320011,0.681132739910274
"pop_Y0-14","grey",-0.0791208931583937,0.20262794916957
"emp_Y25-64_ED0-2","grey",-0.12231559369117,0.0483814917655916
"pop_Y25-64","grey",-0.286051506232146,2.63171818870759e-06
"unemp_Y15-24","grey",-0.351110365777635,5.48136118702501e-09
"emp_Y25-64_NaceA","grey",-0.471784206892886,7.16781599584718e-16
"unemp_YGE25","grey",-0.567618493802752,1.1635925524221e-23
