"var","module","VS","p.VS"
"earn_OC1_G-N","black",0.756786027384323,9.80104042803422e-50
"earn_OC4_P-S","black",0.749691520879058,2.42548729352319e-48
"earn_OC1_P-S","green",0.704794206957154,1.68977575088281e-40
"earn_OC4_G-N","black",0.701669380187941,5.23292591138942e-40
"earn_OC4_B-F","black",0.695622717654979,4.47465306027656e-39
"earn_OC8_B-F","black",0.689030461928236,4.37346809137207e-38
"earn_OC1_B-F","green",0.688767664407566,4.7835082966383e-38
"earn_OC3_P-S","black",0.683558935423669,2.77145780596634e-37
"earn_OC9_P-S","black",0.678790597597456,1.34071857359867e-36
"earn_OC2_P-S","green",0.661617395553384,3.0850366941649e-34
"earn_OC3_B-F","black",0.652441039939064,4.88219974826777e-33
"earn_OC3_G-N","black",0.647648064845288,1.98921881411437e-32
"earn_OC7_B-F","black",0.631315609556796,1.98430582758969e-30
"disp_income","grey",0.599125301243331,8.06925097995684e-27
"emp_PT","grey",0.589363374244826,8.36738277435042e-26
"earn_OC2_G-N","black",0.571020569820227,5.50706216677313e-24
"emp_Y15-24_ED0-2","grey",0.555255257747298,1.64206520819574e-22
"GDP","grey",0.552979661901448,2.64126781447436e-22
"earn_OC9_G-N","blue",0.547937963360277,7.47436671198935e-22
"earn_OC7_G-N","black",0.546925782284573,9.19083729177292e-22
"earn_OC5_G-N","blue",0.543077235780704,2.00429912531234e-21
"earn_OC9_B-F","blue",0.52243017901028,1.11271391458192e-19
"earn_OC5_P-S","blue",0.522223841894442,1.15670237791645e-19
"earn_OC2_B-F","black",0.519125705498422,2.06381905029924e-19
"earn_OC8_G-N","blue",0.517876390722426,2.60221885713625e-19
"pop_YGE75","grey",0.404999223797933,1.00782561422357e-11
"emp_Y25-64_NaceM_N","grey",0.403690033072392,1.19100415443932e-11
"earn_OC5_B-F","brown",0.388681797137938,7.67456569298115e-11
"earn_OC8_P-S","brown",0.345753839280848,9.64137087516014e-09
"emp_Y25-64","yellow",0.312607898151436,2.52428692606312e-07
"emp_Y25-64_NaceK","grey",0.28320147049167,3.33836683949069e-06
"earn_OC7_P-S","brown",0.278085879761494,5.08282313437647e-06
"expend_ED5-8","brown",0.276558111830627,5.75344527186143e-06
"emp_Y15-24","yellow",0.266596417633216,1.26779353127614e-05
"emp_Y25-64_NaceG-I","grey",0.251418078948095,3.98283497101141e-05
"emp_Y25-64_NaceR-U","grey",0.219424008210781,0.000354927121751327
"emp_Y25-64_NaceJ","grey",0.218122893772399,0.000385513725958098
"emp_Y15-24_NaceG-I","yellow",0.214119241244646,0.000495678116484797
"emp_Y25-64_ED5-8","grey",0.186312396773078,0.00251089050836897
"emp_Y15-24_ED3-4","yellow",0.171670146263769,0.00542288929902034
"emp_Y25-64_NaceO-Q","brown",0.168542677534253,0.00634548400812962
"pop_Y65-74","grey",0.158207082947725,0.0104736376228635
"training","grey",0.0972076766398051,0.117205295442751
"emp_Y25-64_ED0-2","grey",0.0949222107876549,0.126113211873944
"emp_Y25-64_NaceF","grey",0.0902824054985678,0.145799979296352
"emp_Y25-64_ED3-4","grey",0.0828407387371852,0.182137128717828
"emp_YGE65","grey",0.0531804145664671,0.39219819746157
"emp_Y25-64_NaceB-E","grey",-0.00778693237928207,0.900365367828275
"unemp_Y15-24","grey",-0.0773270305298586,0.213085694500568
"pop_Y25-64","grey",-0.0806406782599975,0.194063119426004
"pop_Total","grey",-0.0991230213512565,0.110124920407643
"pop_Y15-24","grey",-0.157009691367346,0.0110799156453212
"emp_FT","grey",-0.172861748994683,0.0051043380088899
"unemp_YGE25","grey",-0.21774938423466,0.000394736378576595
"pop_Y0-14","grey",-0.256264226991798,2.78476148037694e-05
"emp_Y25-64_NaceA","grey",-0.349537010001754,6.47743059360869e-09
