"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"black",0.8673876849845,1.80130673634542e-80,0.846910725730448,0
"blue",0.730155609431977,9.79994804285951e-45,0.729816322390358,0
"green",0.705124367347751,1.4982489226566e-40,0.698256510558905,0
"brown",0.514256619921091,5.0664587475151e-19,0.388676934589653,0
"grey",0.330488015663282,4.55187633083801e-08,0.126034289318543,0
"yellow",0.320334523273037,1.22058426027773e-07,0.329372343201871,0
