"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"grey",0.101383252082165,0.102206718421936,-0.0177782740228589,0
"brown",0.0911050016236017,0.142148809767273,0.114315792995639,0.000430010732696107
"blue",0.0086042367876538,0.889970882478299,-0.00767485624178839,0.181534156176445
"yellow",-0.0566014081495427,0.362419207455359,-0.0646565873786576,0.0472176065677261
"black",-0.115557564556983,0.0622966347461755,-0.116821805046932,2.57675992849649e-05
"green",-0.276981303447009,5.55969809115735e-06,-0.272686293505122,5.55655521594645e-12
