"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"brown",0.503651270360937,3.41140505141451e-18,0.444814825467297,0
"blue",0.444922853205793,4.302571061207e-14,0.456609515425523,0
"grey",0.426521557528271,5.81770578794691e-13,0.0919134370456554,0
"black",0.298322252681666,9.17114224610386e-07,0.311002267310025,0
"green",0.121974998204652,0.0490146744138477,0.138883776876799,0.00192638798479661
"yellow",0.0741865142121369,0.232316194128119,0.0715605219744236,0.0049383552228357
