"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"black",0.767439671874386,6.3997482719424e-52,0.736035029618456,0
"blue",0.709790933305729,2.68724930357729e-41,0.687760821406501,0
"green",0.70058853572095,7.71013533703534e-40,0.690181227633981,0
"brown",0.413957996477862,3.15143553035912e-12,0.317804617049945,0
"grey",0.234915586388207,0.000127776721872086,0.0927818666018555,0
"yellow",0.112509950974033,0.0695707288970183,0.128739626818581,0.000444563402852594
