"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"brown",0.708169493698597,4.90093331065095e-41,0.623287175406172,0
"grey",0.561747608786591,4.14661088389255e-23,0.113950774584148,0
"yellow",0.358627359350746,2.43723720988694e-09,0.343945184941652,0
"blue",0.324912156549385,7.85920339194021e-08,0.398655994938585,0
"black",0.303792848015261,5.64128401283122e-07,0.306448824715683,0
"green",0.0363185010765641,0.559139709448425,0.0142587027379165,0.387558579949372
