"","MEyellow","MEbrown","MEmagenta","MEturquoise","MEblue","MEgreen","MEblack","MEpink","MEred","MEgrey"
"HR04",0.0632464658803265,-0.0471994516108228,0.00123174016934286,-0.0738180796862242,-0.0471298035654506,-0.0602180452659951,-0.0160557753162289,-0.137435753448119,0.00273881992406847,-0.0242797121550732
"HU10",-0.0195738553906451,-0.0749472966660857,-0.0267025221454739,-0.0256134844332673,0.0549742393484226,-0.0328407667427241,-0.0151877221763836,-0.0728371534175481,-0.0878838836555786,-0.0548449031920743
"HU21",0.116667723301653,-0.0673927714769014,-0.00916605082196272,-0.0036511016103046,-0.0858155978748005,-0.0587953040009257,-0.0268391299172589,-0.0628766316093759,-0.0719833369420368,0.0163805667601078
"HU22",0.0941090563506184,-0.0815632220499882,-0.0302475481147857,-0.0141848114279325,-0.0785375018556528,-0.05335859469452,-0.0181640597227148,-0.0847390508761383,-0.0797312021941631,0.0323216316885444
"HU23",0.0762725350364822,-0.0184118590596281,-0.0147551725349535,-0.0232652111873038,-0.0840894022977015,-0.0740257745257902,-0.00550540073251591,-0.0602092864709699,-0.0331602941358691,0.014413975776765
"HU31",0.105329706546887,-0.0114339528133195,0.0216610171772416,-0.0422097872009539,-0.0441553575264173,-0.0790990380052905,-0.0189584506624022,-0.0558877042439653,-0.0222798818064071,-0.0047762172027226
"HU32",0.0997552081610971,-0.00537559262465448,0.0407530989008067,-0.0526472008885639,-0.0886131209135656,-0.0781000384577376,-0.0525236682967703,-0.0625539651161971,-0.0156314389571762,-0.00730644292585371
"HU33",0.086477663550478,-0.0393143526310767,-0.0085379932953496,-0.0397430160905143,-0.0800961301372279,-0.072692327907464,0.0012286114423818,-0.090632762514106,-0.0320434959801331,-0.0252053918433381
"IE01",-0.0380912861000292,0.00390347293825484,0.103894303627648,-0.0178286745638405,-0.00593844549298067,-0.0251616844918908,-0.100955022186242,-0.0258801788406002,0.0189994891848411,0.0075953303014593
"IE02",-0.0636893657515916,-0.0211812427827424,0.0842883462952858,-0.00781601891349747,0.0640240824960991,0.0223900144488128,-0.122963111503209,-0.0410847082630767,-0.0184706663634986,-0.0715746024013478
"ITC1",-0.00827553760002282,-0.0286319201641406,-0.101144624667533,-0.0312562578512376,-0.0310160913668836,0.0139482756686207,0.0989454421586417,-0.0607181948164653,0.0603889090548762,-0.0792706275899248
"ITC2",-0.0265686764928138,-0.0179473049942513,-0.0831885420476221,-0.000213424487941466,0.077484823167635,0.0320361557627064,0.0605228333170573,0.0597118525222952,0.164480843808148,0.126553810149312
"ITC3",-0.0916455614138788,-0.03333385944533,-0.132228951099248,-0.0351432979575203,-0.0202725563039564,0.017481902564736,0.166422451349247,-0.0202101621190458,0.0616388564945857,0.0152718099341083
"ITC4",-0.00284720842137448,-0.0467698283504284,-0.0736407713602649,-0.0141249294551405,-0.00927226487039089,0.0373636348101465,0.0489340125575144,-0.0438914679356807,0.0318996971776801,-0.236775195941091
"ITF1",-0.00867945203536582,-0.041615212895444,-0.075229452203442,-0.0604923966037041,-0.0491319330001568,-0.015763789655357,0.0612902557305643,-0.0524558079412535,0.0657327385638114,0.0526467867227207
"ITF2",-0.0538837645622334,-0.0229783291422805,-0.0755285855542263,-0.0806118958721269,0.0962108345676221,-0.0286506116410967,0.0709528640274259,0.0633112887331925,0.0932498803253641,0.0580375618633682
"ITF3",-0.0780406980091105,-0.0455986160682305,0.0235904437807079,-0.11351485407872,-0.0415959863087068,-0.0475019781309093,-0.0303686524349723,-0.0145888601499682,0.131261399667898,-0.0956846764275323
"ITF4",-0.0367654946402295,-0.0251044677586817,-0.0207682591453035,-0.105961446413186,-0.0375099477553557,-0.0425480634604044,0.0221733185432019,-0.0366610865824128,0.144665758128965,-0.0814032753166422
"ITF5",-0.0162894005095199,-0.0178894866041571,-0.0486885826958476,-0.0818254549620436,-0.0586699783403422,-0.0407494113371922,0.0396266196960066,-0.0462993696944602,0.0901563484657645,0.0802629946638185
"ITF6",-0.0631665776753434,-0.0283308358877419,-0.0209403976449333,-0.115723655911891,-0.0422946621547885,-0.0493663652579609,0.0160815396389616,-0.0499935386436252,0.138339649188507,-0.00455143977393841
"ITG1",-0.0728240850855823,-0.0123659414315609,-0.00625563623906141,-0.111969381158071,-0.0486599774322483,-0.0446376994047954,0.0139855118067457,0.0184298056685544,0.144887733558484,-0.0982628464031278
"ITG2",-0.089555729597779,-0.0490883735377433,-0.0965774084894848,-0.0830770167927252,-0.0565796537487941,-0.0299853688162569,0.0445544848464663,0.025500937020587,0.138523602988207,0.0419418542385353
"ITH1",-0.0106814023873458,-0.0133055007355603,0.00366896312052536,0.0352088580085405,-0.056507723079155,0.0533937557862992,-0.0013154664513904,-0.0298228979416103,-0.0058285849088798,0.0407757541737088
"ITH2",0.0138103754237808,0.0101904236372647,-0.0360529816810341,-0.000764232152399727,-0.0242844469965674,0.0296671166275369,0.0284615554789391,-0.081115911316021,0.0110657809149201,0.0456519043147532
"ITH3",0.0174780339926449,-0.0567368473056228,-0.0698512701980867,-0.0139409159456316,-0.0531583165426232,0.0133424644761441,0.0465529411636526,-0.0818283526241303,0.0312194264762567,-0.088934633381504
"ITH4",0.0112391034779768,-0.0115691830389874,-0.113526794723413,-0.0206304064589349,-0.0424980559821374,0.012198288059242,0.114135747454111,-0.0539735176154483,0.0293469142099133,0.00132882011259456
"ITH5",-0.00258953381951485,-0.0450614071560654,-0.0990390351326903,-0.0131498281520891,-0.0361963314293422,0.0301791693966119,0.0801849845506236,-0.0324158900214542,0.02446896307562,-0.0884318772837606
"ITI1",-0.0541748800537812,-0.0447462717516852,-0.107154839779416,-0.0237382586522457,-0.0402081051243596,0.0114519748147343,0.105363686810265,-0.0424943262706448,0.0494092508695967,-0.0316156168930798
"ITI2",-0.0499889514317779,-0.0316221203276509,-0.0950551831253627,-0.0356184022125466,-0.0317957290439583,-0.00390097239932151,0.0980354744532589,-0.0552989339903537,0.0434680699209424,0.0206058114769148
"ITI3",0.0120100791766862,-0.0325112944285059,-0.082887192451833,-0.0276458937551187,-0.0487125963953115,-0.00102321463690334,0.0826293936566515,-0.0549357044080208,0.0432022874465991,-0.0153973150595806
"ITI4",-0.11101389270344,-0.0357830467239864,-0.0712271442630103,-0.045811868679881,0.0222151087212561,0.0125007908616124,0.0310914195505846,-0.0300713935042408,0.0401298176973259,-0.131225799599975
"LT00",0.00838117012533939,-0.0430871718773717,0.0291172281696968,-0.0212726683975758,-0.0150382446934918,-0.0393934124388163,-0.00823739033763504,-0.0601856394481666,-0.0887996657390234,-0.00857524048123378
"LU00",-0.105187772806725,0.0267522584709032,0.0317287386372602,-0.00798663263623232,0.117003000900864,0.214403310217058,-0.0920051958285673,0.0522360650300255,-0.0357511325630452,-0.0346612957707938
"LV00",0.0193891235514391,-0.0550285939593355,-0.0155181014744306,-0.0241251714242571,-0.0255182696781594,-0.0638175453512974,0.00643098383915637,-0.0435705113190958,-0.0762861035207185,0.0331257092576927
"MT00",-0.050248129636357,-0.0302640809603187,0.0183724902529989,0.0077249049587688,-0.0168151447091337,-0.0305627699118225,-0.0105327785346143,0.0161509250453728,0.0628670571922863,0.0290536242490543
"NL11",-0.0226384039086845,0.0997525974570413,0.0833090909201214,0.0701773366420652,0.00822127140264342,0.0290489375383469,-0.0181305204150928,0.0250769451421073,0.0797664169655368,-0.0314890928736436
"NL12",-0.0315175627726512,0.0674234287634739,0.036593992840982,0.0930530993996224,-0.0143147581721116,-0.0118702425225287,0.00887774893654678,0.0766495764503952,0.0729750710345523,0.0203548368894089
"NL13",-0.00765965703163372,0.0743734200126403,-0.0043186442105273,0.0881635708327499,-0.00389491526492871,-0.0119776096712923,0.0374891233435343,0.128442972299104,0.071733554020035,0.0401789345365325
"NL21",-0.0141965261390871,0.0685740544328807,0.055929775577525,0.099959980551024,0.00196974562223036,-0.00367030678408201,-0.0244775684395983,0.0778113192533231,0.0581030242483655,-0.00486882027307877
"NL22",-0.0340455259169981,0.0649217095548597,0.0445816657330074,0.0992213687694496,0.0231075655816111,0.00413614912308404,-0.0117156666980866,0.0862601696678736,0.0543857740808833,-0.0347787271637558
"NL23",-0.0384629102158978,0.0192267119276058,0.106317292744463,0.0618518852256873,0.048961791774763,-0.0040446909136214,-0.13673112953529,0.101291596521853,0.0640126837340752,-0.0609890761799314
"NL31",-0.0702565612594735,0.0683885339022308,0.0682357201987076,0.109737822100561,0.0887803069246299,0.0352409141071212,-0.0660603847465599,0.0568055171255834,0.0372845940486568,-0.0470580009425988
"NL32",-0.0713594810453308,0.0298513024399607,0.0250501770994725,0.102311170474222,0.0863057680727934,0.0416473503131771,-0.0416812743938968,0.0505787384550747,0.0410153819173997,-0.10298778478508
"NL33",-0.0505995856838826,0.0522500371831178,0.0468919993157673,0.0804329541561191,0.0450123947595333,0.0185336855012767,-0.0391033320959496,0.0646777897553113,0.056113863585172,-0.0851195008093999
"NL34",0.00361707470883748,0.0535934378443875,-0.00213204621025508,0.102142936275006,-0.0416962848315233,-0.000205199585640329,0.0520047723042353,0.0966596297733702,0.0561608057762125,0.0154464154787687
"NL41",-0.0191486149679161,0.0354060622788402,0.0257044427162546,0.0989227332566388,0.0198311672450743,0.0181152586645033,-0.0110374571855274,0.0756589334305595,0.0528746136259159,-0.0441430060168761
"NL42",-0.0145275231078999,0.032283416850273,-0.0162269154276874,0.0788430033158972,-0.0116890258844041,7.41800184105787e-05,0.0399609448464504,0.0663183109332271,0.0718779642486755,-0.0503598210243328
"PL11",0.0731752974813778,-0.0751463601586024,-0.0171623930913264,-0.00146906560425861,-0.0415110136695998,-0.0486739748400764,-0.0403650532914623,-0.0870309494866532,-0.108893114872408,-0.0466904086019479
"PL12",0.0178549528771101,-0.0541497679703636,0.00069089662151897,0.000169596823467322,0.0364171757550654,-0.00966988819923894,-0.065626593117911,-0.0863966154062164,-0.112836246331686,-0.0952628116274244
"PL21",0.0525752532997558,-0.0607215840331582,0.0426262493848928,-0.0400220410461441,-0.0342456064245874,-0.0548375969322275,-0.0809331407355574,0.0476320166044655,-0.0541256662222204,0.0246239591582615
"PL22",0.0999623079598149,-0.0750582911294182,-0.0202504533553999,-0.040902251755059,-0.0402508489415536,-0.0373546683064249,-0.0587402362426663,-0.100073609199739,-0.0617228725812286,-0.0719065097659844
"PL31",0.0512455981849548,-0.0355232576092581,0.0328159476597303,-0.0221375491668199,-0.0652879710380555,-0.0671792399393046,-0.0635171195338874,0.0530466604547293,-0.0709643187672701,-0.00990958729207975
"PL32",0.0773098625149903,-0.0526675046987354,0.0592191788090936,-0.0645220753791544,-0.0690944099689769,-0.0711387951266349,-0.0887842505056973,0.0483942406140481,-0.0218475171118189,-0.0151275601555057
"PL33",0.0733338879124317,-0.0546362390644531,0.00859633736476036,-0.0260720144657714,-0.00955859151206912,-0.0660743185754349,-0.0502466796407145,-0.0813945309709703,-0.0736385963289049,0.0368691119615183
"PL34",0.0530771012954091,-0.0409962293438551,0.033496879065384,-0.0482620392390642,-0.0596943555224844,-0.0673897612656652,-0.0639312659368284,0.0514186460144035,-0.0535615834492662,0.00263746703210189
"PL41",0.0846305799164752,-0.0752439941700307,0.0357750630258007,-0.0447476674135589,-0.0534223224733295,-0.0418105991668666,-0.0986946298650878,-0.0832900445299077,-0.0548767184717873,-0.0071508513521002
"PL42",0.0529664660524613,-0.0742442443660512,0.00428422650160007,-0.0725937285748023,-0.056056712372447,-0.0554155194749411,-0.0897452800615623,0.0536222294328011,-0.0220743038621336,0.0250043180870058
"PL43",0.0742813122844568,-0.070548968877038,0.0180948003871778,-0.0498850251346298,-0.00797956699059299,-0.0598031502163634,-0.1009014944495,0.0542551170276265,-0.0563182388030507,0.0215492489879211
"PL51",0.0652837140718122,-0.0752975959681269,-0.0207252463129979,-0.0570270920928055,-0.0118335748603053,-0.0395080809653774,-0.072874573354495,-0.0811353691903143,-0.0507191509717414,0.0119504723477219
"PL52",0.0879070066803385,-0.0604031119646048,-0.00275808513795355,-0.0338202883457354,-0.00958678748991276,-0.0622217483043097,-0.0585447806526626,0.0563497417758526,-0.049055157270335,0.0726866314331577
"PL61",0.069975599422348,-0.0657003613471845,0.0270512614114943,-0.0558204485463251,-0.0758893947671001,-0.0614451730781944,-0.0873324541738963,-0.0718012825239641,-0.0358367414153414,0.0173153751406186
"PL62",0.0647765242938674,-0.0485679034074598,0.0457159398653663,-0.0660807796346569,-0.00719100936915059,-0.0665357083090999,-0.111596897230239,-0.0592841454719498,-0.0388353274514992,0.0274316868562576
"PL63",0.0636871002216461,-0.0625561240488129,0.03665470153033,-0.0408627709671247,-0.033939732447852,-0.0502149653725327,-0.0984936282761828,-0.0939924845570389,-0.054368011399786,0.0361537637435506
"PT11",-0.0269689855230317,-0.0443636201827169,-0.0197073894987559,-0.0412836966389122,-0.0633037757404575,-0.0488981713487863,-0.0176713969386216,0.0510878517263483,0.103441507285614,-0.030605544689451
"PT15",-0.134557031716758,-0.0774286623493122,-0.0344764356520239,-0.0294633556661289,0.118560148130299,-0.0290767517464841,0.0266144081887675,0.069283772726324,0.0625975972911671,0.0196720095568612
"PT16",-0.0329334776868674,-0.00690111613925295,-0.059659023201092,-0.00820884903712799,-0.0876447335545724,-0.0424066682814372,0.0699961627899953,0.0504298249965145,0.0774152738109935,0.00285549968540724
"PT17",-0.0961169371359085,-0.0112682746513866,-0.031135882382007,-0.0450976310868368,0.0427676686830227,0.00400447140711717,0.0254840246441122,0.0359348246049344,0.0360504805603244,-0.0751651873888392
"PT18",-0.0447296801255117,0.00733992981408346,-0.0709432545359463,-0.0418656501992536,0.0451825555174346,-0.0406256006436043,0.095801843142132,0.0254672342202986,0.0876729303261,-0.0142592124669903
"RO11",0.114436913537303,-0.0943298330356718,0.0222900552094761,-0.00622710663618554,-0.106002236569614,-0.0735398882259721,-0.0584484379041572,0.0298342658300532,-0.047485032025098,-0.00170676753704357
"RO12",0.108527528623385,-0.0857312938542554,0.00665728352854899,-0.0540692269894519,-0.0926192064428533,-0.0689278906590871,-0.0543524749499713,-0.0449056692980092,-0.0120115252187601,0.0328734941375659
"RO21",0.0637518017356331,-0.0443183731091744,0.0610312976366452,0.026455787710343,-0.126326524391014,-0.088601465158319,-0.0469302930025474,0.0763233441535865,-0.0188259000050925,-0.0246112164292206
"RO22",0.0765366426174069,-0.0738593481485848,-0.0137302733999805,-0.0466025668847958,-0.081945500254982,-0.0735198315037048,-0.0365808400867017,0.0455668712034659,0.0299347794211459,0.0244192730623695
"RO31",0.0866109090718896,-0.0749880698170544,-0.0175337921229365,-0.0141771989440791,-0.102564047995251,-0.080027455142243,-0.00965623735072188,0.00441578174466541,0.0192742972715215,0.034265153392069
"RO32",-0.0375441031987385,-0.151573552165872,-0.0639467825683468,-0.0211326924547439,0.0542059212261039,0.0119394977229367,-0.0875797007035485,0.0692464537673348,-0.0894898197436644,0.0487049495873459
"RO41",0.0686957311053667,-0.0642284846919042,-0.0183646853596647,-0.0201643263480828,-0.105955557844627,-0.0820963707131661,-0.00780585298059362,0.0596610501471971,-0.0405961109618876,-0.0511525632230115
"RO42",0.154523841075598,-0.105778935175221,-0.0116287850093139,-0.0386191241147851,-0.107595170264966,-0.0576943744611998,-0.0497643415967882,0.0486168870590347,-0.0484473385478413,-0.0443547711602499
"SE11",-0.0624558395829016,0.0841338169400677,0.0520503771303325,0.062698217306189,0.144599783830444,0.0650739899031316,-0.0574706311289175,-0.0189674226441018,-0.0547057775886158,-0.0565613396576392
"SE12",0.00769834276651286,0.137676628870964,0.0610376525238907,0.0512483874688362,0.0140002033618992,0.00443835892876512,0.0324272719430531,-0.0382664662957419,-0.0131996494989786,0.0220697834622426
"SE21",0.0241706188857006,0.125772573047507,0.0471065495388891,0.0723214599547936,-0.0315479838764453,0.00168657497721825,0.0602676790864766,-0.0432729727177283,-0.0116091495461872,1.76908977180257e-05
"SE22",-0.0164388107348457,0.111879136966436,0.0471354514279243,0.0416669202859144,0.0315626799304222,0.00344642886672345,0.019515774960869,-0.0315074946397815,-0.00386589965433924,0.000912429819755325
"SE23",-0.00625039616521435,0.115806669192484,0.0516176160485029,0.0637940255171814,0.0333191724286015,0.0154868345324898,0.012228793383934,-0.0296058018226056,-0.0216840523716699,-0.0114830154229712
"SE31",0.0189516152761629,0.11309020218577,0.0229178309686026,0.0417252885221847,-0.0299205850145648,-0.00393769134505098,0.0872594164972935,-0.0549324317721906,-0.00675130423556267,0.0622792084668721
"SE32",-0.000806686380354179,0.131038806482089,0.0167943804112113,0.0575575682298264,-0.00741414653709597,0.00258617435230841,0.0851313553124406,-0.0476004598791793,-0.0232183286629453,0.0470020581360824
"SE33",0.00570967112644913,0.146200326631448,0.0471593540573651,0.0531196027717471,-0.0144881484823314,0.00789178388248717,0.0524472601338741,-0.0415765491010784,-0.0281372685764357,0.0577571114182408
"SI03",0.0883425114302032,-0.039691860264585,-0.0611565263875843,-0.0306973290792242,-0.0435090918181547,-0.04283399599104,-0.0212374673922688,-0.066879673726368,-0.0496821150939268,-0.0129105178430337
"SI04",0.0230933378620647,-0.0300131471613005,-0.0257556868935906,-0.0152211020945105,0.0148441325849811,-0.0197319906325628,-0.0298449179018161,-0.0609612109405857,-0.0738844850995028,-0.00354581025702485
"SK01",-0.00966950878446812,-0.0734329913492232,-0.0577619998509033,-0.00666580542609896,0.071137758914349,0.0607828611358186,-0.0748021262317819,0.0499962145447547,-0.133506126066403,0.0192012339520106
"SK02",0.111168047238289,-0.0991319832732402,-0.0150678893922544,-0.0421596389846483,-0.0909900650478258,-0.0433712091955607,-0.0772128822308494,-0.148289502920512,-0.0867756301876495,0.042654399793437
"SK03",0.11196652183873,-0.047113089709511,0.0316729936291233,-0.0640866118334322,-0.084797240691653,-0.050793045665965,-0.100101914701466,-0.129096256990936,-0.054147107807288,0.120976402157511
"SK04",0.0744971961569946,-0.038510681818314,0.0913752718626225,-0.0532622589554082,-0.0684936155208703,-0.0631269942026344,-0.127766699522472,-0.123291172004521,-0.0513618142681285,0.130413985027524
"UKC1",-0.0230583070673004,0.0689484440790115,0.0587664429937189,0.0246107197173349,-0.0192058602204917,0.0149811817334963,-0.000846557360079962,-0.0392571825308966,0.0268450574505084,0.0383713685993848
"UKC2",-0.0197273443629714,0.0565458563087031,0.056197249772097,0.0401649771889672,-0.00534048331745971,-0.0176404725794921,-0.0023399015136241,-0.0520296173488308,0.0099389076126887,0.0377513657479757
"UKD1",0.0119382807429159,0.0442316691854611,-0.016312159277585,0.0719669294580539,0.223031212849219,-0.000236788404845609,0.0755885082978465,-0.0537078724582825,-0.00920366203109652,0.0517673912192929
"UKD3",-0.0367987244015758,0.0497854083994086,0.0974175875181226,0.0414519838069468,0.0375789973095076,0.0287347505391043,-0.0629737494389658,-0.0427801530127263,-0.00961281267273602,-0.00347350421346493
"UKD4",-0.0158661115192703,0.0735265425302648,0.0615133251190982,0.0409782390760668,-0.00825152806165956,-0.0192959159171725,0.00640702752941421,-0.0310483197021547,-0.00306657454020891,0.0312392669301164
"UKD6",-0.0515568848639349,0.0309617512178824,0.0142896860366724,0.0703637261532517,0.0684174974924664,0.0816812370608099,0.0251811491239912,-0.0473010311864488,-0.0431869306711693,0.0210592238696679
"UKD7",-0.00805967409691347,0.0654628631985973,0.0671692156579695,0.0190376944425082,0.00881078248200616,0.022993058845377,-0.012321424143485,-0.0595529686679693,0.00932991958333243,0.00870821494723541
"UKE1",0.000124713258113909,0.0268587171638677,0.0392167569866463,0.0506547110532917,0.0408852993317371,-0.0177529642313686,0.0177376048597363,-0.0548082462496691,0.0166234082924925,0.0327539679303322
"UKE2",-0.0565452687059453,0.0558536772293909,0.026980163068001,0.0618554768567657,0.0375958039553423,0.00724000236381466,0.0506764746936665,-0.0611100217610335,-0.0284153611409751,0.103378089004028
"UKE3",-0.025286122536643,0.0633932975271543,0.0941869698497459,0.0479585372213292,-0.0120926582520592,0.0130130556936124,-0.0247735081745693,-0.019797772935897,0.00684934600494028,0.0216717746608765
"UKE4",-0.0274177994035072,0.0490923768984285,0.106875155408222,0.0407411223102342,0.0254233485502102,0.0300495673686808,-0.0568238815216962,-0.022644702386626,0.00156984902070798,-0.00858169494836517
"UKF1",-0.00674336887891718,0.064854804488668,0.0677144230237567,0.0483888937506138,0.00942648429886359,-0.0143269620176203,-0.00819290708979933,-0.0457377035484288,0.000837254029329345,0.00954620027157921
"UKF2",-0.0156543893737698,0.0403123154385262,0.0783649687582182,0.0667902236398086,0.0162262326516854,-0.00297393523732281,-0.033414860634533,-0.035998047006063,-0.0244734060376939,-0.0069513411740862
"UKF3",-0.0310133254754213,0.0494694966320765,0.0104137677186126,0.0872080065963972,-0.00765973929133118,-0.0106338936172801,0.0735756239214216,-0.052039981321995,-0.0263830522337583,0.0206075926601406
"UKG1",-0.0259357778518988,0.0421839137397302,0.0114556460815885,0.0796198263637192,0.0304333038774678,0.00756378605544651,0.0419047127848268,-0.0409173660884553,-0.0152654384377089,0.0574422729649402
"UKG2",-0.0130261747304434,0.0603071712916979,0.0347933317991056,0.0556265189616357,-0.00990145192088182,-0.0121671542868116,0.0211246873344463,-0.0340540445715952,-0.010967289127982,0.0407819049828353
"UKG3",-0.0207677940498789,0.0626295063872331,0.133382672389973,0.0166249218647802,0.00953034399830936,0.0190814019924935,-0.0625859339175655,-0.0347509418135465,0.0309638807271904,-0.0392758127721469
"UKH1",-0.0340670692550143,0.0511128060903572,0.0266917743162938,0.0804884449747674,0.0288547741707706,0.00429753314097025,0.0372178482263276,-0.0388183318539552,-0.0164081539706303,-0.0333019512549002
"UKH2",-0.0325090605411547,0.0400991138458657,0.0597200535791685,0.0684895095075783,0.0927005042064834,0.026743810380457,-0.0533093023398898,-0.0333285530116092,-0.051198993014418,0.00316890239341888
"UKH3",-0.0448084014168344,0.0465047634335989,0.0333532707574935,0.0501890441765672,0.0227758027619349,0.0521813781828255,0.0102043666037768,-0.0588778868636873,0.00444887376860327,0.110231358165636
"UKI3",-0.1061112209448,-0.011184973967794,0.0130095611166075,0.0428318287030986,0.272597737127968,0.598696080497131,-0.152374781092187,0.0947090797341019,-0.0810110227559464,-0.0332254689366134
"UKI4",-0.121883037982597,-0.00174360518201497,0.0919398266759461,0.0311510880084025,0.189924932904472,0.165941220483421,-0.213945855699928,0.000172677849004294,-0.0534697644396926,-0.0756048471860826
"UKI5",-0.0687608285835606,0.0426105693922018,0.106148926091621,0.0262936976201294,0.0912234203270127,0.0352350490063333,-0.115335699637865,-0.0218856863740596,-0.0179958778728565,0.0635041615695285
"UKI6",-0.0572689462314355,0.0331455058732948,0.0562081840588923,0.0567675977890287,0.145755107344922,0.080079475917582,-0.0887951719812335,-0.0523138339782456,-0.0588181206079547,0.0626202368875132
"UKI7",-0.0723436937552326,-0.00533264442962897,0.0724345568421436,0.0448022795528598,0.135321718586013,0.100178855173456,-0.120768030700161,-0.0370976033291394,-0.0492325000269355,0.0214219388679376
"UKJ1",-0.0444335638882055,0.0456886109503963,0.0620892527034638,0.0759408998000074,0.11297288071714,0.0520990491294933,-0.0572453200970725,-0.0123949646839085,-0.0616861231225879,-0.036083110654333
"UKJ2",-0.0567643152709076,0.0576582404249093,0.0229606582583085,0.068712245825356,0.0870709746639618,0.0348763209924444,0.0243719072680032,-0.0273733380788631,-0.0266994107135314,0.00210934225733173
"UKJ3",-0.061733897403184,0.0837643024956894,0.0592116514014088,0.0778505864447056,0.0549096181509173,0.0164303750406015,0.00611861498699384,-0.0673627213068205,-0.0328587910482634,0.0240133668062698
"UKJ4",-0.0301456706547702,0.0619523268799273,0.0622809432402993,0.0575534492009034,0.047252039315396,0.0017993288337445,0.00125970784731511,-0.0269786775554505,-0.0148458533103687,0.0671447608759175
"UKK1",-0.0494694785050276,0.07549192607621,0.055705175371693,0.0727405917655571,0.0754779843108823,0.016103662185747,-0.00947546526060663,-0.0432055445155256,-0.0275782740972047,-0.0075941095753489
"UKK2",-0.0281532509611577,0.0639157151793666,6.44495820919556e-05,0.0790985805651792,0.0190552552499698,0.00258213697732845,0.0899363475808106,-0.0827908980762144,-0.00834268666408481,0.0568612576139906
"UKK3",-0.0406628972436288,0.0378978784211342,-0.000267646121100143,0.073774248453233,0.139970187895788,-0.0150585774625792,0.0951512013023817,0.057732291989343,-0.0110335816447151,0.139259877039933
"UKK4",-0.0554589519291136,0.112771451823938,0.0271076228736172,0.0655447054645921,0.0118130492601587,-0.00775619766640949,0.079622030530913,-0.0823028892880191,0.0126354604166911,0.0418064283352618
"UKL1",-0.0289294018132232,0.093961401477388,0.0475125763977392,0.0365575212249131,-0.0214653496019339,-0.0278249201750006,0.0370674732120147,-0.044590794634071,0.0144729090457944,0.058151404501077
"UKL2",-0.0309006392191058,0.0777135663847215,0.0787261185890657,0.0474551474608235,0.038686501456218,-0.00706767148916199,-0.0102243157361994,-0.0782993339953156,-0.00671389372862108,0.0166789505949761
"UKM2",-0.0664187842193449,0.0500195757700907,0.044658587785692,0.0570915918355482,0.0750888764043917,0.00428533073720514,-0.0144857958745199,-0.0361330890665817,-0.0203984944723951,-0.0170183193621051
"UKM3",-0.0710132114009405,0.0434184352253299,0.0374782339769895,0.027474418380745,0.0392326161257995,-0.00772242437850344,-0.0181131473903546,-0.0130920814292428,0.0147079640436638,0.0139954952260584
"UKM5",-0.0102673842176812,0.0327809245614483,0.0451258150994931,0.0886294913398452,0.162520895042601,0.0577851153996614,-0.0459932830153289,-0.00836771096025685,0.013174653896966,0.015599816451786
"UKM6",-0.019012375602796,0.0406013613171267,-0.00929222861610124,0.176321673664972,0.0829038346699478,-0.00308894557430585,0.0475258542279694,0.07352052165947,-0.0610264757983117,0.03360212852746
"UKN0",-0.0329583765386028,0.0705477204784261,0.09833625036087,0.0266061430030442,-0.00547075767008931,-0.0228043123511925,-0.0635702790254864,-0.0156352333989857,0.00254544671976485,0.0375328803688217
