"vars","pval","adjp","odds","exp","obs","size"
"pop_Total",0.617826617826618,1,0,0.428571428571429,0,3
"pop_Y15-24",0.617826617826618,1,0,0.428571428571429,0,3
"pop_Y25-64",0.617826617826618,1,0,0.428571428571429,0,3
"pop_Y65-74",0.617826617826618,1,0,0.428571428571429,0,3
"pop_YGE75",0.617826617826618,1,0,0.428571428571429,0,3
"ARPR",0.617826617826618,1,0,0.428571428571429,0,3
"low_work",0.617826617826618,1,0,0.428571428571429,0,3
"mat_depriv",0.617826617826618,1,0,0.428571428571429,0,3
"ARPR_socexcl",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y25-64_ED0-2",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y15-24_ED3-4",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y25-64_ED3-4",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y15-24_ED5-8",0.617826617826618,1,0,0.428571428571429,0,3
"emp_FT",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y15-24",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y25-64",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y15-24_NaceA",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceA",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y15-24_NaceB-E",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceB-E",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y15-24_NaceF",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceF",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceG-I",0.617826617826618,1,0,0.428571428571429,0,3
"unemp_Y15-24",0.617826617826618,1,0,0.428571428571429,0,3
"unemp_YGE25",0.617826617826618,1,0,0.428571428571429,0,3
"GVAgr",0.617826617826618,1,0,0.428571428571429,0,3
"emp_Y15-24_NaceK",0.73015873015873,1,0,0.285714285714286,0,2
"emp_Y15-24_NaceL",0.857142857142857,1,0,0.142857142857143,0,1
"pop_Y0-14",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_Y15-24_ED0-2",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_Y25-64_ED5-8",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_PT",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_YGE65",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_Y15-24_NaceG-I",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_Y15-24_NaceJ",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_Y25-64_NaceJ",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_Y25-64_NaceK",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_Y25-64_NaceL",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_Y15-24_NaceM_N",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
"emp_Y25-64_NaceM_N",0.954822954822955,1,3.66666666666667,0.428571428571429,1,3
