"","pop_Total","pop_Y0-14","pop_Y15-24","pop_Y25-64","pop_Y65-74","pop_YGE75","ARPR","low_work","rooms_pp","mat_depriv","ARPR_socexcl","emp_Y15-24_ED0-2","emp_Y25-64_ED0-2","emp_Y15-24_ED3-4","emp_Y25-64_ED3-4","emp_Y15-24_ED5-8","emp_Y25-64_ED5-8","emp_TF","emp_TP","emp_Y15-24","emp_Y25-64","emp_YGE65","emp_Y15-24_NaceA","emp_Y25-64_NaceA","emp_Y15-24_NaceB-E","emp_Y25-64_NaceB-E","emp_Y15-24_NaceF","emp_Y25-64_NaceF","emp_Y15-24_NaceG-I","emp_Y25-64_NaceG-I","emp_Y15-24_NaceJ","emp_Y25-64_NaceJ","emp_Y15-24_NaceK","emp_Y25-64_NaceK","emp_Y15-24_NaceL","emp_Y25-64_NaceL","emp_Y15-24_NaceM_N","emp_Y25-64_NaceM_N","emp_Y15-24_NaceO-Q","emp_Y25-64_NaceO-Q","emp_Y15-24_NaceR-U","emp_Y25-64_NaceR-U","unemp_Y15-24","unemp_YGE25","GDP","GVAgr","disp_income","training","earn_OC1_NaceB-F","earn_OC2_NaceB-F","earn_OC3_NaceB-F","earn_OC4_NaceB-F","earn_OC5_NaceB-F","earn_OC6_NaceB-F","earn_OC7_NaceB-F","earn_OC8_NaceB-F","earn_OC9_NaceB-F","earn_OC1_NaceG-N","earn_OC2_NaceG-N","earn_OC3_NaceG-N","earn_OC4_NaceG-N","earn_OC5_NaceG-N","earn_OC6_NaceG-N","earn_OC7_NaceG-N","earn_OC8_NaceG-N","earn_OC9_NaceG-N","earn_OC1_NaceP-S","earn_OC2_NaceP-S","earn_OC3_NaceP-S","earn_OC4_NaceP-S","earn_OC5_NaceP-S","earn_OC6_NaceP-S","earn_OC7_NaceP-S","earn_OC8_NaceP-S","earn_OC9_NaceP-S","expend_ED5-8"
"pop_Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pop_Y0-14",-2425236.48460252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pop_Y15-24",-1211815.5502587,0.377614556802391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pop_Y25-64",6196943.78888749,-0.664732639573579,-0.0238344569992905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pop_Y65-74",-1520630.95437151,-0.706484965481729,-0.45754705753856,-0.33594096810861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pop_YGE75",-1039260.79965476,-0.451414172031797,-0.760455225118795,-0.577220186519111,0.599374872055599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARPR",-4016516.20092593,0.018189018663766,-0.554246051465876,-0.131110398317506,-0.0757923818120517,0.742959812931667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"low_work",-4666267.4287037,0.291466125374963,-0.527540704733047,-0.28760958164915,0.140216566550635,0.3834675944566,-0.870833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rooms_pp",-950641.553703703,0.0480029908224135,-0.0540274429555011,-0.0770171427714329,0.0254783839909974,0.0575632109135231,0.0932407407407408,0.283796296296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mat_depriv",1416142.4462963,-0.364308188128368,1.00660116311938,0.521464570285337,-0.139034346317531,-1.02472319895882,0.409074074074075,0.826574074074074,-0.0691203703703704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARPR_socexcl",-3643754.50601852,0.167820422750168,0.218961406107485,0.299027635612352,-0.434961950821356,-0.250847513648651,4.55106481481481,0.514398148148149,0.0985648148148148,8.3962037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_ED0-2",11649379.031391,-3.81587834441222,-4.99022405968456,4.22415328283033,1.50945546208593,3.07249365918052,8.40797026907438,5.63739730628054,0.546779248060621,-6.48825492357768,5.72557561890155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_ED0-2",-8813582.32387642,-0.39215319824526,-2.9823970526545,-1.11277271443287,2.43755119201663,2.049771773316,5.92379043142397,7.61590640467385,1.02426858818866,8.79717238131577,12.2488169121687,71.1687210620701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_ED3-4",20002619.1753432,-2.36832334306774,2.14269044775994,-1.02761774828216,2.1773992368369,-0.924148593246931,-8.16439268417115,-9.87985736910054,-1.0929882647539,2.06597226372293,-10.2243516026516,-87.7862519157272,-62.3734436211196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_ED3-4",42142419.6355219,-3.56765685621502,2.02397957097458,3.26851776448698,0.0824770787400199,-1.80731755798657,-8.35819540747716,-13.6880257189687,-1.57255051919167,-9.12874326161504,-16.1777854334435,-39.9967940077398,-102.257226837426,76.3870465100884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_ED5-8",-31028771.6128677,6.01899255051086,2.74917293778155,-3.09603540909563,-3.64778056952708,-2.0243495096697,-0.224050654792388,4.04172927039837,0.540319604988229,4.33058905019732,4.34075057103242,-30.1744125744165,-9.09320537908486,-31.5422725926504,-35.6061901095281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_ED5-8",-32839289.3447306,3.82679197067183,0.856312122089062,-2.11315564341124,-2.48864043578608,-0.0813080135635754,2.5217127353913,5.71204906125733,0.539636490160789,0.177235457165785,3.73854788691412,-32.3951088521113,-43.136596855843,-12.3433694231224,-15.8339840578471,44.3745159131688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_TF",-17588480.4291151,-0.178088423742911,0.499084788909263,-1.57761944632043,1.16961210121762,0.0870109799364575,1.75815098396861,-2.49649250738418,0.0221115349724202,-2.66381695949345,-0.4696100622032,-12.3445365355268,-14.4179917937989,13.9465030343379,8.83927852709229,-1.47355132581788,5.91857155282745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_TP",12357300.9227485,-0.837559503501267,-1.12078112545385,1.30701604447804,-0.0318577003715127,0.683182284848587,0.654847966153855,0.671350174557363,-0.0301973815308386,-3.81366012973791,-1.53371040574318,20.9663333192405,4.40579518714405,-17.3868245128872,1.99746037401237,-3.87949792024236,-7.00970723774748,-14.2196908092336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24",-4217022.76515516,-4.50121735113537,-1.1059731706515,2.23173278309118,3.11427119366351,0.261186545032182,1.4052447208994,-2.31293787012154,-0.194990044778051,-10.9462109089949,-5.43820284886964,36.5084027286711,-1.30151507392289,-11.4584154338891,16.9409086403589,-25.8161267801149,-17.0949281188115,-2.75444312030062,22.5668427309268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64",-8300556.76750893,-0.691635613486131,-0.339097441720578,-1.36865405036697,1.32649542727699,1.07289167829669,1.31131237029971,-1.82064229997818,-0.0021413153573462,-6.20097597858126,-3.23045630188934,-2.86266043429419,-18.7327457980771,4.62471464747965,15.885023102856,-1.79223945500388,2.85545744545437,7.04139878428576,4.3065908238719,11.4722803971364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_YGE65",-3691831.72150476,0.0600753667797336,-0.442156568484094,-0.401214975344462,0.386886540847494,0.396409636201329,4.07601948489318,-1.44156753686474,0.102764788315115,-0.764133310457949,3.64044727436364,11.1607073811856,13.0092298634422,-9.58079514094856,-9.27448086536868,-1.79692446310386,-3.95787092090001,1.83623855574215,3.48797446077971,6.34540647754424,3.5890510069772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceA",19308282.9029379,1.48113107758146,-0.0599207176082281,1.7551337956411,-2.91249128395556,-0.263852871658781,11.1064920901892,-6.41828893134669,-0.205826729458422,3.44758268545049,12.8255193724349,35.5115431386985,18.0747631658923,-31.1114202256865,-10.0778926123966,-4.29212082061066,-7.86419877400808,-3.19388773729848,3.43133768249403,-4.44421974421489,-5.19672484105504,11.2260963427622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceA",15598434.7026195,0.686666428097938,0.286791179321443,1.20236387967202,-1.73888110333725,-0.436940383754158,4.31858655102236,-3.66966116967125,-0.276968752590803,2.14323324219326,5.30377433481985,13.8884705277317,3.70277974612266,-12.1902211335107,0.863427443903799,-1.61119820311425,-4.44430582510144,-2.01209958845096,0.70347216261059,-3.87502399514206,-3.69198703695626,3.71213270522648,32.9733618679381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceB-E",24299629.2822106,-3.30522741075281,-0.436500507548261,1.6693780593828,2.19655095441032,-0.124201095492044,-8.09175916246305,-2.043953648916,-0.486542308091888,-3.17620986106602,-10.313020838855,-6.38052861754621,-9.44089493541457,36.354483080805,37.2030158863232,-29.3049964692172,-27.084528411793,2.42963749725517,-2.58152239495473,3.78058233223473,2.32392176741072,-6.09013084030234,-15.4323652573052,-5.07128156304906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceB-E",14584943.7172231,-2.05103763183125,-0.834654740918083,1.46218251799692,1.24232590482555,0.181183949926859,-2.03992110949407,-1.93514644719272,-0.263977346894443,-2.48950930854183,-3.98208109556441,2.56742438703792,-9.70414010133943,21.0209006756115,24.8352624094472,-23.1896374704125,-14.8068212124329,2.9418719119633,-1.08712242176162,4.96226393209544,2.35699692431094,-1.5779346582968,-0.510297649134295,-0.355782710572643,17.047530510423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceF",3565998.96967532,0.046991889320932,-0.137702622493742,-0.552339188283789,0.0170907027846854,0.625959218671914,-0.43653926110215,-1.93555409734906,-0.25099995729215,-4.1992373420116,-3.63701268081351,-9.91637389802477,-19.9470143942195,14.0916459618551,18.099432106196,-4.01685354001153,2.13811571464207,3.72584204598067,-2.11536153493418,-0.940475730051693,3.27058876694289,-1.79015122403152,-2.70304398841756,0.228585830853563,4.26142144829197,2.87771945434609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceF",-1629713.89394907,0.156600939247038,0.268103161025108,-0.134066197193278,-0.0128340894590038,-0.277803813619865,0.319632444961066,-1.17422801443377,-0.0817377691768542,-1.13177374186076,-0.770536938226345,-3.79393988871413,-6.47611057763177,5.06578070628979,6.61407619271591,-1.28685406412888,-0.126931500284437,2.52966676471284,-0.838032149541689,1.55942556798825,2.10238451114547,0.37308574985896,-1.33064590879681,-0.388494868362731,1.06469851390716,0.867524795919911,1.52204234719952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceG-I",-26321607.9473877,1.08020296490769,1.20551250028439,-0.706122483457558,-0.130860683801171,-1.44873229793335,0.0550367815946509,5.71489979161424,0.366425236870873,13.0757045967881,8.81384014443655,-6.43181551461266,8.15839180027647,-18.9231262308412,-29.9972103784865,24.3932948195813,20.4473568127753,-3.21487495654193,-0.814860243084452,0.462191149986305,-5.18060796188115,-0.505558788124785,-17.0733200386366,-9.55377397764881,-20.1018615853348,-13.4594392509644,-6.91337453752011,-1.24283042339436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceG-I",-11989225.2608575,-0.730026823144502,0.263257855040976,0.082598577228877,0.43256570413327,-0.0483953132586228,0.519306277306487,0.730308715040655,0.1140067526148,3.05074520951174,1.79119476384033,-1.67636644958911,1.67714728080109,-5.70171076283619,-7.81131746700523,7.42153253819204,6.18218874204455,1.44959665382487,-1.69542637103951,2.42154710947404,-0.144295898156157,-0.84535552598896,-7.26033038639523,-3.56766687297296,-4.30203265198266,-4.13153653265286,-1.83481059820575,-0.0905123726301761,9.62363242155914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceJ",-4163216.57369573,-0.273479693194228,0.0928736996906138,-0.066905233151142,0.380073507991726,-0.13256228133697,0.259892969928221,-0.178102949404964,0.0458678625888251,-0.18671043559952,-0.112263631895816,-0.180841080796587,2.55640764977438,-0.416792945014853,-2.20699039872632,0.552029720597536,-0.42484119181409,1.70184088106531,-1.18404027204723,3.14858207285103,0.27368947606451,0.303884212746581,-3.05163842572171,-1.6547680119455,-0.349451869569638,-0.615245839397584,-0.577941740423877,0.207761017159555,2.31484977225615,1.56644027214867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceJ",-2463268.01870956,0.0712373817961335,-0.110045823392509,-0.218186141033453,0.169330787059716,0.0876637955701133,0.270859653493425,0.232004332220847,0.0496280740625395,-0.848520478066567,-0.140504418513287,-0.70997835368688,-0.222739074230697,0.803039024679993,-1.18415326748226,-0.137954790984365,1.37785300104137,1.30534218513844,-0.663040036727859,0.93932984373144,0.674879343095398,0.469243308126853,-1.28234885754454,-1.02638369189042,-0.609524276452239,0.0395051366074915,0.128454579800082,0.126004648664742,0.340270698570233,-0.0111139538412593,0.182533713744475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceK",-1757212.85926872,-0.464176206603259,0.151674718093115,0.159455348966097,0.36997388644175,-0.216927746897704,0.35168296397981,-0.575945495118437,0.00699488574908786,0.642365120636566,0.651707033905081,1.22395896684758,4.12724971310586,0.498655060667514,-1.802345114183,-1.74424368318661,-2.34220853907429,1.41160392067594,-1.00714304121947,3.43531199755356,-0.106373483316398,0.812711676077794,0.308150001923227,-0.145465885656406,0.304807786726658,0.194212995744676,-0.962886907031373,-0.0223550334978403,0.748509219587863,0.830134637851147,0.58781365080258,0.155410499644457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceK",178735.486991121,0.0595011586511442,0.189578906287602,0.256662837000114,-0.146207883380442,-0.359535018558417,-0.500823686106536,0.30853845914861,0.0231312481704099,1.15936660882877,0.601000180235309,-0.069834867288829,2.0337009942902,-1.87552311869446,-2.39620566398608,1.87064488949075,0.23981232785968,-1.06563202065532,0.432691857103471,-0.233355534803158,-0.99118938787936,0.221430249333053,-0.640429704707035,-0.423099136737603,-1.02943216117251,-0.904772136578367,-1.09651198170014,-0.308194454759215,2.7311727338173,0.441286485663702,0.137503137669077,-0.0451428357743603,0.123768626123226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceL",-2655741.16148065,0.717292587218847,0.193989031416372,-0.767307022706829,-0.112573620908004,-0.0314009750203856,-0.08306970329319,-0.470224273546093,-0.0132265238086056,-0.248220816458187,-0.21375917478869,-4.97176912665982,0.406044477778456,1.99898712639831,-1.62150263319517,2.9430900271476,1.29202407179796,1.56127710014295,-2.54142954806612,-4.00146045981066,-0.226432434145769,-0.17376702583779,0.057805612964545,0.156443660720922,-0.749023170310192,-0.817633036263698,0.634508966547174,0.106458981977974,-0.384142692103424,-0.300170768455197,0.00185876888288459,0.10956585968148,-0.0131184279074954,-0.159293231364512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceL",-1747329.59051565,0.204016306938585,0.0531361650655485,-0.321475153393259,0.0163534881275474,0.047969193261578,-0.0635385073230469,-0.281105046182098,0.000941871964410215,-1.06597085668851,-0.750501908519523,-1.95067401910562,-1.8463097516091,0.590176374016421,0.707464930015123,1.33357338600078,1.13278175409464,0.730856215744513,-0.269656250275928,0.665807376784515,0.641397313289431,-0.0480928939090264,-1.52266436849862,-0.646236025644194,-0.573421217259896,-0.601112441748245,0.564425911680489,0.252820541221874,0.157394188032547,0.212528153245448,0.244957270501041,0.102955053622236,-0.0161880196907897,-0.0683933617851165,0.218058712553996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceM_N",-4493845.75884839,-0.0612664087650905,-0.0564209046371239,-0.361401302823394,0.0523184997937991,0.426770116431809,0.281407351276156,0.562609446723866,0.0804825074447197,1.97536048909025,1.42281742086815,-5.68875644166982,-0.632400985531303,-0.155468406213816,-4.67034872728101,5.94439569785355,5.5451431026618,-0.332425980883562,0.279203398747487,-4.59856893677924,0.948885447874976,0.449045316974742,-2.9268510776764,-1.84489381848259,-3.00056312443301,-2.51492116855486,-0.657995841310341,-0.34755776200174,3.585990472442,1.54874482527071,-0.30827992166443,0.0127701867315631,-0.250002085379804,0.277081982922916,0.060265368348601,-0.0637984164594667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
