"","pop_Total","pop_Y0-14","pop_Y15-24","pop_Y25-64","pop_Y65-74","pop_YGE75","ARPR","low_work","rooms_pp","mat_depriv","ARPR_socexcl","emp_Y15-24_ED0-2","emp_Y25-64_ED0-2","emp_Y15-24_ED3-4","emp_Y25-64_ED3-4","emp_Y15-24_ED5-8","emp_Y25-64_ED5-8","emp_TF","emp_TP","emp_Y15-24","emp_Y25-64","emp_YGE65","emp_Y15-24_NaceA","emp_Y25-64_NaceA","emp_Y15-24_NaceB-E","emp_Y25-64_NaceB-E","emp_Y15-24_NaceF","emp_Y25-64_NaceF","emp_Y15-24_NaceG-I","emp_Y25-64_NaceG-I","emp_Y15-24_NaceJ","emp_Y25-64_NaceJ","emp_Y15-24_NaceK","emp_Y25-64_NaceK","emp_Y15-24_NaceL","emp_Y25-64_NaceL","emp_Y15-24_NaceM_N","emp_Y25-64_NaceM_N","emp_Y15-24_NaceO-Q","emp_Y25-64_NaceO-Q","emp_Y15-24_NaceR-U","emp_Y25-64_NaceR-U","unemp_Y15-24","unemp_YGE25","GDP","GVAgr","disp_income","training","earn_OC1_NaceB-F","earn_OC2_NaceB-F","earn_OC3_NaceB-F","earn_OC4_NaceB-F","earn_OC5_NaceB-F","earn_OC6_NaceB-F","earn_OC7_NaceB-F","earn_OC8_NaceB-F","earn_OC9_NaceB-F","earn_OC1_NaceG-N","earn_OC2_NaceG-N","earn_OC3_NaceG-N","earn_OC4_NaceG-N","earn_OC5_NaceG-N","earn_OC6_NaceG-N","earn_OC7_NaceG-N","earn_OC8_NaceG-N","earn_OC9_NaceG-N","earn_OC1_NaceP-S","earn_OC2_NaceP-S","earn_OC3_NaceP-S","earn_OC4_NaceP-S","earn_OC5_NaceP-S","earn_OC6_NaceP-S","earn_OC7_NaceP-S","earn_OC8_NaceP-S","earn_OC9_NaceP-S","expend_ED5-8"
"emp_TF",-81362526.7275847,-5.99624562782845,0.0823820223296084,11.4178955882718,-1.33060171627213,-4.17343026650083,0.141159086152768,-24.6687497487057,-2.2790333857358,27.6212708395608,6.04371276395275,-48.2504315127621,-57.4328544731458,72.0585311026629,92.0364810791817,-22.0442075811379,-32.0883438393734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_TP",95752052.8287394,16.0105247309128,7.46895347754629,-23.9920987274788,2.62663850098846,-2.11401798196876,-33.69517276283,-0.680280627827828,4.73286692644948,-89.6070869381195,-72.4803063140003,91.8042663503661,11.0801705826295,-104.469123823469,-93.5876340808046,8.3816871539138,76.6515268401441,-37.4104184173827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24",55504673.7243159,21.0912983895555,18.3145386195146,-42.9793977884246,10.2964485748988,-6.72288779554436,-71.7110275526511,-26.4061855844656,6.47710015496593,-127.179200623963,-130.94827883577,113.431831934263,-39.7121743846665,-115.367024327844,-62.134322485019,-2.47752593846912,96.072298927633,-20.3353526187761,149.417105241294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64",16512503.2824183,8.7410240619431,7.65373331801332,-11.8801674341094,1.6402751832521,-6.15486512909914,-34.4533325545113,-30.4315825654196,2.31100909304462,-62.112845622022,-69.0201564140176,48.4320347552948,-52.1919995406394,-29.3949361948329,6.36016180077256,-21.2290590710011,43.0257662940483,20.6382679747812,54.1625614851392,130.502335321848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_YGE65",-17509058.7082056,4.63287558046325,2.00230644512958,-4.45042075462533,-0.262533780393985,-1.92222749057352,-2.73464752116077,-2.04310687207557,0.315634721075146,-6.72924122502974,-5.19744834617466,0.01041369907294,-14.3069751249409,-4.47993984530593,-2.00384299070292,3.20930920535836,14.3922092983676,8.99267114445805,9.96502388753093,30.6252464327976,18.3834166228562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceA",-127119916.688899,-11.1785156271598,-4.5134201869197,14.5041510937581,0.777751489261184,0.410033231060276,30.091339628045,-0.439745921284455,-4.14330171448838,99.8190901399737,76.842871638651,-51.0825016426507,-22.8099028113265,75.1904335460916,82.8619876622561,-21.3116396434836,-56.4737485438506,29.1627947391077,-64.8231994723002,-92.5949616828124,-33.4820400829378,-4.89780825369367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceA",-73633431.2277853,-7.03004517419769,-3.40334172587449,6.83302875792078,0.937957883905339,2.66240025824607,25.6975608871425,6.48440140669812,-3.07404295528174,68.4161021239417,58.5240677094591,-45.4866655760053,-9.71514699818845,56.9478985254936,49.9716126071509,-9.66287759838183,-37.9860326819819,16.6602334580176,-45.6718706648122,-65.1873554383355,-29.2768374168619,-0.0474815666324214,46.162857273352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceB-E",-47155547.9534296,-17.2134219803599,-6.630081302982,26.7897547203859,-1.29798448295881,-1.64826695408522,5.54147279733104,-20.1087754262273,-4.72658801647797,56.381088357368,22.3803037359583,-119.966820283848,-56.654925894236,154.131839480339,166.76388472802,-29.0677382355177,-102.551976263761,68.6602768812417,-87.345483664276,-98.6762383058033,-15.9472332434761,-3.73187239848813,46.9791458627,29.7138542112415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceB-E",-21446130.7780073,-11.3277810858209,-5.29470963748684,15.4836903738142,1.31367168813249,-0.17487133863893,4.76467437956577,-11.0039835981014,-3.56685351850789,46.5062346143735,21.0774067066016,-75.2170125638017,-41.8515251163999,109.873691835751,122.575541157157,-31.328290734354,-75.827591620279,45.3267545788591,-55.593058741827,-54.5767909799249,-8.55080199843781,-0.539550787002918,36.2530392379767,23.7251983814311,97.7137740063856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceF",3213860.57367698,-2.49843337976847,0.922681506784143,1.24481418752837,0.304732856430211,0.0262048290257422,0.434024845763313,-6.62252036007293,-0.0811961176835774,6.45143730130091,1.98664138635344,-0.598148506514745,-2.07872692048395,-2.98567359069872,7.47651717265165,4.35462669914856,-4.10739602495874,6.58643019157543,-3.0066585259194,3.15825768982669,4.8381871627826,-0.411870174785316,3.88754312197268,0.259474142171266,5.97048022200521,2.86077960183076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceF",-3104278.2520015,-1.68304589349539,0.128678762072296,1.67026658468889,0.188067835154037,-0.30396728841984,-0.321251201056027,-3.30756719035172,-0.307992854742169,5.19628027116818,1.24076775044281,-11.8372054595791,-4.68828309218381,9.91346443699703,14.8759654375878,2.53495690118002,-9.24664134859084,8.45606299911022,-6.14482608750049,0.135954995963192,2.43296189655283,1.46275553942962,2.70513247981687,1.97538084462111,14.9133065586813,10.1139264787613,1.57354246820719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceG-I",5949045.97938285,9.47644280540395,-0.995223023499595,-13.3512357265095,1.55351738474801,3.31649855985715,3.50262429039442,35.7603158819259,1.46449623217462,-24.1878760921664,2.09268402650892,20.0322878787477,52.594320448573,-42.6580767535999,-83.0926638418349,20.3422466154831,26.453368660445,-46.2458658565042,28.7852585481468,20.0672375855182,-25.774014616034,3.660635933976,-29.1149738763363,-3.9546087394205,-52.3017877529615,-29.0453565274932,-13.5329109788936,-5.70449597264085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceG-I",-5757851.68374908,-6.26899237422749,-2.98495420499374,4.71900753489984,0.359810287733684,4.17512875658771,21.4878091528536,16.8163822294626,-1.49371513756415,46.0787747600508,46.7080928143754,-43.13684903614,30.861847460215,17.7874876603812,4.1438712172887,27.2715359404647,-32.3003054823105,-4.98553746014851,-32.6466788340654,-57.7006345282957,-41.2698999595976,-5.36220790395665,19.6287498594225,20.7318733026687,18.8241049352265,12.9326825266372,-0.541109908505261,2.21466214418027,15.9277009116232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceJ",-4805716.93592418,0.297759112044044,0.577952108502774,0.220284548401342,-0.557827427388421,-0.538168341559738,1.14041546706741,-0.266390637490456,0.129692172513425,2.33629533987012,2.68755369258126,-2.75196092717133,2.04867460840364,-6.12564154943129,-4.41263325870481,8.81909120926724,2.29105919151817,1.90854676552493,-0.692039683998615,0.555786573686146,0.938473185340239,1.41413434191166,0.207160069357355,0.197425480047764,0.15847556920225,-0.763515091342726,1.00206298009321,0.709863848473832,-1.69576577964431,1.26196654856266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceJ",-2227814.75690681,2.46395219988716,0.701434125932315,-1.78467251136956,-0.282926798899694,-1.09778701555022,-4.52083512749357,-0.0852232313605022,0.514123388652785,-10.9150427253361,-9.17812806488351,9.23291937842048,-1.99381748101031,-8.68813288436018,-9.00741368919194,-1.25878519829067,9.92832675962486,-3.29185843043062,9.2500790179829,12.89874073762,5.93186021196694,1.05002626679587,-6.30062205959822,-5.09078545750719,-9.21193487108096,-6.23171838024235,-0.791432619165626,-1.03107230734834,2.41353773847036,-4.96373257097661,-0.240288254817187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceK",6049272.27723399,0.899955479525844,0.617303914422309,-0.109179524422906,-0.764590586148171,-0.643489283377076,-0.939187270447976,0.749170787487621,0.176755722225228,-0.203343570443775,-0.54394726206448,-8.82446596448932,-1.87510596486959,-0.348332099064933,-0.460357816645779,8.86921986193315,2.04433834683931,0.482872645114368,0.453270726130862,1.73137662203826,0.602943109318584,0.389386328773875,-1.69160456507756,-1.11078274585548,0.4457503456998,-1.11615566811833,0.686297716872241,0.392124464212215,-2.26606600766273,0.754590555403748,0.654355279341669,0.00591832950939507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceK",-13210257.555574,3.71233793343859,1.34873771524896,0.799689858951995,-3.12188913965641,-2.73887636798313,-4.47337540809562,-2.05222384193402,1.17217285438167,-18.9027579396893,-13.0546013557124,19.2315381769199,3.21475339456278,-28.0762886685506,-30.9358022683789,7.53762168332776,25.7999573567969,-7.26748522866057,10.3402895578747,-2.58742941918702,3.90976373452157,-2.77451101477686,-8.40145230821322,-10.5906550635218,-21.8601636647698,-20.32525985499,0.415053714715497,-3.44226561981613,-7.0817601552134,-9.84910704125033,0.488257818233529,2.50668909898301,1.68375019207776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceL",2126451.62352156,0.310555999023735,0.330542147553128,-0.481353443099767,-0.00785055729749176,-0.151894146179605,-0.859627665993281,-0.658012115881895,0.0297431729874914,-0.609687771728612,-1.26926792048369,-1.66881503294959,-3.03193373083476,1.20189141843248,1.98109587479006,0.362207809773631,0.958580452846812,0.874321841707147,1.11946689246355,3.7697038737152,2.12069225727802,0.551051356062121,-0.467681306198089,-0.325506874583706,-0.17385016692505,-0.241091056635285,0.279882010914464,0.100762979988697,-1.50550519721317,-0.857810695855019,0.0635607392679122,0.0909097563839499,0.258152199289719,0.122337787239742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceL",4759602.37989139,0.10044945408656,0.257945823830833,-0.680595880190802,0.218811212125342,0.103389390148066,-0.438304227947144,-1.32432677548919,0.0396167639759341,-1.35064254932784,-1.38801004752846,2.10140577634821,-1.46200450965979,-1.53159236894859,0.342705466700079,-0.587338985300707,1.12468847543064,1.41908292499569,1.74393803925888,5.36837312128911,3.35335851497563,1.21185752215192,-0.914445102226384,-0.484511249641177,-0.120107572320356,0.256805353124676,0.318556893059697,0.298067150947679,-0.894789717515681,-1.15819781334711,0.133760082085422,0.0560183211014507,-0.0992696739036289,-0.545331356638347,0.0860375314974046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceM_N",14887458.4219005,2.834095162765,3.11899918473841,-6.18842714621421,0.451757464850196,-0.216424666139405,-7.05447868620168,-2.65338742560212,1.55906618049256,-25.8648511786128,-18.7357039284634,27.5305056344831,14.9692415257455,-43.9373890282597,-39.4244295180794,15.9521022966916,23.8070703282724,-8.48744235776501,23.8511951628093,41.4503724570576,14.7926687264848,4.02907526848925,-20.8006090528037,-13.2004440809947,-23.1879792796486,-16.7404280699362,0.895822367260549,-0.292453351821282,7.95885437547558,-5.53728949079192,1.61342641817118,1.81128676718198,1.13668609227448,2.57495990889646,0.142948343082326,0.741168739439023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceM_N",49134615.953042,4.75484146770616,1.58176255993413,-6.88834220528319,0.458947350086295,0.0927908275566029,-9.18534976436555,1.33390021317861,1.67284327225745,-31.6721292591459,-22.9603250150491,36.7935658151531,12.3407990381914,-41.6031347921662,-40.1551749670395,3.44421312394644,25.973151839807,-16.8838264062758,29.7088049825086,38.3491280817404,12.6063504285249,0.428949726390628,-22.9537424005909,-16.7131904268073,-31.9155910448739,-21.2809226028206,-1.38191831271364,-2.99081357125824,10.5837502331963,-10.1630313305669,-0.58893653420643,3.07504089752526,0.625818573480049,5.50341613736749,0.0811157478541836,0.276868566118727,7.59245093452873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceO-Q",66912954.8623949,10.0583040052009,6.58422659776217,-11.9308875989805,-2.6316313246452,-2.08001167933743,-20.640195424177,-9.79069567453755,3.71070333348742,-68.8496106216348,-54.3082585424219,70.4112298618635,1.92852595493471,-84.5055845131292,-81.2306355784754,10.7800617501627,75.1611976646198,-27.4748762057752,58.5021339407526,68.4954445014166,34.2619495193061,-2.53011314865391,-41.9931946092297,-35.9901420606853,-77.9124193752844,-61.9576404817042,2.06481150186911,-9.04058810111387,-11.8367840541871,-32.9641563698804,-0.328208547448603,7.39333010177139,4.98630078692706,28.2975739412308,1.74386617758001,0.198100719373606,13.9284809019071,22.0732159810569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceO-Q",47070426.3476964,12.6239130726335,6.78394376534078,-18.2173270455705,1.2596997693789,-2.45022956178269,-29.2763349988148,-4.95961755283588,3.6426369058906,-76.5764326885573,-64.4414649818826,68.3794893951102,-3.15591153651493,-71.3406918274652,-67.0255062351018,-0.425884979622707,65.5194155774295,-26.0342373271924,71.0837227246763,115.255345636333,45.5384097575928,7.28096908237624,-51.2497124952175,-35.8545908054797,-68.9169419942963,-46.4944348467984,-2.27517796291847,-5.77675447840842,16.0041684133419,-30.2210099680966,-1.15390588900282,7.73598870711145,2.55722117459465,11.845155891851,1.37193982712923,1.23412515567808,17.4723992391686,22.6049460759537,56.04299460777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceR-U",29907657.158687,3.1566428815491,-0.513684377477981,-2.53976540315022,-0.680774514334018,0.577581413413123,-0.632892472430134,5.5133768763563,1.08632956047752,-18.7094298576518,-7.71151435008231,32.7005327073209,20.6925511436285,-36.0925564611086,-41.8764206184083,2.32571324772214,19.5389561547575,-17.4673094348759,15.4438427204818,2.31406251127911,-2.60884160672742,-2.71724626722651,-12.4592910360263,-9.73772731024726,-27.3426669958128,-18.9654450820213,-2.5255424992449,-3.83922316491492,12.431285353,-4.46844162399685,-0.793459838558598,2.1146554700504,-0.527717073806911,6.72517141039359,-0.611590957930945,-0.382677810046165,3.68876990523726,7.83044496867396,14.9899740318226,11.1912673588364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceR-U",22283500.2014438,1.24900020461891,0.198255531543613,0.108684747956591,-1.6997566946481,0.14381621052899,-0.0807545510945297,0.324841565913867,1.07497296311562,-17.5200830115813,-8.1193796588168,26.4751648136752,20.1590142882247,-36.6268638428096,-39.3399294022071,9.67980732655153,18.4879524080232,-11.4409430354622,9.33778871471339,-5.75812504325259,-1.91936324143838,-3.70371303753488,-10.9232822262757,-9.99652918151253,-19.9031717903999,-17.2680935458499,0.0302704103005299,-2.69094163700303,1.29190585028117,-4.15426000230492,0.405856774724067,1.4206785199343,0.532392212461987,9.11639035517679,-0.440010092769797,-0.369131472238247,4.08971845936425,5.92811161073663,18.3623886314218,7.83569058467774,7.75281089740806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unemp_Y15-24",35233025.9951957,-1.31484940780848,-3.25439481321963,-2.5948581206689,1.84930936961863,5.31479297207839,8.60352749925035,16.3958646292194,-0.163362135193032,-1.57066423155158,10.2261472887117,13.0928830639234,33.9327141433052,-7.46215249382071,-28.7004568139231,-5.21190168505803,-4.87012435275124,-24.9762766410726,0.365400980931732,-22.9425360653233,-27.1823031865673,-6.75227237473303,-5.17063364192062,2.92151583879938,-16.398510145612,-8.1679417929489,-6.35034746849458,-3.76382744378307,33.3913206698232,11.6864768578516,-2.8810989780737,-0.518087879494394,-2.1757063481654,-4.02415265434434,-1.25258773711648,-1.03623986247724,-1.34164065807236,3.02632648627161,-8.48303245531227,-2.06001175155156,7.2775461969327,2.22524555151268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unemp_YGE25",7131419.14673104,-3.49434147398678,-4.00953951283655,3.32066200941903,0.0798398482958241,4.10337912910847,13.7570327350805,14.7568706702887,-1.05058724953718,16.9948348517876,23.4241755502464,-16.6254190788754,23.4962228390835,17.901501066629,-4.0164720752154,-0.350544840912791,-18.3618177745059,-11.8201968879504,-20.1729990634914,-52.7010249977685,-34.3482112911251,-7.13071533288092,8.5725167419434,11.765893719454,6.30478747599715,4.73749503118273,-4.61195113648112,-1.61110396816137,20.8182634952321,17.1597021752151,-1.73975577250356,-2.32902366167256,-1.33517060920474,-4.50903698034136,-1.11161977955394,-1.31695824161879,-6.31587018321075,-4.29671874150576,-18.0423658134141,-16.9498304856693,2.09238901133393,-0.162187614371767,17.6091335887366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDP",20366526153.3068,27934.9991434047,8872.53881482552,-11907.4885969672,-11804.9426422522,-13095.1067190109,-45531.1904761905,-16153.1084656085,7918.7037037037,-162182.12962963,-121728.187830688,162203.326423084,4755.37601072034,-176012.702325914,-183927.330082096,4778.00214132783,165994.056006088,-46903.5155277307,108460.480638686,88970.5092332508,66335.1429855478,-967.86789606428,-84057.882768625,-78827.6018997591,-143602.854510363,-116357.518975911,-3477.67383955446,-19448.3614108665,-11524.6183273042,-76758.5292769158,-848.660525475622,18234.850816023,5517.75566241615,65593.9850131601,966.602447775284,-427.958989625353,25245.0215549716,44643.8383945395,157482.220696663,101697.364511865,41330.3954432129,45199.9669294657,-15439.9977604976,-33329.8163133944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GVAgr",-18072115.7252222,2.60416663486434,-0.608327369787129,2.24972158800707,-1.63335681825332,-2.61220403483097,-0.877892592592593,-0.823862962962964,-0.245666666666667,2.64101111111111,0.701011111111114,-8.12699649750509,-16.5075733700826,13.1818778176731,13.6171764586603,-6.06556083421651,1.34834657511713,8.82184868352784,-4.06201762050601,-6.69420142972455,5.05092153285646,3.23808985574886,5.61608331065903,1.96130176653462,7.69824860679551,5.54764024213995,-0.627752427298406,0.316089427794379,-6.03243886415178,-4.42081454471816,0.0765623418842122,0.610488851550666,-0.248030897470507,1.45436854995422,0.131601915368398,0.0962703548405382,-2.90244769486766,-1.91883363993936,-2.45695456659586,-2.6790088270204,-0.997312724362404,-1.2313223712904,-5.32830147820278,-2.89543009387032,7878.45185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"disp_income",122868430085.577,7169.73634246381,3764.42650396639,-11748.8916106159,395.915515899756,418.813248285902,-20862.6121794872,1705.88141025641,3315.04807692308,-63156.3461538461,-49125.7211538462,44003.618543092,25738.0609717187,-71117.8625730307,-67174.0656203588,25262.7402663703,39390.2905952159,-28608.3869437808,52024.9325514711,74311.7423150092,22148.8849338934,-438.403923342403,-45417.1644812688,-34972.2675391717,-43475.7114211045,-31913.4467700874,-532.277319801853,-2582.46674306511,15969.2259983416,-12981.0598252729,276.033601536762,4450.27483340544,3737.46090445338,7644.41083548882,507.40997267812,489.961465349157,15605.9556292838,18762.0749756374,37562.2047459737,38996.3929157809,10236.1142726783,9403.15608493242,2703.7911128392,-8285.58290549415,63403541.6666667,-7077.80448717949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"training",59594261.9488095,14.4852749436803,8.20210481073629,-26.9637523449174,6.1662898103341,-1.88991721983326,-48.2268121693122,-19.1408068783069,4.66111111111111,-122.310833333333,-108.874841269841,135.456009192087,-13.0360019885869,-92.1742513037225,-74.0650974708555,-46.7190702266179,82.0227580439379,-29.0460378936262,107.791363967158,188.600815175345,81.9139809464568,12.9175142567079,-73.173917127541,-53.1232394370478,-87.5713692610729,-51.4897945393338,-4.70247846518305,-7.21201218831881,24.539127685221,-54.029981034839,-4.81587623261343,11.5333466170476,-2.57925662929491,8.28851967122821,1.06896027416454,2.89825713476714,25.5186355598473,33.9610125120172,63.7522479826228,87.1843520763775,16.822618963284,7.83730239583636,1.76993316778923,-25.6958032769737,129674.298941799,-3.43814814814815,50400.4967948718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
