"vars","pval","adjp","odds","exp","obs","size"
"emp_PT",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y15-24",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y25-64",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_YGE65",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y15-24_NaceF",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y15-24_NaceG-I",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y15-24_NaceJ",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y25-64_NaceL",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y15-24_NaceM_N",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y25-64_NaceM_N",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y25-64_NaceO-Q",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y15-24_NaceR-U",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"emp_Y25-64_NaceR-U",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"GDP",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"GVAgr",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"training",0.0555555555555555,0.263888888888889,Inf,0.5,2,7
"rooms_pp",0.0740740740740741,0.331154684095861,Inf,0.571428571428571,2,8
"pop_Y0-14",0.444444444444444,1,3.33333333333333,0.5,1,7
"pop_Y15-24",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y15-24_ED0-2",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y25-64_ED0-2",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y15-24_ED3-4",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y25-64_ED3-4",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y15-24_ED5-8",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y25-64_ED5-8",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_FT",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y15-24_NaceB-E",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y25-64_NaceB-E",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y25-64_NaceF",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y25-64_NaceJ",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y25-64_NaceK",0.444444444444444,1,3.33333333333333,0.5,1,7
"emp_Y15-24_NaceO-Q",0.444444444444444,1,3.33333333333333,0.5,1,7
"disp_income",0.444444444444444,1,3.33333333333333,0.5,1,7
"pop_Total",1,1,0,0.5,0,7
"pop_Y25-64",1,1,0,0.5,0,7
"pop_Y65-74",1,1,0,0.5,0,7
"pop_YGE75",1,1,0,0.5,0,7
"ARPR",1,1,0,0.5,0,7
"low_work",1,1,0,0.5,0,7
"mat_depriv",1,1,0,0.5,0,7
"ARPR_socexcl",1,1,0,0.5,0,7
"emp_Y15-24_NaceA",1,1,0,0.5,0,7
"emp_Y25-64_NaceA",1,1,0,0.5,0,7
"emp_Y25-64_NaceG-I",1,1,0,0.5,0,7
"emp_Y15-24_NaceK",1,1,0,0.357142857142857,0,5
"emp_Y15-24_NaceL",1,1,0,0.142857142857143,0,2
"unemp_Y15-24",1,1,0,0.5,0,7
"unemp_YGE25",1,1,0,0.5,0,7
"earn_OC1_B-F",1,1,0,0.5,0,7
"earn_OC2_B-F",1,1,0,0.5,0,7
"earn_OC3_B-F",1,1,0,0.5,0,7
"earn_OC4_B-F",1,1,0,0.5,0,7
"earn_OC5_B-F",1,1,0,0.5,0,7
"earn_OC6_B-F",1,1,0,0.285714285714286,0,4
"earn_OC7_B-F",1,1,0,0.5,0,7
"earn_OC8_B-F",1,1,0,0.5,0,7
"earn_OC9_B-F",1,1,0,0.5,0,7
"earn_OC1_G-N",1,1,0,0.5,0,7
"earn_OC2_G-N",1,1,0,0.5,0,7
"earn_OC3_G-N",1,1,0,0.5,0,7
"earn_OC4_G-N",1,1,0,0.5,0,7
"earn_OC5_G-N",1,1,0,0.5,0,7
"earn_OC6_G-N",1,1,0,0.357142857142857,0,5
"earn_OC7_G-N",1,1,0,0.5,0,7
"earn_OC8_G-N",1,1,0,0.5,0,7
"earn_OC9_G-N",1,1,0,0.5,0,7
"earn_OC1_P-S",1,1,0,0.5,0,7
"earn_OC2_P-S",1,1,0,0.5,0,7
"earn_OC3_P-S",1,1,0,0.5,0,7
"earn_OC4_P-S",1,1,0,0.5,0,7
"earn_OC5_P-S",1,1,0,0.5,0,7
"earn_OC6_P-S",1,1,0,0.285714285714286,0,4
"earn_OC7_P-S",1,1,0,0.428571428571429,0,6
"earn_OC8_P-S",1,1,0,0.428571428571429,0,6
"earn_OC9_P-S",1,1,0,0.5,0,7
"expend_ED5-8",1,1,0,0.5,0,7
