"","mean","n","stdev"
"pop_Total",7586808,2,4723471.88411258
"pop_Y0-14",14.711444085569,2,0.0956083514363216
"pop_Y15-24",11.032956295554,2,0.888740798402689
"pop_Y25-64",54.7973531617755,2,0.469907463751934
"pop_Y65-74",9.87404892142463,2,0.12907313011413
"pop_YGE75",9.58419753567685,2,1.32518348347682
"ARPR",20.75,2,1.90918830920368
"low_work",15.8,2,1.69705627484771
"rooms_pp",1.15,2,0.0707106781186547
"mat_depriv",17.7,2,5.37401153701776
"ARPR_socexcl",32.65,2,4.73761543394987
"emp_Y15-24_ED0-2",11.7615616091226,2,11.1458350328779
"emp_Y25-64_ED0-2",18.5325230726208,2,11.1666077758629
"emp_Y15-24_ED3-4",74.6667966180161,2,17.0121886831119
"emp_Y25-64_ED3-4",50.4473868816784,2,15.9099738938969
"emp_Y15-24_ED5-8",13.5716417728613,2,5.86635365023402
"emp_Y25-64_ED5-8",31.0028676703908,2,4.76772223477368
"emp_TF",42.1524709848282,2,4.25861742656341
"emp_TP",3.54410805319883,2,0.793764051231539
"emp_Y15-24",15.510229898185,2,3.82300381223911
"emp_Y25-64",59.0104087300521,2,4.22943062515793
"emp_YGE65",2.79325534167904,2,0.368175967807935
"emp_Y15-24_NaceA",10.1170171292123,2,3.17578659004923
"emp_Y25-64_NaceA",10.8877606472372,2,3.09290859430587
"emp_Y15-24_NaceB-E",14.4126452815477,2,9.40686251006817
"emp_Y25-64_NaceB-E",15.7087749822128,2,6.78770118550491
"emp_Y15-24_NaceF",5.16465242074998,2,1.47611835672029
"emp_Y25-64_NaceF",5.5274395030993,2,1.69164806469337
"emp_Y15-24_NaceG-I",43.1023245047635,2,8.58922560588249
"emp_Y25-64_NaceG-I",28.5682699441233,2,2.38660780121377
"emp_Y15-24_NaceJ",1.7689627445725,2,0.947610266934532
"emp_Y25-64_NaceJ",2.46737949147708,2,0.358864904502182
"emp_Y15-24_NaceK",NA,0,NA
"emp_Y25-64_NaceK",2.62277595228211,2,0.20188451226866
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.22726933472839,2,0.155972512613435
"emp_Y15-24_NaceM_N",4.47890524110036,2,1.63053575703667
"emp_Y25-64_NaceM_N",7.04701029565674,2,1.40236688862719
"emp_Y15-24_NaceO-Q",13.7785233059623,2,0.739674423133329
"emp_Y25-64_NaceO-Q",22.7625385731822,2,1.14191314448393
"emp_Y15-24_NaceR-U",6.23705562729953,2,0.273084049652951
"emp_Y25-64_NaceR-U",4.08778044932692,2,0.900028756808755
"unemp_Y15-24",14.6568027322731,2,0.775043601203147
"unemp_YGE25",12.482396300103,2,4.72496037390447
"GDP",18000,2,2687.00576850888
"GVAgr",0.15,2,0.353553390593274
"disp_income",10300,2,1555.6349186104
"training",3,2,0.282842712474619
"earn_OC1_NaceB-F",NA,0,NA
"earn_OC2_NaceB-F",NA,0,NA
"earn_OC3_NaceB-F",NA,0,NA
"earn_OC4_NaceB-F",NA,0,NA
"earn_OC5_NaceB-F",NA,0,NA
"earn_OC6_NaceB-F",NA,0,NA
"earn_OC7_NaceB-F",NA,0,NA
"earn_OC8_NaceB-F",NA,0,NA
"earn_OC9_NaceB-F",NA,0,NA
"earn_OC1_NaceG-N",NA,0,NA
"earn_OC2_NaceG-N",NA,0,NA
"earn_OC3_NaceG-N",NA,0,NA
"earn_OC4_NaceG-N",NA,0,NA
"earn_OC5_NaceG-N",NA,0,NA
"earn_OC6_NaceG-N",NA,0,NA
"earn_OC7_NaceG-N",NA,0,NA
"earn_OC8_NaceG-N",NA,0,NA
"earn_OC9_NaceG-N",NA,0,NA
"earn_OC1_NaceP-S",NA,0,NA
"earn_OC2_NaceP-S",NA,0,NA
"earn_OC3_NaceP-S",NA,0,NA
"earn_OC4_NaceP-S",NA,0,NA
"earn_OC5_NaceP-S",NA,0,NA
"earn_OC6_NaceP-S",NA,0,NA
"earn_OC7_NaceP-S",NA,0,NA
"earn_OC8_NaceP-S",NA,0,NA
"earn_OC9_NaceP-S",NA,0,NA
"expend_ED5-8",NA,0,NA
