"","mean","n","stdev"
"pop_Total",53647433.5,2,10090745.4006124
"pop_Y0-14",14.5463411207069,2,0.915594984916968
"pop_Y15-24",9.77066148765348,2,0.0892773669766221
"pop_Y25-64",55.9039558895732,2,1.48340002163875
"pop_Y65-74",9.78791519356454,2,1.26236869462984
"pop_YGE75",9.99112630850194,2,1.04734894494926
"ARPR",20.8,2,1.97989898732233
"low_work",14.6,2,3.53553390593274
"rooms_pp",1.65,2,0.353553390593274
"mat_depriv",9.35,2,3.18198051533946
"ARPR_socexcl",28.75,2,0.636396103067892
"emp_Y15-24_ED0-2",32.4853572823116,2,11.1298220810737
"emp_Y25-64_ED0-2",33.1245696952641,2,1.50796759508295
"emp_Y15-24_ED3-4",51.4860747054175,2,25.8859560844225
"emp_Y25-64_ED3-4",35.0469752618748,2,16.9369991670566
"emp_Y15-24_ED5-8",16.0218888778867,2,14.7466882809178
"emp_Y25-64_ED5-8",31.8284550428611,2,15.4290315719736
"emp_TF",40.6025237813384,2,1.27410988308701
"emp_TP",8.39004141204131,2,0.763715200708875
"emp_Y15-24",16.0651283650076,2,0.727574522288716
"emp_Y25-64",62.3837378264406,2,0.338869498036094
"emp_YGE65",2.59477904765797,2,1.4309646181959
"emp_Y15-24_NaceA",4.47575873026458,2,1.49137947463893
"emp_Y25-64_NaceA",3.80545531151118,2,0.490928032701254
"emp_Y15-24_NaceB-E",15.1120952045755,2,7.42984368599091
"emp_Y25-64_NaceB-E",17.1668169546919,2,4.55655973391001
"emp_Y15-24_NaceF",5.66215982582944,2,2.56676709774156
"emp_Y25-64_NaceF",6.2434582434335,2,0.578142875307995
"emp_Y15-24_NaceG-I",43.3847797940771,2,2.61108831754863
"emp_Y25-64_NaceG-I",26.4350852231573,2,3.3775174946143
"emp_Y15-24_NaceJ",2.19484547594455,2,0.806548847050421
"emp_Y25-64_NaceJ",2.77160285893349,2,0.322486887937212
"emp_Y15-24_NaceK",0.917915701922771,2,0.0809466401552784
"emp_Y25-64_NaceK",2.77666774004769,2,0.109919352814173
"emp_Y15-24_NaceL",0.426301949761125,2,0.0361386531567637
"emp_Y25-64_NaceL",0.557453488086774,2,0.0148792825548172
"emp_Y15-24_NaceM_N",7.44826814608355,2,0.0864728196689868
"emp_Y25-64_NaceM_N",10.2953397354913,2,0.128164304707502
"emp_Y15-24_NaceO-Q",10.0196400323818,2,4.72153403815974
"emp_Y25-64_NaceO-Q",22.0929043413488,2,0.952425733843525
"emp_Y15-24_NaceR-U",10.3394976342427,2,0.396440882859537
"emp_Y25-64_NaceR-U",7.85473717838871,2,0.215226137190751
"unemp_Y15-24",15.2121054244231,2,5.13809626437651
"unemp_YGE25",10.9631005643316,2,6.47270186607867
"GDP",25700,2,989.949493661167
"GVAgr",0.6,2,1.13137084989848
"disp_income",15050,2,1484.92424049175
"training",9.1,2,1.4142135623731
"earn_OC1_NaceB-F",30.55,2,9.06510893481154
"earn_OC2_NaceB-F",17.245,2,0.0494974746830585
"earn_OC3_NaceB-F",13.5,2,0.0424264068711919
"earn_OC4_NaceB-F",11.58,2,1.10308657865101
"earn_OC5_NaceB-F",9.73,2,2.72943217538007
"earn_OC6_NaceB-F",NA,0,NA
"earn_OC7_NaceB-F",9.77,2,0.155563491861041
"earn_OC8_NaceB-F",9.7,2,0.45254833995939
"earn_OC9_NaceB-F",9.085,2,0.940452018978108
"earn_OC1_NaceG-N",23.93,2,1.89504617357995
"earn_OC2_NaceG-N",17.005,2,0.869741340859454
"earn_OC3_NaceG-N",14.645,2,1.50613744392735
"earn_OC4_NaceG-N",11.245,2,1.7606958851545
"earn_OC5_NaceG-N",9.125,2,0.813172798364529
"earn_OC6_NaceG-N",9.92,2,0.212132034355965
"earn_OC7_NaceG-N",8.715,2,0.629325035256028
"earn_OC8_NaceG-N",9.47,2,0.226274169979695
"earn_OC9_NaceG-N",8.165,2,0.0636396103067904
"earn_OC1_NaceP-S",26.375,2,8.30850467894193
"earn_OC2_NaceP-S",21.4,2,5.37401153701776
"earn_OC3_NaceP-S",12.6,2,0.919238815542512
"earn_OC4_NaceP-S",10.97,2,1.47078210486802
"earn_OC5_NaceP-S",9.515,2,0.586898628384834
"earn_OC6_NaceP-S",7.11,1,NA
"earn_OC7_NaceP-S",8.975,2,0.997020561473032
"earn_OC8_NaceP-S",8.13,2,1.25865007051205
"earn_OC9_NaceP-S",8.645,2,1.32228968081884
"expend_ED5-8",0.905,2,0.0919238815542512
