"","pop_Total","pop_Y0-14","pop_Y15-24","pop_Y25-64","pop_Y65-74","pop_YGE75","ARPR","low_work","rooms_pp","mat_depriv","ARPR_socexcl","emp_Y15-24_ED0-2","emp_Y25-64_ED0-2","emp_Y15-24_ED3-4","emp_Y25-64_ED3-4","emp_Y15-24_ED5-8","emp_Y25-64_ED5-8","emp_TF","emp_TP","emp_Y15-24","emp_Y25-64","emp_YGE65","emp_Y15-24_NaceA","emp_Y25-64_NaceA","emp_Y15-24_NaceB-E","emp_Y25-64_NaceB-E","emp_Y15-24_NaceF","emp_Y25-64_NaceF","emp_Y15-24_NaceG-I","emp_Y25-64_NaceG-I","emp_Y15-24_NaceJ","emp_Y25-64_NaceJ","emp_Y15-24_NaceK","emp_Y25-64_NaceK","emp_Y15-24_NaceL","emp_Y25-64_NaceL","emp_Y15-24_NaceM_N","emp_Y25-64_NaceM_N","emp_Y15-24_NaceO-Q","emp_Y25-64_NaceO-Q","emp_Y15-24_NaceR-U","emp_Y25-64_NaceR-U","unemp_Y15-24","unemp_YGE25","GDP","GVAgr","disp_income","training"
"ARPR_socexcl",816069.986075036,-2.41425771829447,-1.05484317162665,-4.35225565693642,3.64188832442618,4.17946822243137,35.927454032079,10.2025122516373,-0.281846195471195,37.0897519425019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_ED0-2",-76081.4002608644,-2.39725854819003,-0.778599310022441,2.15905830240685,0.549099446929596,0.467701040040479,7.37132669202677,10.9765333716766,0.401559758644639,11.3227066476125,16.714550839136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_ED0-2",-284127.761542115,-0.161140361940151,-0.545176364278268,-0.972196261327173,0.514192521829655,1.16432067352217,13.5846409882846,1.76641187217018,-0.0508463950045756,12.4742267426886,18.9921184768907,22.3130323870815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_ED3-4",107682.246087845,-1.71220164987599,-0.293532808052982,-2.90077956418019,2.40174596303898,2.50477041063178,5.02793848490322,-9.05306512368867,-1.24610830475384,2.86464844935651,1.07212680650297,-44.2417956608617,-12.9116966514448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_ED3-4",-192540.273318964,-3.81828522366395,-0.979988032540361,0.254229961147479,2.68465486266911,1.85939035997185,4.89677497430954,-4.30035144223771,-0.540413667005902,-7.59217575098089,-3.66811998276869,-4.12309347066676,-25.2818991473865,29.4386808960619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_ED5-8",-352203.793992386,2.49491345935747,0.140551059081168,1.51257569697855,-2.74364355978499,-1.40440084500659,-12.4619221852987,-7.11566043098634,0.399881755086125,-11.7747265681582,-15.3269777470424,-20.2622569451426,-6.57662266808306,-25.7425634516487,-22.3377903358594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_ED5-8",468137.795853504,3.67397237232269,1.43133289892727,0.821118260387798,-3.09804325695997,-2.82838232507557,-18.0507454157629,1.91124569692972,0.565597296114238,-5.0723318061307,-15.1772295075232,-18.3395925701399,-21.3631314083244,-16.0522219855626,-32.4787402765953,28.8061557934591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_TF",-256604.333442244,-1.15519883312292,-1.12282889428084,2.62049102627339,0.176026835596141,-0.518490401509105,-10.5164032231682,-3.03458590501803,0.227991624921778,-10.2754330208277,-14.6865958894064,-2.28667369934085,-5.4525919392657,-0.914788933816601,3.08143708747793,2.98422591123675,2.66923490866234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_TP",-9752.67362471362,0.214826717657283,0.640260375522721,-1.17132060948155,0.341686810517065,-0.025452795584698,1.36073593498423,-0.960887628909031,0.0464925908148155,-1.31571906905932,-0.363784307058887,4.78402233273443,-1.96446514914972,-3.17434873976064,1.57746104036836,-3.68614840961599,0.179145527371847,-1.75515712781859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24",-453423.516522295,-2.48438610246076,-0.105041632342955,1.12062223943721,2.07051883195002,-0.60171143216027,-5.28575366090511,0.72210221368949,0.260116786737866,-3.71190996000567,-6.67312428288874,14.8737490472094,-14.9116216636595,-9.68454042288669,18.4383410543956,-11.8374861694724,-3.81488268066834,11.2523632913304,10.684324487971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64",-372284.021208566,-0.968691560908706,-0.557976593745461,0.377509543177705,1.10081769779218,0.0483414530526234,-9.5715373190966,-5.40102006077124,0.267121461350716,-13.1812281440805,-16.6480144377052,-1.02304487036771,-7.60747245129153,-1.20328803611453,4.34039277353257,0.129659347905812,3.48868709252367,15.3073626261021,5.02873164466278,18.396357107195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_YGE65",53436.8616786404,0.301554912034587,-0.0711993196563512,-0.146160882174347,0.137653468845485,-0.221848262668459,0.759467280049044,0.476893422966951,0.0272569599533452,1.20984745566533,0.705226539070361,2.59943397706331,1.16542556192322,-0.698039977380538,-0.904060052295474,-2.2595662054815,-0.418062453170963,2.04418561319764,2.00974351669647,4.57992754365308,3.51890536796464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceA",133698.654488933,-0.117150724848478,-0.961539584820102,0.860620577290104,-1.12650519019964,1.34457492257812,22.814548392511,-0.480109030760052,-0.280646260363567,16.5882074970302,27.4714345103113,32.3153049367676,21.5058107504358,-26.9162528991715,-10.3833983857891,-3.87495057775607,-11.0420298071316,-4.08236541539953,1.59021438329759,-5.86578582352257,-6.03545545524283,6.01512342774474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceA",162655.110144194,-2.20091394317899,-0.372595203990548,0.368437676439805,0.576680212385432,1.6283912583443,12.6953292393495,1.74835934896723,-0.0076335502635276,9.03465878327481,15.4433092173193,5.43748471054992,2.97401155476992,-2.07168953862708,3.5329918895888,-0.482614750919862,-6.34849028949958,0.937591101805411,0.354907549059588,-0.279334866812406,0.823184457002004,1.73872409908254,35.9697730593701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceB-E",-438107.343251095,-1.19826832426129,-0.483957787133242,0.941495197559755,0.479773648481359,0.26095726535342,-4.22307892453205,-4.0849363336784,-0.166871571200413,-13.9941681939514,-12.8126773604678,-1.82735743387301,2.96613909092971,11.6703145902232,18.8978409794173,-11.3766428394883,-21.3772947940655,4.76095359756473,-2.46832033287813,6.17489879326494,2.29246656372028,-0.988674611965277,-15.3209523016362,-1.62828826191682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceB-E",-111496.99200784,-2.25124403234775,-0.813626471824244,-0.337508005683488,1.58765579701414,1.81472404998456,2.34965518551698,-3.45097712205425,0.00563174684044269,-4.99131478965069,-2.79348823739543,-0.566213480715846,3.25067620055518,6.60624364198952,13.8955392092841,-8.43264042242729,-16.876562454414,1.82612098153929,0.204927645312496,7.28823711350672,1.8959269934434,-0.22443037157251,-0.623568656522885,1.82670757612476,26.6832999199534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceF",-412753.44509613,-0.283479640725195,-0.178135382861134,-1.01639812282177,0.475259663907316,1.00275408685576,3.13255824648712,-0.609016083507808,-0.100832795889446,3.38426672318835,3.82619998787745,-2.19951562552139,-1.85440300978336,4.25538031751957,4.55314407297375,-0.9436299632156,-2.48609886271053,-0.0914744933969686,0.726288974343127,0.301498659651078,1.3494909396997,0.314634243461965,2.42567528004196,2.16212960319061,0.124025038961105,0.819988271438994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceF",-8013.9066264528,0.105568373580426,-0.0353442244019276,-0.0478103337217901,0.0681291139871436,-0.0905424849358704,-0.763926028618171,-0.933146015214475,-0.0652482957066564,-1.39247606846856,-1.78598622102349,0.202408603469208,-1.03831256984058,0.940282167157473,2.89511419255551,-0.836825311366946,-1.83294966210147,-0.183612238819886,0.0744800773532992,2.0401077075912,-0.503735415568082,0.234828646242319,-1.07152152164969,-0.597189636812098,0.437445688012295,-0.404878095213329,0.935373253229021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceG-I",-304606.397139607,-0.812021324943849,-1.16779574643295,1.46683365810483,0.870551718021721,-0.357567350322922,-2.39446892815605,4.93958074947151,0.0852988329586096,13.5641721658014,9.62004500632526,-0.291278718894578,4.57212949961218,2.51331834316182,-12.5838480316049,3.42133498345155,7.24317511863151,0.498592950305807,-2.27701393801391,-4.80152280482115,-2.33260417928541,0.390187270507834,-28.192300881266,-5.86599224506313,-17.3624254869546,-11.7467103267735,-2.88986590221619,-0.469120376071092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceG-I",-194324.034544377,-0.570338060137817,-1.14258900345365,1.89520706327568,0.232169321775578,-0.414449205010107,-3.61666943818221,1.09607224133822,0.162654814420608,1.96407152463607,-0.276786470996471,2.38938546741822,1.57989662651446,-3.21986273901322,-1.62752615680726,2.68764811484342,0.11738162153376,3.84271875164343,-2.19610242536275,1.459925016676,1.0063601923357,-0.150430987132322,-12.866474529817,-4.13611020223064,-5.76643387897119,-6.54477373051453,-0.965576611054735,0.32602002475537,15.1759595320549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceJ",64639.0664989361,0.0845350165032565,0.0294965617929215,1.33326209376241,-0.808335710782665,-0.638960869248463,-4.62105228892274,-3.78780127899038,-0.131591980600046,7.73422362783884,2.02699602036386,1.13606899817757,-1.83316914817489,-3.6045096216679,-5.60177377146367,3.3378809550551,7.29905763349686,1.92686384681478,-0.785989845120068,-0.478036155273284,0.509596336729093,0.567491059272557,4.05055871750541,0.107937016186699,-4.72013872255675,-4.25102884771735,-0.64168433749642,-0.443316376141222,2.40337114583294,1.05642185668384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceJ",89352.4919270606,0.187679164155017,-0.0618215819953586,0.622640113474502,-0.286990460796794,-0.461507615978581,-2.57311040243801,0.0867294686951267,0.0115880201404797,-0.777442404960081,-2.09443896304219,-1.23080697106253,-1.7301596143525,-0.427989311276971,-2.98394373402159,1.33227088488405,4.68764635879818,1.18824798801055,-0.511457511739466,-0.732509890140265,0.565536563433923,0.304765344240664,-0.767055655787077,-1.28920723798874,-2.97105218804189,-2.65479935061984,-0.961264427923104,-0.310580438618744,2.14841994586564,0.640688334135951,1.44527325380137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceK",3212.3568956047,0.633234799052127,0.128364336784106,1.06309552522615,-1.01451827104073,-0.810181235895132,-0.513348466367013,0.560014426285002,-0.00248749862938406,0.403434854000175,-0.0171810686175355,-0.267297309613372,-0.821163483302492,-2.49838374392346,-1.92341025860667,2.81810970713264,2.71770197064343,1.27157188857475,-0.913875591045966,-1.89070496776067,-0.185339579055829,0.56989290533725,0.097569347610041,-0.0786778720722693,-0.52889859790128,-3.06182337535384,-0.254415647711479,-0.0409167754592159,-2.4826283483791,0.272543650340368,0.777977313516998,0.636716861484889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceK",29082.7475384487,0.293200135441741,0.05153719417484,0.40687212265937,-0.375414774314375,-0.376195216639616,-1.81150646535999,0.00399062745622928,0.00749643988033954,-0.429643455782247,-1.43136566982611,-0.552127385820848,-0.994927370276729,-0.922160686051141,-2.21507192054687,1.4686931344824,3.13502931450553,0.719970245570067,-0.477480300127832,-1.20368678507465,0.223449683293074,-0.0588177582670961,-0.982093485466987,-0.757802174897067,-1.6792461418663,-2.19686419861605,-0.545345009406773,-0.187933859672581,0.663078415547561,0.252862257281785,0.744692654910796,0.550230844360791,1.0044358601624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceL",-56455.4477973557,-0.0417196500022047,0.0966984959723525,-0.223168589424214,0.142707084183195,0.0254826592708711,-Inf,-Inf,-Inf,NA,-Inf,-0.349602434581825,-0.0555937765956877,0.247692033453724,0.41842867316991,0.135526019837891,-0.387932968229244,-0.295256743785011,-0.302375988916212,-0.325754707984584,-0.430641125236258,-0.233791418050737,-Inf,0.103637394391322,0.156531033562766,0.0827906348068067,0.230542370349238,0.162020651516561,-0.556822782458961,-0.39589721372651,-0.0607360161773511,0.0301294228382736,-Inf,-0.019463063829578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceL",11904.65328737,0.0998568009612635,0.0423314563326946,-0.131871246170682,0.0275472113949388,-0.0378640886634855,0.223305151828354,0.0962691024446466,-0.00517815809915624,0.159981248180831,0.231977332914108,-0.422671042522392,-0.700870190609038,0.0162301947309228,0.140614967407672,0.337597123983653,0.556820033508056,0.0892087771637539,0.137678823109324,0.408870838337294,0.289419942709446,0.129878423938062,-0.325988361899518,-0.127979963321788,-0.817431238004794,-0.721331120933963,0.114193552664793,0.0845103494760418,-0.0943685655178226,0.125920709749829,0.042011831529713,0.0801549712242919,0.094609038687348,-0.0546979772449454,-0.0193466843677022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceM_N",-233047.176979752,0.118576969890319,-0.283592684975605,1.02582455324658,-0.447089444719663,-0.413720541426867,-1.15353490970196,-4.1923939743082,-0.123069123328218,0.855030763598191,-1.49019991644694,-2.01243384051427,-1.59303398416355,-1.91416189602468,-3.88797293028163,4.84213328995669,5.801333820875,1.12282998990242,-0.553690821991031,-2.59745921473052,0.491923349193913,0.500019932232017,4.06387134270762,-0.829761775431352,-4.21990138205622,-4.0700986875435,-0.233044360510118,-0.297345387545701,-0.702042199073732,0.752786358294493,1.56862304341908,1.29950290199995,1.74008153219417,0.652757931184112,0.115660518611653,0.128249362232971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceM_N",130453.768609098,0.349146255583445,-0.0856440372367219,0.503073754532323,-0.28700941877923,-0.479567242484702,-3.79793414556802,-0.417334187923911,-0.0636676729504433,-0.403920176239211,-3.1776102784351,-2.2349847172673,-1.84878837317231,0.521073542006331,-4.67317814493208,2.02436235248055,6.54715170295044,0.0344501708285299,-0.330048791765103,-2.40419478396662,-0.232091717051809,0.0537481911714225,-4.87837424179663,-3.15219425647384,-4.87196828573551,-5.20936482458159,-0.983658398797673,-0.199648175595042,3.97784724721777,1.66925820144967,1.36308836150516,1.39203821755913,1.0513683001409,0.666376364378631,-0.347457312324149,0.0686769014687101,2.74728300042854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceO-Q",-64937.204777269,0.904127659882837,1.16514520812167,-1.98839668773992,-0.646306072351811,0.56542977858944,4.29812196216169,-3.89584065042115,-0.207325177706523,2.84123515212797,5.02356314973679,0.381142815014735,-1.74138640384479,-2.3820994438643,-3.08614219744854,2.89013849852093,5.0745443628778,-4.28494534956234,2.11894690349234,-5.16637541463084,-0.637297047344305,-1.65340112362514,0.947938575755912,-2.81114301851001,-7.23474676992636,-4.76102704892885,-0.159601783554485,-1.08463203838677,-13.0288451462927,-4.07255434511543,0.6938481182515,-0.0394845842016556,2.03787677115138,0.212310815748788,0.0294374062147885,0.463727241888065,0.66733759809147,0.377282330129179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceO-Q",-333945.968972841,3.83503057320132,2.34726989296786,-3.14332615608064,-1.48082503126983,-1.5581490099403,-1.33736533961878,1.64095300677501,-0.0734869056034342,-1.99075319041346,-2.96622208326757,-3.60193016536895,-3.53503055062602,-0.189479868099683,-6.67904270937739,1.14102745031713,9.82756778225991,-6.64101925464623,2.33813720309765,-3.19754530928763,-3.1411221604506,-1.43339984663367,-9.26374415897848,-7.2145348502725,-7.77246597600248,-8.16655948859293,0.180364005201595,0.0291871852997243,-6.00426958782318,-5.7099450476758,-0.252079193851754,0.0667858563830205,-0.0946847651595821,0.0283996660752305,0.478547731617461,0.46169545331612,-0.749500064302057,0.863215329510897,11.2535372206049,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceR-U",-204415.907281897,-0.263166057300255,-0.983538488130714,0.765615864985619,0.0587841997551043,0.422305417028548,-0.627808418361702,0.835056267553794,0.0457989458843607,-0.621740645139933,-0.578045095883717,1.81915039000393,2.86287623562649,-2.67220091297335,-4.36567534577505,1.0592508868228,1.55456594506415,0.453794735154866,-1.05136773031075,-3.85261673460909,-0.639457381210654,-0.137263503022036,-1.38076734564218,-0.187348317142765,-2.08001411536408,-1.50974356322906,0.474717995370168,-0.278890408214773,3.72170630234374,2.28325246220898,0.0663726467100767,0.234724142110709,-0.552158676596526,0.158873954808071,-0.0146047518575307,-0.0736919641763049,0.00914267443063286,0.65843719168235,-2.01823186597717,-2.57860171976276,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceR-U",46527.290238434,-0.0697029087846182,-0.135969791033691,0.293737357737464,-0.104636581533235,0.0165712895755317,-1.37491121658193,0.17032950587952,0.00534529476057757,-0.762542566519373,-1.36821600906943,1.64012933068564,2.90243510939801,-1.77136618319669,-3.43721923909193,1.00926941006289,0.554659836126737,-0.944766685594697,-0.490609863025171,-3.26622509382288,-1.42984987600644,-0.199373116480771,-3.24070980792863,-1.41002470333303,-1.27372737403034,-2.1274535798733,-0.693258747147087,-0.213665816877363,1.74013478575198,1.07021454922463,0.347770816642432,0.26097522313518,0.404805034841487,0.379191020876239,-0.0519312852586372,-0.0695628830194462,0.718411617688787,0.737311858122108,0.260673126583644,-0.568308520499187,1.31573060091186,NA,NA,NA,NA,NA,NA,NA
"unemp_Y15-24",-67179.9437682061,0.35535232883152,-0.0598724361859721,0.220615270969749,-0.542395221460276,0.0262998042064144,3.15802553120411,-0.192069214041765,0.0920763302884593,-3.30659106541335,0.257136019516215,1.5743722302911,5.90190682802326,-3.10164709792476,-4.86247011824404,2.59064410450163,-1.00508345914846,-1.94804741703454,-0.468210280819939,-5.14444799255462,-2.66716003154999,-0.513176316274616,-0.0580958890051792,0.711461091462224,-2.40197461940389,-1.21665527952735,-0.165056509437702,-0.283758666335302,1.25461507280791,0.925213738535779,-0.308373221233821,-0.185236897678795,-0.0426279034506745,-0.137711232196419,0.0945091808235554,-0.189269906276728,0.365677760403539,-0.139833710708636,0.384397768514175,-0.378844354287098,2.04056281326296,0.955179720558235,NA,NA,NA,NA,NA,NA
"unemp_YGE25",11433.2023842987,0.869161127044359,0.0758603780852641,0.48181989021715,-0.838540163729392,-0.58830159694215,-0.634807404421214,1.77947840803014,0.231166146364289,-3.99860035800217,-2.26460444377154,2.38493466230851,2.58106990521695,-5.32172335672745,-6.52912414833509,4.02208288697393,3.95779127253361,-0.611491611711016,-0.924812493650301,-4.52543156441771,-1.54210376245143,-0.677808333517298,-2.13024957853837,-1.22464874761883,-2.91862611035622,-2.50900279071858,-1.07742959308401,-0.555504760554152,2.50648056029153,1.71762921211385,0.434308219827334,0.232456916014231,0.379371204620633,0.0233841820088394,0.0212582057238125,-0.109561323629253,0.926537514120876,0.612277956785776,0.481334417319575,0.902861455630689,1.2627043595819,0.882647067537759,3.13940609687715,NA,NA,NA,NA,NA
"GDP",-135402284.511011,725.173774188981,589.970162861929,2017.3932149627,-1464.92805141291,-1867.61263735121,-14096.1468808969,-3599.13633588634,48.2383939589821,-11398.5976800977,-17371.7631257631,-3216.22676822683,-2241.75554839482,-4710.46930959601,-9371.25114287843,6990.24875887159,11327.7895406961,2547.71729679576,863.910121069004,1759.07034607829,2781.47299785184,437.224874204623,-9573.9689937714,-5721.43501721182,-2647.28207776239,-3879.70970212044,-2703.89180406873,-1381.36219809019,5091.38879111495,1485.64870461511,3769.84143273955,2349.74443189216,3530.52448590978,1756.31492994906,-624.158000394043,2.87630124009728,2785.65763636368,3550.51161252038,-356.452978438927,-174.153542692182,326.916266016248,1600.84043957453,-914.689530998527,20.121846722232,NA,NA,NA,NA
