"vars","pval","adjp","odds","exp","obs","size"
"emp_Y25-64_ED3-4",0.634782608695652,1,0,0.405797101449275,0,56
"emp_Y25-64_NaceG-I",0.634782608695652,1,0,0.405797101449275,0,56
"emp_Y25-64_NaceO-Q",0.634782608695652,1,0,0.405797101449275,0,56
"pop_Y25-64",0.640579710144927,1,0,0.398550724637681,0,55
"pop_Y65-74",0.640579710144927,1,0,0.398550724637681,0,55
"pop_YGE75",0.640579710144927,1,0,0.398550724637681,0,55
"emp_TP",0.640579710144927,1,0,0.398550724637681,0,55
"emp_Y15-24",0.640579710144927,1,0,0.398550724637681,0,55
"emp_Y25-64",0.640579710144927,1,0,0.398550724637681,0,55
"emp_Y25-64_NaceF",0.640579710144927,1,0,0.398550724637681,0,55
"unemp_YGE25",0.640579710144927,1,0,0.398550724637681,0,55
"emp_Y15-24_ED3-4",0.646403162055336,1,0,0.391304347826087,0,54
"emp_Y15-24_NaceG-I",0.652252964426877,1,0,0.384057971014493,0,53
"unemp_Y15-24",0.658129117259552,1,0,0.376811594202899,0,52
"emp_YGE65",0.66403162055336,1,0,0.369565217391304,0,51
"emp_Y25-64_NaceA",0.6699604743083,1,0,0.36231884057971,0,50
"emp_Y15-24_ED0-2",0.681897233201581,1,0,0.347826086956522,0,48
"emp_Y15-24_NaceB-E",0.7,1,0,0.326086956521739,0,45
"emp_Y15-24_NaceO-Q",0.712200263504611,1,0,0.311594202898551,0,43
"emp_Y15-24_NaceF",0.768405797101449,1,0,0.246376811594203,0,34
"emp_Y15-24_NaceM_N",0.768405797101449,1,0,0.246376811594203,0,34
"rooms_pp",0.833359683794466,1,0,0.173913043478261,0,24
"GVAgr",0.833359683794466,1,0,0.173913043478261,0,24
"ARPR",0.880395256916996,1,0,0.123188405797101,0,17
"low_work",0.880395256916996,1,0,0.123188405797101,0,17
"mat_depriv",0.880395256916996,1,0,0.123188405797101,0,17
"ARPR_socexcl",0.880395256916996,1,0,0.123188405797101,0,17
"emp_Y15-24_NaceA",0.894071146245059,1,0,0.108695652173913,0,15
"emp_Y15-24_NaceJ",0.921739130434783,1,0,0.0797101449275362,0,11
"emp_Y15-24_NaceK",0.942766798418972,1,0,0.0579710144927536,0,8
"training",0.954914361001318,1,3.72413793103448,0.427536231884058,1,59
"emp_Y25-64_ED0-2",0.959420289855072,1,3.98181818181818,0.405797101449275,1,56
"emp_Y25-64_ED5-8",0.959420289855072,1,3.98181818181818,0.405797101449275,1,56
"pop_Y0-14",0.960869565217391,1,4.07407407407407,0.398550724637681,1,55
"pop_Y15-24",0.960869565217391,1,4.07407407407407,0.398550724637681,1,55
"emp_TF",0.960869565217391,1,4.07407407407407,0.398550724637681,1,55
"emp_Y25-64_NaceB-E",0.960869565217391,1,4.07407407407407,0.398550724637681,1,55
"emp_Y15-24_ED5-8",0.979446640316206,1,6.02564102564103,0.289855072463768,1,40
"emp_Y25-64_NaceL",0.986086956521739,1,7.5625,0.239130434782609,1,33
"emp_Y15-24_NaceR-U",0.989301712779974,1,8.78571428571429,0.210144927536232,1,29
"emp_Y15-24_NaceL",0.999973649538867,1,273,0.0144927536231884,1,2
"pop_Total",1,1,Inf,0.398550724637681,2,55
"emp_Y25-64_NaceJ",1,1,Inf,0.355072463768116,2,49
"emp_Y25-64_NaceK",1,1,Inf,0.376811594202899,2,52
"emp_Y25-64_NaceM_N",1,1,Inf,0.398550724637681,2,55
"emp_Y25-64_NaceR-U",1,1,Inf,0.398550724637681,2,55
"GDP",1,1,Inf,0.41304347826087,2,57
"disp_income",1,1,Inf,0.398550724637681,2,55
