"","mean","n","stdev"
"pop_Total",4689530,5,791953.021209276
"pop_Y0-14",13.4052199237376,5,0.520627263473318
"pop_Y15-24",8.87789883882977,5,0.462373467498189
"pop_Y25-64",54.7169739179093,5,0.908991144389132
"pop_Y65-74",11.1671772795859,5,0.629146268356978
"pop_YGE75",11.8327300399374,5,1.18680707458505
"ARPR",13.12,5,3.28435686246181
"low_work",7.06,5,1.84743064822472
"rooms_pp",1.46,5,0.0547722557505167
"mat_depriv",6.38,5,1.2774975538137
"ARPR_socexcl",19.2,5,3.29924233726472
"emp_Y15-24_ED0-2",3.95152442846601,5,0.816762378358681
"emp_Y25-64_ED0-2",21.3475749380697,5,3.41555496406575
"emp_Y15-24_ED3-4",13.1624627034666,5,3.03419584882224
"emp_Y25-64_ED3-4",33.9344063267723,5,1.75050747244616
"emp_Y15-24_ED5-8",1.29836593872854,5,0.439980320759144
"emp_Y25-64_ED5-8",14.8042047621779,5,2.19946276063751
"emp_FT",44.7358559908101,5,2.37309493495402
"emp_PT",10.0901692858692,5,0.295133987212805
"emp_Y15-24",18.4008681806934,5,3.5746543348545
"emp_Y25-64",70.0859356095321,5,2.65979850077638
"emp_YGE65",4.39614856916992,5,0.669895091261628
"emp_Y15-24_NaceA",0.758508215762889,2,0.172084556502726
"emp_Y25-64_NaceA",1.85909357516965,5,0.346723006741891
"emp_Y15-24_NaceB-E",4.30389051904398,5,2.05664270910723
"emp_Y25-64_NaceB-E",15.6567449547009,5,5.64037167864344
"emp_Y15-24_NaceF",1.32235757755502,5,0.453767095226276
"emp_Y25-64_NaceF",4.64476303566429,5,0.492019059231273
"emp_Y15-24_NaceG-I",7.52126868459999,5,0.974821533950579
"emp_Y25-64_NaceG-I",16.7166003068582,5,1.3537432118813
"emp_Y15-24_NaceJ",0.415825270221453,1,NA
"emp_Y25-64_NaceJ",1.94898458672053,5,1.03860626741311
"emp_Y15-24_NaceK",NA,0,NA
"emp_Y25-64_NaceK",2.04306718244793,5,0.146006461503415
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.395598465152588,5,0.112508410582219
"emp_Y15-24_NaceM_N",1.19922906979573,5,0.383025297759775
"emp_Y25-64_NaceM_N",7.13673120565422,5,0.845548353977112
"emp_Y15-24_NaceO-Q",1.2721427895248,5,0.215635824474446
"emp_Y25-64_NaceO-Q",13.9206633661596,5,1.43036544639363
"emp_Y15-24_NaceR-U",1.76473366623754,5,0.260500735779364
"emp_Y25-64_NaceR-U",5.7670934069351,5,1.15271177251797
"unemp_Y15-24",11.0375317151429,5,1.87114883738504
"unemp_YGE25",5.363018713893,5,1.08994016131882
"GDP",29940,5,1888.91503249882
"GVAgr",NA,0,NA
"disp_income",17780,5,1107.70032048384
"training",8.62,5,0.61400325732035
"earn_OC1_B-F",36.96,5,0
"earn_OC2_B-F",17.21,5,0
"earn_OC3_B-F",13.53,5,0
"earn_OC4_B-F",12.36,5,0
"earn_OC5_B-F",11.66,5,0
"earn_OC6_B-F",NA,0,NA
"earn_OC7_B-F",9.88,5,0
"earn_OC8_B-F",10.02,5,0
"earn_OC9_B-F",9.75,5,0
"earn_OC1_G-N",25.27,5,0
"earn_OC2_G-N",17.62,5,0
"earn_OC3_G-N",15.71,5,0
"earn_OC4_G-N",12.49,5,0
"earn_OC5_G-N",9.7,5,0
"earn_OC6_G-N",10.07,5,0
"earn_OC7_G-N",8.27,5,0
"earn_OC8_G-N",9.31,5,0
"earn_OC9_G-N",8.21,5,0
"earn_OC1_P-S",32.25,5,0
"earn_OC2_P-S",25.2,5,0
"earn_OC3_P-S",13.25,5,0
"earn_OC4_P-S",12.01,5,0
"earn_OC5_P-S",9.93,5,0
"earn_OC6_P-S",NA,0,NA
"earn_OC7_P-S",8.27,5,0
"earn_OC8_P-S",9.02,5,0
"earn_OC9_P-S",9.58,5,0
"expend_ED5-8",0.84,5,0
