"","mean","n","stdev"
"pop_Total",695990.5,6,348483.951029456
"pop_Y0-14",16.9495312944042,6,2.09165246431292
"pop_Y15-24",11.7212033624939,6,0.907331640491449
"pop_Y25-64",52.4594586939497,6,1.39510433910413
"pop_Y65-74",10.8735263320738,6,1.82695955573388
"pop_YGE75",7.99628031707839,6,1.86922000974424
"ARPR",NA,0,NA
"low_work",NA,0,NA
"rooms_pp",NA,0,NA
"mat_depriv",NA,0,NA
"ARPR_socexcl",NA,0,NA
"emp_Y15-24_ED0-2",26.664493660539,6,2.30915371047041
"emp_Y25-64_ED0-2",14.9625962554813,6,1.66605891967105
"emp_Y15-24_ED3-4",25.0516200096897,6,3.25886940773747
"emp_Y25-64_ED3-4",36.1387026848208,6,1.71172590566555
"emp_Y15-24_ED5-8",4.45048611013663,6,1.59922948195719
"emp_Y25-64_ED5-8",24.0046972155426,6,1.83919801203638
"emp_FT",30.978133092968,6,1.58121525763676
"emp_PT",32.1837996787683,6,1.78424380443078
"emp_Y15-24",56.4895655739375,6,3.83258635343805
"emp_Y25-64",75.8503043064443,6,2.06855487400022
"emp_YGE65",5.32417654612546,6,0.932630248073445
"emp_Y15-24_NaceA",2.46766967156859,1,NA
"emp_Y25-64_NaceA",1.69386238073445,6,0.495059125528035
"emp_Y15-24_NaceB-E",5.03172107009036,5,1.84915111823812
"emp_Y25-64_NaceB-E",10.3368035505252,6,2.61957714897095
"emp_Y15-24_NaceF",1.88833626923211,2,0.447365304123012
"emp_Y25-64_NaceF",4.24603832674402,6,1.14837074404415
"emp_Y15-24_NaceG-I",25.6104723681272,6,1.88615398507835
"emp_Y25-64_NaceG-I",15.123533685826,6,1.78191283669961
"emp_Y15-24_NaceJ",1.35763742506199,1,NA
"emp_Y25-64_NaceJ",1.89393066141618,6,1.1352401829255
"emp_Y15-24_NaceK",NA,0,NA
"emp_Y25-64_NaceK",2.36462614842275,6,0.749081292045415
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.542729892146677,4,0.178550775703204
"emp_Y15-24_NaceM_N",5.41337858953696,6,0.730738726111375
"emp_Y25-64_NaceM_N",7.80167597967116,6,1.21494795054656
"emp_Y15-24_NaceO-Q",7.25595226545729,6,1.86950967699381
"emp_Y25-64_NaceO-Q",24.0699203241665,6,1.77516124035429
"emp_Y15-24_NaceR-U",2.12965035587388,4,0.867633303734001
"emp_Y25-64_NaceR-U",2.73618118098062,6,0.430824698191773
"unemp_Y15-24",9.15385239013017,6,2.44434920580394
"unemp_YGE25",4.55821021000128,6,1.1103934697657
"GDP",27583.3333333333,6,1787.08328475946
"GVAgr",0.983333333333333,6,0.875023809199879
"disp_income",14800,6,576.194411635517
"training",17.0333333333333,6,1.00730663984045
"earn_OC1_B-F",26.39,6,0
"earn_OC2_B-F",20.45,6,0
"earn_OC3_B-F",17.31,6,0
"earn_OC4_B-F",14.48,6,0
"earn_OC5_B-F",11.3,6,0
"earn_OC6_B-F",9.92,6,0
"earn_OC7_B-F",11.11,6,0
"earn_OC8_B-F",11.91,6,0
"earn_OC9_B-F",10.14,6,0
"earn_OC1_G-N",23.47,6,0
"earn_OC2_G-N",19.12,6,0
"earn_OC3_G-N",15.56,6,0
"earn_OC4_G-N",12.92,6,0
"earn_OC5_G-N",9.76,6,0
"earn_OC6_G-N",9.11,6,0
"earn_OC7_G-N",10.4,6,0
"earn_OC8_G-N",11.64,6,0
"earn_OC9_G-N",8.94,6,0
"earn_OC1_P-S",24.16,6,0
"earn_OC2_P-S",20.01,6,0
"earn_OC3_P-S",15.86,6,0
"earn_OC4_P-S",14.34,6,0
"earn_OC5_P-S",13.89,6,0
"earn_OC6_P-S",14.96,6,0
"earn_OC7_P-S",12.15,6,0
"earn_OC8_P-S",10.64,6,0
"earn_OC9_P-S",10.82,6,0
"expend_ED5-8",1.75,6,0
