"vars","pval","adjp","odds","exp","obs","size"
"emp_Y15-24_ED5-8",0.000566595609728952,0.0214552116203745,15.2727272727273,1.44927536231884,6,50
"emp_Y15-24_NaceO-Q",0.000893967150848936,0.0214552116203745,13.75,1.56521739130435,6,54
"pop_Y15-24",0.00369778684897804,0.0591645895836486,9.76190476190476,2,6,69
"ARPR",0.0166809055861933,0.20017086703432,8.33333333333333,0.608695652173913,3,21
"pop_Y0-14",0.0254178121788273,0.203342497430618,5.3125,2,5,69
"emp_Y25-64_NaceO-Q",0.0254178121788273,0.203342497430618,5.3125,2,5,69
"emp_Y25-64_NaceL",0.0998468217965127,0.467744310037462,3.63157894736842,1.18840579710145,3,41
"emp_Y15-24_NaceM_N",0.105938591605338,0.467744310037462,3.52307692307692,1.21739130434783,3,42
"emp_Y25-64_ED5-8",0.110627142319005,0.467744310037462,3.12307692307692,2,4,69
"emp_Y15-24_NaceF",0.112198275581971,0.467744310037462,3.42,1.2463768115942,3,43
"low_work",0.116936077509366,0.467744310037462,4.36842105263158,0.608695652173913,2,21
"ARPR_socexcl",0.116936077509366,0.467744310037462,4.36842105263158,0.608695652173913,2,21
"emp_Y15-24_NaceR-U",0.28028812766131,1,2.29411764705882,1.04347826086957,2,36
"emp_Y25-64_NaceB-E",0.311177797605453,1,1.87384615384615,1.97101449275362,3,68
"emp_Y15-24",0.320293736482109,1,1.83636363636364,2,3,69
"emp_Y15-24_NaceJ",0.344249453919913,1,2.8021978021978,0.405797101449275,1,14
"emp_Y15-24_NaceB-E",0.507414932574784,1,1.32098765432099,1.6231884057971,2,56
"emp_Y25-64_ED0-2",0.63635830380261,1,1,2,2,69
"emp_Y15-24_ED0-2",0.863271118815727,1,0.506053268765133,1.73913043478261,1,60
"emp_Y25-64_NaceA",0.877973212958573,1,0.474654377880184,1.82608695652174,1,63
"emp_YGE65",0.882556378669049,1,0.464852607709751,1.85507246376812,1,64
"emp_Y25-64_NaceF",0.899418254243275,1,0.428571428571429,1.97101449275362,1,68
"pop_Y25-64",0.903286782926226,1,0.420168067226891,2,1,69
"pop_Y65-74",0.903286782926226,1,0.420168067226891,2,1,69
"emp_TF",0.903286782926226,1,0.420168067226891,2,1,69
"emp_TP",0.903286782926226,1,0.420168067226891,2,1,69
"emp_Y25-64",0.903286782926226,1,0.420168067226891,2,1,69
"emp_Y25-64_NaceR-U",0.903286782926226,1,0.420168067226891,2,1,69
"pop_Total",1,1,0,2,0,69
"pop_YGE75",1,1,0,2,0,69
"rooms_pp",1,1,0,0.753623188405797,0,26
"mat_depriv",1,1,0,0.608695652173913,0,21
"emp_Y15-24_ED3-4",1,1,0,1.97101449275362,0,68
"emp_Y25-64_ED3-4",1,1,0,2,0,69
"emp_Y15-24_NaceA",1,1,0,0.521739130434783,0,18
"emp_Y15-24_NaceG-I",1,1,0,1.91304347826087,0,66
"emp_Y25-64_NaceG-I",1,1,0,2,0,69
"emp_Y25-64_NaceJ",1,1,0,1.76811594202899,0,61
"emp_Y15-24_NaceK",1,1,0,0.260869565217391,0,9
"emp_Y25-64_NaceK",1,1,0,1.85507246376812,0,64
"emp_Y15-24_NaceL",1,1,0,0.0579710144927536,0,2
"emp_Y25-64_NaceM_N",1,1,0,2,0,69
"unemp_Y15-24",1,1,0,1.88405797101449,0,65
"unemp_YGE25",1,1,0,2,0,69
"GDP",1,1,0,2,0,69
"GVAgr",1,1,0,0.840579710144927,0,29
"disp_income",1,1,0,2.02898550724638,0,70
"training",1,1,0,2,0,69
