Sets to variables test for under-representation
76 variables tested, 37 have p < 0.05 
Selected set size: 16 
    Universe size: 276 
                 vars       pval       adjp odds      exp obs size
1        earn_OC8_G-N 0.01745475 0.06550557    0 3.478261   0   60
2        earn_OC1_B-F 0.01884418 0.06550557    0 3.420290   0   59
3        earn_OC3_B-F 0.01884418 0.06550557    0 3.420290   0   59
4        earn_OC4_B-F 0.01884418 0.06550557    0 3.420290   0   59
5        earn_OC7_B-F 0.01884418 0.06550557    0 3.420290   0   59
6        earn_OC8_B-F 0.01884418 0.06550557    0 3.420290   0   59
7        earn_OC9_B-F 0.01884418 0.06550557    0 3.420290   0   59
8        earn_OC4_G-N 0.01884418 0.06550557    0 3.420290   0   59
9        earn_OC5_G-N 0.01884418 0.06550557    0 3.420290   0   59
10       earn_OC7_G-N 0.01884418 0.06550557    0 3.420290   0   59
11       earn_OC9_G-N 0.01884418 0.06550557    0 3.420290   0   59
12       earn_OC1_P-S 0.01884418 0.06550557    0 3.420290   0   59
13       earn_OC3_P-S 0.01884418 0.06550557    0 3.420290   0   59
14       earn_OC4_P-S 0.01884418 0.06550557    0 3.420290   0   59
15       earn_OC5_P-S 0.01884418 0.06550557    0 3.420290   0   59
16       earn_OC7_P-S 0.01884418 0.06550557    0 3.420290   0   59
17       earn_OC9_P-S 0.01884418 0.06550557    0 3.420290   0   59
18        disp_income 0.02033679 0.06550557    0 3.362319   0   58
19          pop_YGE75 0.02366045 0.06550557    0 3.246377   0   56
20   emp_Y25-64_ED0-2 0.02366045 0.06550557    0 3.246377   0   56
21   emp_Y25-64_ED3-4 0.02366045 0.06550557    0 3.246377   0   56
22             emp_PT 0.02366045 0.06550557    0 3.246377   0   56
23         emp_Y25-64 0.02366045 0.06550557    0 3.246377   0   56
24                GDP 0.02366045 0.06550557    0 3.246377   0   56
25 emp_Y25-64_NaceB-E 0.02550712 0.06550557    0 3.188406   0   55
26   emp_Y25-64_NaceF 0.02550712 0.06550557    0 3.188406   0   55
27 emp_Y25-64_NaceR-U 0.02550712 0.06550557    0 3.188406   0   55
28        unemp_YGE25 0.02550712 0.06550557    0 3.188406   0   55
29           training 0.02550712 0.06550557    0 3.188406   0   55
30       earn_OC2_P-S 0.02748826 0.06550557    0 3.130435   0   54
31       earn_OC2_B-F 0.02961295 0.06550557    0 3.072464   0   53
32       earn_OC1_G-N 0.02961295 0.06550557    0 3.072464   0   53
33       earn_OC2_G-N 0.02961295 0.06550557    0 3.072464   0   53
34       earn_OC3_G-N 0.02961295 0.06550557    0 3.072464   0   53
35       unemp_Y15-24 0.03189087 0.06550557    0 3.014493   0   52
36       earn_OC5_B-F 0.03189087 0.06550557    0 3.014493   0   52
37       earn_OC8_P-S 0.03189087 0.06550557    0 3.014493   0   52
