"vars","pval","adjp","odds","exp","obs","size"
"disp_income",2.14539051854703e-09,1.02978744890257e-07,31.9537037037037,4.88768115942029,17,71
"GDP",4.26776118841438e-05,0.00102426268521945,7.77678571428571,4.75,13,69
"emp_Y15-24_NaceF",9.9597876804574e-05,0.00159356602887318,7.54208754208754,2.96014492753623,10,43
"emp_Y15-24",0.00156895521692833,0.01882746260314,4.7176724137931,4.75,11,69
"emp_TP",0.00684153306221087,0.0656787173972243,3.72881355932203,4.75,10,69
"emp_Y25-64_NaceK",0.0463242947354398,0.370594357883518,2.61038961038961,4.40579710144928,8,64
"emp_Y25-64",0.0702161900484593,0.481482446046578,2.33681073025335,4.75,8,69
"emp_Y25-64_NaceF",0.157280242405715,0.802128262889427,1.87431693989071,4.68115942028986,7,68
"emp_Y25-64_NaceG-I",0.167110054768631,0.802128262889427,1.83467741935484,4.75,7,69
"emp_Y25-64_NaceM_N",0.167110054768631,0.802128262889427,1.83467741935484,4.75,7,69
"emp_Y25-64_NaceJ",0.413996005055491,1,1.28188775510204,4.19927536231884,5,61
"emp_Y15-24_NaceO-Q",0.530141402040775,1,1.104,3.71739130434783,4,54
"emp_Y25-64_ED5-8",0.538392348897263,1,1.07700892857143,4.75,5,69
"emp_Y15-24_NaceJ",0.640765274949361,1,1.04273504273504,0.963768115942029,1,14
"emp_Y15-24_ED5-8",0.70481023978948,1,0.837765957446808,3.44202898550725,3,50
"emp_Y25-64_NaceB-E",0.733996002432711,1,0.804166666666667,4.68115942028986,4,68
"pop_Y15-24",0.746033150342585,1,0.787692307692308,4.75,4,69
"emp_Y25-64_ED3-4",0.746033150342585,1,0.787692307692308,4.75,4,69
"emp_Y25-64_NaceO-Q",0.746033150342585,1,0.787692307692308,4.75,4,69
"emp_Y25-64_NaceL",0.807044012391589,1,0.657616892911011,2.82246376811594,2,41
"emp_Y15-24_NaceM_N",0.818603564891995,1,0.638235294117647,2.89130434782609,2,42
"GVAgr",0.887591554251169,1,0.454365079365079,1.9963768115942,1,29
"pop_Y65-74",0.897044642302819,1,0.542613636363636,4.75,3,69
"emp_Y15-24_NaceB-E",0.928601333915396,1,0.442265795206972,3.85507246376812,2,56
"emp_Y15-24_ED0-2",0.946499236271399,1,0.403651115618661,4.1304347826087,2,60
"emp_YGE65",0.960293693361534,1,0.370018975332068,4.40579710144928,2,64
"emp_Y15-24_NaceG-I",0.965916091151753,1,0.354779411764706,4.54347826086957,2,66
"pop_Y25-64",0.973014427108099,1,0.333625987708516,4.75,2,69
"pop_YGE75",0.973014427108099,1,0.333625987708516,4.75,2,69
"emp_Y25-64_ED0-2",0.973014427108099,1,0.333625987708516,4.75,2,69
"emp_TF",0.973014427108099,1,0.333625987708516,4.75,2,69
"emp_Y25-64_NaceR-U",0.973014427108099,1,0.333625987708516,4.75,2,69
"training",0.973014427108099,1,0.333625987708516,4.75,2,69
"emp_Y25-64_NaceA",0.994001813252487,1,0.174731182795699,4.33695652173913,1,63
"emp_Y15-24_ED3-4",0.99625800055899,1,0.157545605306799,4.68115942028986,1,68
"pop_Y0-14",0.99659981781562,1,0.154411764705882,4.75,1,69
"pop_Total",1,1,0,4.75,0,69
"ARPR",1,1,0,1.44565217391304,0,21
"low_work",1,1,0,1.44565217391304,0,21
"rooms_pp",1,1,0,1.65217391304348,0,24
"mat_depriv",1,1,0,1.44565217391304,0,21
"ARPR_socexcl",1,1,0,1.44565217391304,0,21
"emp_Y15-24_NaceA",1,1,0,1.23913043478261,0,18
"emp_Y15-24_NaceK",1,1,0,0.619565217391304,0,9
"emp_Y15-24_NaceL",1,1,0,0.13768115942029,0,2
"emp_Y15-24_NaceR-U",1,1,0,2.47826086956522,0,36
"unemp_Y15-24",1,1,0,4.47463768115942,0,65
"unemp_YGE25",1,1,0,4.75,0,69
