"","pop_Total","pop_Y0-14","pop_Y15-24","pop_Y25-64","pop_Y65-74","pop_YGE75","ARPR","low_work","rooms_pp","mat_depriv","ARPR_socexcl","emp_Y15-24_ED0-2","emp_Y25-64_ED0-2","emp_Y15-24_ED3-4","emp_Y25-64_ED3-4","emp_Y15-24_ED5-8","emp_Y25-64_ED5-8","emp_TF","emp_TP","emp_Y15-24","emp_Y25-64","emp_YGE65","emp_Y15-24_NaceA","emp_Y25-64_NaceA","emp_Y15-24_NaceB-E","emp_Y25-64_NaceB-E","emp_Y15-24_NaceF","emp_Y25-64_NaceF","emp_Y15-24_NaceG-I","emp_Y25-64_NaceG-I","emp_Y15-24_NaceJ","emp_Y25-64_NaceJ","emp_Y15-24_NaceK","emp_Y25-64_NaceK","emp_Y15-24_NaceL","emp_Y25-64_NaceL","emp_Y15-24_NaceM_N","emp_Y25-64_NaceM_N","emp_Y15-24_NaceO-Q","emp_Y25-64_NaceO-Q","emp_Y15-24_NaceR-U","emp_Y25-64_NaceR-U","unemp_Y15-24","unemp_YGE25","GDP","GVAgr","disp_income","training"
"emp_Y15-24_NaceB-E",-7993280.64076436,-79.9249757559241,-17.419537281178,114.633193854921,-6.95173560339834,-10.3369345928204,-55.8976012847694,-116.92941321526,-17.8308576103334,399.792846940376,115.541025163324,-237.582184922814,-285.631887199017,507.156631721918,702.079862957738,-211.427932952445,-392.693061059971,202.69914323888,-323.274404400708,-414.573487640318,-98.5987289153467,-61.0481709223561,297.934987862518,132.20678837493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceB-E",5391375.17601782,-62.9944230331846,-8.23445797360949,64.4702101675865,10.2252929349588,-3.46660889846963,-163.460797112475,-141.254447325485,-11.1752215249661,264.848064222708,-49.8272721156601,-149.334813333286,-353.291129919355,338.228286800027,599.751438410662,-220.396025074497,-234.016552543321,164.862748569495,-134.080552333696,-74.9351647220073,65.4401866156356,-54.6159248381745,43.1406416875278,0.771321779438153,433.860465646098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceF",-7229758.32912939,-7.76732405715965,0.0806643681273191,-0.0843541608858208,0.459379125654138,7.31163779765097,-4.99432709507778,-11.8549664584671,-1.14126808985528,4.20367937766029,-2.81791008519083,-22.5137888899896,-9.31234372280945,24.0945588956009,50.2678912240071,21.8634896712884,-37.7840597093488,8.94354246107961,-32.8116903073894,-43.8611988393666,-18.2914405931794,-14.3861018466095,46.8769343080741,21.957847707812,41.90320785458,17.8240035685513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceF",-3333250.72661141,-1.75846006468972,0.100522912640351,1.28565739982476,1.49680334694804,-1.12452369345308,-28.2664784757143,-31.4711710800221,-2.07223660060757,27.4681344303566,-20.0052947380636,-51.2145720829573,-38.3002443160338,49.9604917744122,50.1543818645938,-0.482552307275039,-12.1423978823433,20.2470380088491,-11.7487591699754,4.31139514136084,12.1479747258102,1.84489053755798,3.23077375876079,-7.32417064878538,34.3978169949601,21.380540810609,-5.52124823351922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceG-I",1695274.56483672,38.052889527783,0.918754719767445,-40.6073537705167,-1.74682186149111,3.38252417776715,210.932630216829,194.380551152134,11.6513974575737,-189.067536457543,135.647136591208,90.5979403500896,382.964894136821,-256.839388685099,-547.368049429995,130.866072215842,153.74987496307,-188.902224188231,59.9883118678893,-71.9679794635931,-160.710526805949,-0.510851468770187,-162.769154750155,12.6254214546112,-364.578757881007,-250.864237675286,-10.9099307502493,-23.0401520424981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceG-I",3469750.33984124,-28.7039410912874,-16.6910123964792,27.022897798019,-0.973600127885278,19.3456614968011,118.64813754518,118.770523868775,2.60930265087603,-7.22215523716251,134.751188452744,21.8287624661599,178.627571811256,-27.2690001198246,-88.5540532200833,15.7701976180296,-83.0552486957031,-57.1380910453266,-104.139251409799,-268.62052118348,-168.310667442761,-60.705521436111,-5.26604838573054,55.9019266444504,35.2646039807783,-4.7515801120689,56.2977159275798,-6.81012888822138,91.0985322299726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceJ",357885.245648912,-0.56968545974587,-0.377878325760164,1.91438576182725,-1.3200001809142,0.353176540375532,-5.61585952592779,-3.70571898696015,-0.384896080274714,4.68801612076374,-3.20343599253844,-18.7817990013146,-2.84399222532294,7.86062362570417,-2.65985949920435,13.707499302816,5.74846731615869,8.68987536514985,-10.8105203527482,-16.4622431801356,-1.22244980412266,-0.0988959544563319,8.13864412173765,0.696346383252629,3.15072927325373,-0.694804599738807,4.54617647529643,1.02002848933578,-4.46515802172168,0.525329268602023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceJ",3458692.31077679,6.82159027005141,2.50560055682697,1.136832473616,-3.10923053921863,-7.35479924289304,-46.8841857524474,-22.7073621789861,0.548109343047623,-38.958144209667,-63.3554020646512,-11.9862636784604,-33.2323116250605,-15.9141306285177,-43.5870198830172,21.261407066171,74.8116528368183,24.0491615644604,29.8071229303476,64.9392210803619,52.1622205285392,21.492256141598,-42.7254920798216,-28.043006743814,-42.8821190003957,-28.679767751411,-14.5444449993404,-2.83840548702485,10.1578233345921,-16.0482106200513,4.76086390857302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceK",-2800753.88196044,1.65137748276868,1.86559048140369,-3.22324073483203,-0.586652813364618,0.292921796899239,4.87110638652678,3.04917755443569,-0.139647091112079,6.98387251967258,8.87336507704973,-32.7920361082347,-5.47949209313914,11.9235708175592,-6.64383590166983,19.8146556512926,10.8317174213879,8.399715803038,-0.34790823424726,13.2683529426667,7.26992608994403,8.27950464968231,8.69950562235831,-1.05643104067331,-3.18716951115088,-3.86374143075235,3.03492665316748,2.60903236078747,-1.79650171443585,-2.4162641276579,2.89360193533948,1.09430439656059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceK",2471942.08508848,4.77535056706301,1.31860440528677,-0.0196164875195013,-2.59795901114541,-3.47638283679116,-44.84894462462,-13.8482234789364,0.448398530792899,-38.087294766283,-58.7824286625073,-0.909556788124964,-22.4214279856776,-38.3422434791289,-45.0344472159854,41.5118440492109,65.0059393348957,4.77959687567518,43.8201518501354,73.6710704423899,45.237993430999,15.4104295880345,-47.1733307352622,-34.8914543707093,-41.419667242977,-29.1121747548537,-10.9758103923636,-2.35272036360434,6.1688072617873,-13.2621568099699,7.89057972664887,13.4855351060215,7.37588560236561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
