Sets to variables test for under-representation
76 variables tested, 43 have p < 0.05 
Selected set size: 13 
    Universe size: 276 
                 vars        pval       adjp odds      exp obs size
1        earn_OC9_G-N 0.003062609 0.04678742    0 4.568841   0   97
2        earn_OC9_B-F 0.003301016 0.04678742    0 4.521739   0   96
3        earn_OC5_G-N 0.003301016 0.04678742    0 4.521739   0   96
4        earn_OC5_B-F 0.004771652 0.04678742    0 4.286232   0   91
5        earn_OC6_G-N 0.007858484 0.04678742    0 3.956522   0   84
6        earn_OC2_G-N 0.008426042 0.04678742    0 3.909420   0   83
7        earn_OC9_P-S 0.009031227 0.04678742    0 3.862319   0   82
8        earn_OC2_B-F 0.009676314 0.04678742    0 3.815217   0   81
9        earn_OC8_P-S 0.011875634 0.04678742    0 3.673913   0   78
10       earn_OC3_B-F 0.012705652 0.04678742    0 3.626812   0   77
11       expend_ED5-8 0.013588933 0.04678742    0 3.579710   0   76
12       earn_OC1_B-F 0.014528593 0.04678742    0 3.532609   0   75
13       earn_OC4_B-F 0.014528593 0.04678742    0 3.532609   0   75
14       earn_OC4_G-N 0.015527914 0.04678742    0 3.485507   0   74
15       earn_OC2_P-S 0.016590350 0.04678742    0 3.438406   0   73
16        disp_income 0.018919297 0.04678742    0 3.344203   0   71
17       earn_OC8_G-N 0.018919297 0.04678742    0 3.344203   0   71
18       earn_OC5_P-S 0.018919297 0.04678742    0 3.344203   0   71
19       earn_OC3_G-N 0.020193653 0.04678742    0 3.297101   0   70
20       earn_OC1_P-S 0.020193653 0.04678742    0 3.297101   0   70
21       earn_OC7_P-S 0.020193653 0.04678742    0 3.297101   0   70
22   emp_Y25-64_ED5-8 0.021546836 0.04678742    0 3.250000   0   69
23             emp_PT 0.021546836 0.04678742    0 3.250000   0   69
24         emp_Y15-24 0.021546836 0.04678742    0 3.250000   0   69
25         emp_Y25-64 0.021546836 0.04678742    0 3.250000   0   69
26 emp_Y25-64_NaceM_N 0.021546836 0.04678742    0 3.250000   0   69
27 emp_Y25-64_NaceO-Q 0.021546836 0.04678742    0 3.250000   0   69
28 emp_Y25-64_NaceR-U 0.021546836 0.04678742    0 3.250000   0   69
29                GDP 0.021546836 0.04678742    0 3.250000   0   69
30           training 0.021546836 0.04678742    0 3.250000   0   69
31       earn_OC7_B-F 0.021546836 0.04678742    0 3.250000   0   69
32       earn_OC8_B-F 0.021546836 0.04678742    0 3.250000   0   69
33       earn_OC7_G-N 0.021546836 0.04678742    0 3.250000   0   69
34       earn_OC3_P-S 0.021546836 0.04678742    0 3.250000   0   69
35       earn_OC4_P-S 0.021546836 0.04678742    0 3.250000   0   69
36   emp_Y15-24_ED3-4 0.022983292 0.04720892    0 3.202899   0   68
37       earn_OC1_G-N 0.022983292 0.04720892    0 3.202899   0   68
38 emp_Y15-24_NaceG-I 0.026124953 0.05224991    0 3.108696   0   66
39       unemp_Y15-24 0.027840228 0.05425275    0 3.061594   0   65
40   emp_Y25-64_NaceK 0.029658936 0.05635198    0 3.014493   0   64
41       earn_OC6_P-S 0.031586767 0.05855108    0 2.967391   0   63
42   emp_Y25-64_NaceJ 0.035793979 0.06477006    0 2.873188   0   61
43 emp_Y15-24_NaceB-E 0.048677596 0.08603482    0 2.637681   0   56
