"","mean","n","stdev"
"pop_Total",1497240.42857143,7,691420.747554593
"pop_Y0-14",17.1193379457144,7,0.678871978799233
"pop_Y15-24",12.4024528949181,7,0.652215874239072
"pop_Y25-64",52.3945028778318,7,2.01180749415492
"pop_Y65-74",10.3970631502364,7,0.957369511187453
"pop_YGE75",7.68664313129919,7,1.16335436300707
"ARPR",13.0833333333333,6,3.27256270630017
"low_work",7.26666666666667,6,2.33723483344457
"rooms_pp",1.8,7,0.152752523165195
"mat_depriv",1.63333333333333,6,1.1758684733705
"ARPR_socexcl",16.1166666666667,6,2.75348264324776
"emp_Y15-24_ED0-2",25.2979873945021,6,7.70253820395442
"emp_Y25-64_ED0-2",12.7505444451467,7,2.30922908872398
"emp_Y15-24_ED3-4",63.0176875505398,6,6.69879070535792
"emp_Y25-64_ED3-4",42.1909042015226,7,5.88671238737979
"emp_Y15-24_ED5-8",11.3234201959233,6,3.60941011516765
"emp_Y25-64_ED5-8",44.5919193887106,7,7.32212868210504
"emp_TF",51.6427776791132,7,4.86954049153305
"emp_TP",15.8158086766813,7,3.13248657399646
"emp_Y15-24",44.280267948316,6,5.45062754546933
"emp_Y25-64",82.7202469270654,7,3.44382118029808
"emp_YGE65",9.16424817734536,6,2.09937877887667
"emp_Y15-24_NaceA",2.04891437024444,3,0.532299244874798
"emp_Y25-64_NaceA",1.15454658886733,6,0.763386171922308
"emp_Y15-24_NaceB-E",6.19925519240872,6,2.05510342354008
"emp_Y25-64_NaceB-E",11.1685291651459,6,3.78637342488911
"emp_Y15-24_NaceF",6.56515900161457,6,1.45425359843529
"emp_Y25-64_NaceF",6.07520802434465,6,1.18215466834029
"emp_Y15-24_NaceG-I",38.6949796708777,6,5.26246657768003
"emp_Y25-64_NaceG-I",20.2391983686035,7,3.37557636371549
"emp_Y15-24_NaceJ",2.49260459406409,5,1.32284157650615
"emp_Y25-64_NaceJ",5.63761705840678,6,2.33704594382863
"emp_Y15-24_NaceK",1.88386398226532,4,0.390462629160946
"emp_Y25-64_NaceK",2.89233943002734,6,1.57036492219998
"emp_Y15-24_NaceL",1.40359004669936,2,0.252197916920265
"emp_Y25-64_NaceL",1.44521487277917,6,0.145552191272845
"emp_Y15-24_NaceM_N",10.9251801556746,6,2.14440890332426
"emp_Y25-64_NaceM_N",13.664040584215,6,3.08342639066075
"emp_Y15-24_NaceO-Q",21.3914690415141,6,3.41728772177419
"emp_Y25-64_NaceO-Q",32.8104309599987,7,3.82636438128409
"emp_Y15-24_NaceR-U",9.29293546580506,6,2.19138921987624
"emp_Y25-64_NaceR-U",5.12391843325994,6,1.10990082139782
"unemp_Y15-24",11.6008813325786,6,2.29534474417135
"unemp_YGE25",4.52411430356274,6,0.576359206769861
"GDP",36857.1428571429,7,7058.76692320907
"GVAgr",3,1,NA
"disp_income",17085.7142857143,7,1732.46315153557
"training",30.8714285714286,7,2.56821227427062
