"vars","pval","adjp","odds","exp","obs","size"
"emp_TP",1.57525925169163e-20,6.45472083619982e-19,Inf,7.25,29,69
"disp_income",2.68946701508326e-20,6.45472083619982e-19,Inf,7.35507246376812,29,70
"emp_Y25-64_NaceM_N",1.60695654151227e-16,1.92834784981472e-15,65.8928571428572,7.25,27,69
"GDP",1.60695654151227e-16,1.92834784981472e-15,65.8928571428572,7.25,27,69
"training",6.95602337034335e-15,6.67778243552961e-14,41.1162790697674,7.25,26,69
"emp_Y25-64_NaceR-U",2.11742490453769e-13,1.69393992363015e-12,28.8352272727273,7.25,25,69
"emp_Y25-64_NaceK",2.61336535145719e-09,1.79202195528493e-08,12.453488372093,6.72463768115942,21,64
"rooms_pp",6.51912671160394e-07,3.91147602696236e-06,11.7478991596639,2.73188405797101,12,26
"emp_Y25-64_NaceO-Q",7.65995639981846e-06,4.08531007990318e-05,6.28877005347594,7.25,18,69
"emp_Y25-64_NaceJ",3.75126792561028e-05,0.000180060860429293,5.52478632478632,6.40942028985507,16,61
"emp_Y25-64_ED0-2",4.46442795267747e-05,0.000194811401571381,5.3125,7.25,17,69
"pop_YGE75",0.000222587720986659,0.000821862354412279,4.50507982583454,7.25,16,69
"emp_Y25-64",0.000222587720986659,0.000821862354412279,4.50507982583454,7.25,16,69
"emp_Y25-64_ED5-8",0.000953191480631476,0.00326808507645077,3.82936507936508,7.25,15,69
"emp_Y15-24_NaceG-I",0.00731708851868283,0.0234146832597851,2.97405660377359,6.93478260869565,13,66
"pop_Y65-74",0.0309165820904384,0.0872938788435909,2.35294117647059,7.25,12,69
"emp_Y15-24",0.0309165820904384,0.0872938788435909,2.35294117647059,7.25,12,69
"unemp_Y15-24",0.110659269333364,0.295091384888972,1.83732057416268,6.82971014492754,10,65
"emp_Y15-24_ED0-2",0.148217418537682,0.374444004726775,1.72941176470588,6.30434782608696,9,60
"pop_Y0-14",0.278839667181893,0.669215201236544,1.4025,7.25,9,69
"emp_Y15-24_NaceO-Q",0.518030914575986,1,1.08152173913043,5.67391304347826,6,54
"emp_YGE65",0.52822123107215,1,1.06060606060606,6.72463768115942,7,64
"emp_Y15-24_NaceA",0.585930567488035,1,1.06944444444444,1.89130434782609,2,18
"emp_Y15-24_ED5-8",0.634789666238281,1,0.935185185185185,5.2536231884058,5,50
"ARPR",0.674338080202864,1,0.888888888888889,2.20652173913044,2,21
"emp_Y15-24_NaceM_N",0.676264879724886,1,0.88,4.41304347826087,4,42
"pop_Y15-24",0.897708946720557,1,0.595703125,7.25,5,69
"emp_Y25-64_NaceG-I",0.897708946720557,1,0.595703125,7.25,5,69
"low_work",0.911572660533553,1,0.405357142857143,2.20652173913044,1,21
"ARPR_socexcl",0.911572660533553,1,0.405357142857143,2.20652173913044,1,21
"emp_Y25-64_NaceF",0.958781394970252,1,0.4575,7.14492753623188,4,68
"emp_Y15-24_NaceR-U",0.986316608689559,1,0.216326530612245,3.78260869565217,1,36
"pop_Total",0.990043655193173,1,0.316433566433566,7.25,3,69
"unemp_YGE25",0.990043655193173,1,0.316433566433566,7.25,3,69
"emp_Y15-24_NaceF",0.99451260306347,1,0.174319727891156,4.51811594202899,1,43
"emp_Y15-24_NaceB-E",0.999072238273388,1,0.124675324675325,5.88405797101449,1,56
"emp_TF",0.999860363832066,1,0.0940126050420168,7.25,1,69
"pop_Y25-64",1,1,0,7.25,0,69
"mat_depriv",1,1,0,2.20652173913044,0,21
"emp_Y15-24_ED3-4",1,1,0,7.14492753623188,0,68
"emp_Y25-64_ED3-4",1,1,0,7.25,0,69
"emp_Y25-64_NaceA",1,1,0,6.6195652173913,0,63
"emp_Y25-64_NaceB-E",1,1,0,7.14492753623188,0,68
"emp_Y15-24_NaceJ",1,1,0,1.47101449275362,0,14
"emp_Y15-24_NaceK",1,1,0,0.945652173913043,0,9
"emp_Y15-24_NaceL",1,1,0,0.210144927536232,0,2
"emp_Y25-64_NaceL",1,1,0,4.30797101449275,0,41
"GVAgr",1,1,0,3.04710144927536,0,29
