"vars","pval","adjp","odds","exp","obs","size"
"disp_income",0.0893648088537319,0.331588172824368,0,2.05797101449275,0,71
"pop_Total",0.0967132170737739,0.331588172824368,0,2,0,69
"pop_Y0-14",0.0967132170737739,0.331588172824368,0,2,0,69
"pop_Y15-24",0.0967132170737739,0.331588172824368,0,2,0,69
"pop_Y65-74",0.0967132170737739,0.331588172824368,0,2,0,69
"pop_YGE75",0.0967132170737739,0.331588172824368,0,2,0,69
"emp_Y25-64_ED0-2",0.0967132170737739,0.331588172824368,0,2,0,69
"emp_TP",0.0967132170737739,0.331588172824368,0,2,0,69
"emp_Y15-24",0.0967132170737739,0.331588172824368,0,2,0,69
"emp_Y25-64_NaceM_N",0.0967132170737739,0.331588172824368,0,2,0,69
"emp_Y25-64_NaceO-Q",0.0967132170737739,0.331588172824368,0,2,0,69
"emp_Y25-64_NaceR-U",0.0967132170737739,0.331588172824368,0,2,0,69
"GDP",0.0967132170737739,0.331588172824368,0,2,0,69
"training",0.0967132170737739,0.331588172824368,0,2,0,69
"emp_Y15-24_NaceG-I",0.108726979490238,0.339035359691236,0,1.91304347826087,0,66
"unemp_Y15-24",0.113011786563745,0.339035359691236,0,1.88405797101449,0,65
"emp_Y15-24_ED0-2",0.136728881184273,0.386058017461476,0,1.73913043478261,0,60
"emp_Y15-24_NaceO-Q",0.170848534350502,0.45559609160134,0,1.56521739130435,0,54
"emp_Y15-24_ED5-8",0.197536182995212,0.499038778093168,0,1.44927536231884,0,50
"emp_Y15-24_NaceF",0.253092410818601,0.598974706766651,0,1.2463768115942,0,43
"emp_Y15-24_NaceM_N",0.26205143421041,0.598974706766651,0,1.21739130434783,0,42
"emp_Y15-24_NaceR-U",0.321867305671621,0.702255939647174,0,1.04347826086957,0,36
"emp_Y25-64_ED5-8",0.36364169619739,0.72728339239478,0.420168067226891,2,1,69
"unemp_YGE25",0.36364169619739,0.72728339239478,0.420168067226891,2,1,69
"emp_YGE65",0.410766226801424,0.747693797621688,0.464852607709751,1.85507246376812,1,64
"emp_Y25-64_NaceK",0.410766226801424,0.747693797621688,0.464852607709751,1.85507246376812,1,64
"emp_Y25-64_NaceA",0.4205777611622,0.747693797621688,0.474654377880184,1.82608695652174,1,63
"rooms_pp",0.47824916314421,0.78966293068874,0,0.695652173913043,0,24
"ARPR",0.526441953792494,0.78966293068874,0,0.608695652173913,0,21
"low_work",0.526441953792494,0.78966293068874,0,0.608695652173913,0,21
"mat_depriv",0.526441953792494,0.78966293068874,0,0.608695652173913,0,21
"ARPR_socexcl",0.526441953792494,0.78966293068874,0,0.608695652173913,0,21
"emp_Y15-24_NaceJ",0.655750546080087,0.906275018023854,0,0.405797101449275,0,14
"emp_Y25-64_NaceL",0.661558860691168,0.906275018023854,0.814285714285714,1.18840579710145,1,41
"emp_Y25-64",0.679706263517891,0.906275018023854,1,2,2,69
"emp_Y25-64_NaceG-I",0.679706263517891,0.906275018023854,1,2,2,69
"emp_Y15-24_NaceK",0.76437129462443,0.99161681464791,0,0.260869565217391,0,9
"emp_Y15-24_NaceA",0.910910324301254,1,2.10924369747899,0.521739130434783,1,18
"emp_Y25-64_NaceJ",0.925361102482466,1,2.17241379310345,1.76811594202899,3,61
"emp_Y15-24_NaceL",0.942766798418972,1,0,0.0579710144927536,0,2
"emp_Y25-64_ED3-4",0.99969265612934,1,9.76190476190476,2,6,69
"emp_Y25-64_NaceB-E",0.999722710710406,1,9.96774193548387,1.97101449275362,6,68
"emp_Y25-64_NaceF",0.999722710710406,1,9.96774193548387,1.97101449275362,6,68
"emp_Y15-24_NaceB-E",0.999930434611955,1,13.08,1.6231884057971,6,56
"pop_Y25-64",0.999988908428416,1,23.258064516129,2,7,69
"emp_Y15-24_ED3-4",0.99999019440773,1,23.7540983606557,1.97101449275362,7,68
"GVAgr",0.999999994306417,1,78.2727272727273,0.840579710144927,7,29
"emp_TF",1,1,Inf,2,8,69
