"","mean","n","stdev"
"pop_Total",1918510.55555556,9,687786.926002907
"pop_Y0-14",18.1581894169256,9,1.35394217886614
"pop_Y15-24",12.3845690050911,9,0.769944241846587
"pop_Y25-64",53.8927675033412,9,2.84129009346486
"pop_Y65-74",8.32204868873471,9,1.94138200792142
"pop_YGE75",7.24242042969863,9,1.79804069619337
"ARPR",NA,0,NA
"low_work",NA,0,NA
"rooms_pp",NA,0,NA
"mat_depriv",NA,0,NA
"ARPR_socexcl",NA,0,NA
"emp_Y15-24_ED0-2",11.2833901218649,9,3.35662120264858
"emp_Y25-64_ED0-2",12.4270558990101,9,1.82747737967122
"emp_Y15-24_ED3-4",58.241501498779,9,6.71146957742168
"emp_Y25-64_ED3-4",34.8228410674966,9,4.76668347934283
"emp_Y15-24_ED5-8",29.595783994899,9,7.7723320231694
"emp_Y25-64_ED5-8",51.8745900897899,9,5.74619515878718
"emp_TF",51.1762979557059,9,2.94959966744071
"emp_TP",17.4836836720075,9,1.99095288127824
"emp_Y15-24",45.9948418276165,9,8.16504814930463
"emp_Y25-64",81.1047593596528,9,2.1995262782959
"emp_YGE65",12.250331984359,9,1.53537379164517
"emp_Y15-24_NaceA",NA,0,NA
"emp_Y25-64_NaceA",1.06934054863767,6,0.48722591753549
"emp_Y15-24_NaceB-E",8.53091454651162,5,5.37697531907284
"emp_Y25-64_NaceB-E",10.2603340505555,9,6.04146162725631
"emp_Y15-24_NaceF",6.28672120432427,8,2.00575687930678
"emp_Y25-64_NaceF",7.03110036364357,9,1.24863158173328
"emp_Y15-24_NaceG-I",40.1784379539129,9,5.89042034917558
"emp_Y25-64_NaceG-I",19.6644638495985,9,1.9016119603462
"emp_Y15-24_NaceJ",4.74923871098712,5,1.59813338448668
"emp_Y25-64_NaceJ",6.69493704631012,8,1.68430430709073
"emp_Y15-24_NaceK",5.53121487866932,4,2.0729018495195
"emp_Y25-64_NaceK",4.72177781738918,9,1.83735327452631
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",1.22281261400102,8,0.230250009349587
"emp_Y15-24_NaceM_N",11.1656635928947,8,3.49019094125283
"emp_Y25-64_NaceM_N",15.0702768552637,9,2.14005188905177
"emp_Y15-24_NaceO-Q",18.2840599700605,9,2.81932935477558
"emp_Y25-64_NaceO-Q",29.1821386995042,9,2.57393036173058
"emp_Y15-24_NaceR-U",9.26264433240178,8,1.62524672600148
"emp_Y25-64_NaceR-U",5.39528035178941,9,1.4294190150688
"unemp_Y15-24",8.41587577129166,8,1.36850789644897
"unemp_YGE25",2.85900719575052,9,0.893849624970752
"GDP",36277.7777777778,9,9324.26642929321
"GVAgr",NA,0,NA
"disp_income",19344.4444444444,9,1238.05402861821
"training",18.4777777777778,9,1.41224801095432
