"vars","pval","adjp","odds","exp","obs","size"
"emp_Y25-64_ED3-4",6.71620967074858e-12,3.22378064195932e-10,19.6890756302521,5.88405797101449,22,56
"emp_Y15-24_ED3-4",4.71060352074672e-11,1.13054484497921e-09,17.0227272727273,5.67391304347826,21,54
"emp_Y15-24_NaceB-E",2.88107222541896e-08,4.60971556067034e-07,11.0803571428571,4.72826086956522,17,45
"pop_Y25-64",1.07471928787637e-06,1.03173051636132e-05,7.79166666666667,5.77898550724638,17,55
"emp_Y25-64_NaceB-E",1.07471928787637e-06,1.03173051636132e-05,7.79166666666667,5.77898550724638,17,55
"emp_Y25-64_NaceA",1.68244852176072e-06,1.34595881740858e-05,7.710407239819,5.2536231884058,16,50
"mat_depriv",7.18103211250749e-05,0.000492413630571942,10.0740740740741,1.78623188405797,8,17
"emp_TF",0.00110167903899333,0.00661007423395995,3.96577380952381,5.77898550724638,13,55
"ARPR_socexcl",0.022679560754204,0.120957657355755,4.07986111111111,1.78623188405797,5,17
"pop_Y15-24",0.0942879273238049,0.452582051154264,1.96630434782609,5.77898550724638,9,55
"emp_Y25-64_NaceF",0.195574256751171,0.79960345466334,1.62107396149949,5.77898550724638,8,55
"emp_Y15-24_NaceA",0.199900863665835,0.79960345466334,2.25961538461539,1.57608695652174,3,15
"ARPR",0.259160106240682,0.956898853811748,1.92032967032967,1.78623188405797,3,17
"emp_Y15-24_NaceJ",0.324616218059233,1,1.95884773662551,1.15579710144928,2,11
"emp_Y25-64_NaceG-I",0.368779415494566,1,1.28571428571429,5.88405797101449,7,56
"GVAgr",0.474236187465081,1,1.24175824175824,2.52173913043478,3,24
"emp_Y15-24_NaceF",0.72592342870572,1,0.803970223325062,3.57246376811594,3,34
"emp_Y15-24_NaceG-I",0.849808070658256,1,0.646530612244898,5.56884057971014,4,53
"low_work",0.857388320451331,1,0.515625,1.78623188405797,1,17
"unemp_YGE25",0.871588427437632,1,0.614901960784314,5.77898550724638,4,55
"emp_Y25-64_NaceL",0.890606292081749,1,0.516129032258065,3.46739130434783,2,33
"emp_Y15-24_NaceO-Q",0.961133169015405,1,0.372177055103884,4.51811594202899,2,43
"emp_Y15-24_NaceM_N",0.98232698316929,1,0.231601731601732,3.57246376811594,1,34
"pop_Y65-74",0.990106779178879,1,0.271139063591894,5.77898550724638,2,55
"emp_Y25-64_NaceJ",0.997551111399562,1,0.148065476190476,5.14855072463768,1,49
"unemp_Y15-24",0.998378041631061,1,0.137254901960784,5.46376811594203,1,52
"pop_Y0-14",0.998932107595931,1,0.127645502645503,5.77898550724638,1,55
"pop_YGE75",0.998932107595931,1,0.127645502645503,5.77898550724638,1,55
"emp_Y25-64_ED5-8",0.999072238273388,1,0.124675324675325,5.88405797101449,1,56
"pop_Total",1,1,0,5.77898550724638,0,55
"rooms_pp",1,1,0,2.52173913043478,0,24
"emp_Y15-24_ED0-2",1,1,0,5.04347826086957,0,48
"emp_Y25-64_ED0-2",1,1,0,5.88405797101449,0,56
"emp_Y15-24_ED5-8",1,1,0,4.20289855072464,0,40
"emp_TP",1,1,0,5.77898550724638,0,55
"emp_Y15-24",1,1,0,5.77898550724638,0,55
"emp_Y25-64",1,1,0,5.77898550724638,0,55
"emp_YGE65",1,1,0,5.35869565217391,0,51
"emp_Y15-24_NaceK",1,1,0,0.840579710144927,0,8
"emp_Y25-64_NaceK",1,1,0,5.46376811594203,0,52
"emp_Y15-24_NaceL",1,1,0,0.210144927536232,0,2
"emp_Y25-64_NaceM_N",1,1,0,5.77898550724638,0,55
"emp_Y25-64_NaceO-Q",1,1,0,5.88405797101449,0,56
"emp_Y15-24_NaceR-U",1,1,0,3.04710144927536,0,29
"emp_Y25-64_NaceR-U",1,1,0,5.77898550724638,0,55
"GDP",1,1,0,5.98913043478261,0,57
"disp_income",1,1,0,5.77898550724638,0,55
"training",1,1,0,6.19927536231884,0,59
