"","mean","n","stdev"
"pop_Total",4556784.375,8,2059054.78380438
"pop_Y0-14",15.0951903007141,8,0.830889674552935
"pop_Y15-24",10.9096935148795,8,0.900056565996288
"pop_Y25-64",56.194115927509,8,2.0350604653128
"pop_Y65-74",9.05081792444584,8,0.876845977628133
"pop_YGE75",8.7501823324516,8,1.23021843849977
"ARPR",31.3571428571429,7,5.85970907777771
"low_work",21.8428571428571,7,5.27315754327428
"rooms_pp",1.61428571428571,7,0.34364987719369
"mat_depriv",14.9428571428571,7,7.59799472292024
"ARPR_socexcl",42.1285714285714,7,7.17628369137171
"emp_Y15-24_ED0-2",36.6664984320736,8,12.4882649203516
"emp_Y25-64_ED0-2",35.9659775794034,8,9.02113297670007
"emp_Y15-24_ED3-4",47.7541852157439,8,18.3140807119449
"emp_Y25-64_ED3-4",32.8200213252299,8,9.66787715830214
"emp_Y15-24_ED5-8",17.4938443269787,7,10.9406136358384
"emp_Y25-64_ED5-8",31.218003615572,8,9.78681646730311
"emp_TF",34.6810881502559,8,4.91251306079353
"emp_TP",6.64564862178144,8,1.34807506293985
"emp_Y15-24",12.9619843502143,8,2.34461601183735
"emp_Y25-64",52.8649094147847,8,5.92389693181878
"emp_YGE65",1.73954628843938,8,0.224383543823037
"emp_Y15-24_NaceA",7.27281919467823,6,4.39591998948967
"emp_Y25-64_NaceA",5.12073111794966,8,2.62715900999266
"emp_Y15-24_NaceB-E",11.0900561383711,7,4.10971600468775
"emp_Y25-64_NaceB-E",12.1653647790752,8,4.30570096524733
"emp_Y15-24_NaceF",6.71092832831712,6,2.49540927875514
"emp_Y25-64_NaceF",5.78082746848923,8,1.08823044324894
"emp_Y15-24_NaceG-I",47.7834974124685,8,8.92313090573553
"emp_Y25-64_NaceG-I",30.2965026956552,8,6.0683865573735
"emp_Y15-24_NaceJ",1.81102362204724,2,0.779487790284383
"emp_Y25-64_NaceJ",1.89182644104253,8,0.914917565633226
"emp_Y15-24_NaceK",0.866141732283465,1,NA
"emp_Y25-64_NaceK",2.30325499684895,8,1.10445171932825
"emp_Y15-24_NaceL",1.33858267716535,1,NA
"emp_Y25-64_NaceL",0.452854622682554,8,0.173799933876947
"emp_Y15-24_NaceM_N",6.59315959723353,8,1.24390103343835
"emp_Y25-64_NaceM_N",9.8545124473922,8,1.17102396642156
"emp_Y15-24_NaceO-Q",11.9251804925716,8,3.74809987769892
"emp_Y25-64_NaceO-Q",24.9405543940566,8,3.16341435749998
"emp_Y15-24_NaceR-U",10.0760582711108,8,2.13132571802177
"emp_Y25-64_NaceR-U",7.19577924710428,8,0.982257574758906
"unemp_Y15-24",17.7613853735474,8,4.10044272273693
"unemp_YGE25",15.2900446863784,8,5.47684584927311
"GDP",19962.5,8,3519.7148829334
"GVAgr",1.3,4,0.77028133388609
"disp_income",11975,8,651.920240520265
"training",7.8625,8,2.69970236454741
