"vars","pval","adjp","odds","exp","obs","size"
"emp_Y15-24_ED0-2",3.30283713710078e-06,0.000116082323411463,Inf,0.434782608695652,5,24
"earn_OC6_P-S",4.12854642137597e-06,0.000116082323411463,Inf,0.452898550724638,5,25
"emp_Y15-24_NaceG-I",6.27324586105179e-06,0.000116082323411463,Inf,0.489130434782609,5,27
"emp_PT",7.63699496128044e-06,0.000116082323411463,Inf,0.507246376811594,5,28
"emp_Y15-24",7.63699496128044e-06,0.000116082323411463,Inf,0.507246376811594,5,28
"earn_OC5_P-S",1.32031893657521e-05,0.00016724039863286,Inf,0.561594202898551,5,31
"expend_ED5-8",2.16223002640013e-05,0.0002347564028663,Inf,0.615942028985507,5,34
"emp_Y15-24_NaceM_N",4.83806894470177e-05,0.000459616549746668,79.3846153846154,0.307971014492754,4,17
"emp_Y25-64_NaceM_N",0.00819907779043067,0.0692366568969701,14.76,0.507246376811594,3,28
"emp_Y25-64_NaceK",0.0715640573762179,0.510765364839701,6.86111111111111,0.471014492753623,2,26
"emp_Y25-64_ED5-8",0.0819693943184151,0.510765364839701,6.28205128205128,0.507246376811594,2,28
"training",0.0819693943184151,0.510765364839701,6.28205128205128,0.507246376811594,2,28
"GDP",0.0873677597752121,0.510765364839701,6.02469135802469,0.52536231884058,2,29
"emp_Y25-64_NaceJ",0.38021962340806,1,2.57291666666667,0.452898550724638,1,25
"pop_Total",0.416668052639826,1,2.25925925925926,0.507246376811594,1,28
"emp_Y25-64_NaceO-Q",0.416668052639826,1,2.25925925925926,0.507246376811594,1,28
"pop_Y0-14",1,1,0,0.507246376811594,0,28
"pop_Y15-24",1,1,0,0.507246376811594,0,28
"pop_Y25-64",1,1,0,0.507246376811594,0,28
"pop_Y65-74",1,1,0,0.507246376811594,0,28
"pop_YGE75",1,1,0,0.507246376811594,0,28
"ARPR",1,1,0,0.16304347826087,0,9
"low_work",1,1,0,0.16304347826087,0,9
"rooms_pp",1,1,0,0.307971014492754,0,17
"mat_depriv",1,1,0,0.16304347826087,0,9
"ARPR_socexcl",1,1,0,0.16304347826087,0,9
"emp_Y25-64_ED0-2",1,1,0,0.507246376811594,0,28
"emp_Y15-24_ED3-4",1,1,0,0.489130434782609,0,27
"emp_Y25-64_ED3-4",1,1,0,0.507246376811594,0,28
"emp_Y15-24_ED5-8",1,1,0,0.36231884057971,0,20
"emp_FT",1,1,0,0.507246376811594,0,28
"emp_Y25-64",1,1,0,0.507246376811594,0,28
"emp_YGE65",1,1,0,0.471014492753623,0,26
"emp_Y15-24_NaceA",1,1,0,0.144927536231884,0,8
"emp_Y25-64_NaceA",1,1,0,0.452898550724638,0,25
"emp_Y15-24_NaceB-E",1,1,0,0.416666666666667,0,23
"emp_Y25-64_NaceB-E",1,1,0,0.507246376811594,0,28
"emp_Y15-24_NaceF",1,1,0,0.307971014492754,0,17
"emp_Y25-64_NaceF",1,1,0,0.507246376811594,0,28
"emp_Y25-64_NaceG-I",1,1,0,0.507246376811594,0,28
"emp_Y15-24_NaceJ",1,1,0,0.108695652173913,0,6
"emp_Y15-24_NaceK",1,1,0,0.072463768115942,0,4
"emp_Y15-24_NaceL",1,1,0,0.0181159420289855,0,1
"emp_Y25-64_NaceL",1,1,0,0.307971014492754,0,17
"emp_Y15-24_NaceO-Q",1,1,0,0.398550724637681,0,22
"emp_Y15-24_NaceR-U",1,1,0,0.271739130434783,0,15
"emp_Y25-64_NaceR-U",1,1,0,0.507246376811594,0,28
"unemp_Y15-24",1,1,0,0.471014492753623,0,26
"unemp_YGE25",1,1,0,0.507246376811594,0,28
"GVAgr",1,1,0,0.199275362318841,0,11
"disp_income",1,1,0,0.579710144927536,0,32
"earn_OC1_B-F",1,1,0,1.06884057971015,0,59
"earn_OC2_B-F",1,1,0,0.778985507246377,0,43
"earn_OC3_B-F",1,1,0,0.688405797101449,0,38
"earn_OC4_B-F",1,1,0,0.778985507246377,0,43
"earn_OC5_B-F",1,1,0,0.471014492753623,0,26
"earn_OC6_B-F",1,1,0,0.778985507246377,0,43
"earn_OC7_B-F",1,1,0,1.1231884057971,0,62
"earn_OC8_B-F",1,1,0,1.15942028985507,0,64
"earn_OC9_B-F",1,1,0,0.52536231884058,0,29
"earn_OC1_G-N",1,1,0,0.688405797101449,0,38
"earn_OC2_G-N",1,1,0,0.815217391304348,0,45
"earn_OC3_G-N",1,1,0,1.03260869565217,0,57
"earn_OC4_G-N",1,1,0,0.797101449275362,0,44
"earn_OC5_G-N",1,1,0,0.561594202898551,0,31
"earn_OC6_G-N",1,1,0,0.579710144927536,0,32
"earn_OC7_G-N",1,1,0,0.561594202898551,0,31
"earn_OC8_G-N",1,1,0,0.561594202898551,0,31
"earn_OC9_G-N",1,1,0,0.960144927536232,0,53
"earn_OC1_P-S",1,1,0,0.579710144927536,0,32
"earn_OC2_P-S",1,1,0,0.634057971014493,0,35
"earn_OC3_P-S",1,1,0,1.03260869565217,0,57
"earn_OC4_P-S",1,1,0,1.03260869565217,0,57
"earn_OC7_P-S",1,1,0,0.471014492753623,0,26
"earn_OC8_P-S",1,1,0,0.471014492753623,0,26
"earn_OC9_P-S",1,1,0,0.489130434782609,0,27
