"vars","pval","adjp","odds","exp","obs","size"
"pop_Y15-24",0.0967132170737739,0.8046539660538,0,2,0,69
"emp_Y25-64_ED3-4",0.0967132170737739,0.8046539660538,0,2,0,69
"emp_TP",0.0967132170737739,0.8046539660538,0,2,0,69
"emp_Y15-24",0.0967132170737739,0.8046539660538,0,2,0,69
"unemp_YGE25",0.0967132170737739,0.8046539660538,0,2,0,69
"emp_Y25-64_NaceF",0.100581745756725,0.8046539660538,0,1.97101449275362,0,68
"emp_YGE65",0.117443621330951,0.805327689126521,0,1.85507246376812,0,64
"emp_Y15-24_ED0-2",0.136728881184273,0.820373287105636,0,1.73913043478261,0,60
"emp_Y15-24_ED5-8",0.197536182995212,1,0,1.44927536231884,0,50
"pop_Y0-14",0.36364169619739,1,0.420168067226891,2,1,69
"emp_TF",0.36364169619739,1,0.420168067226891,2,1,69
"emp_Y25-64",0.36364169619739,1,0.420168067226891,2,1,69
"emp_Y25-64_NaceO-Q",0.36364169619739,1,0.420168067226891,2,1,69
"training",0.36364169619739,1,0.420168067226891,2,1,69
"emp_Y25-64_NaceK",0.410766226801424,1,0.464852607709751,1.85507246376812,1,64
"emp_Y25-64_NaceA",0.4205777611622,1,0.474654377880184,1.82608695652174,1,63
"rooms_pp",0.47824916314421,1,0,0.695652173913043,0,24
"emp_Y15-24_NaceO-Q",0.514134891743139,1,0.579514824797844,1.56521739130435,1,54
"ARPR",0.526441953792494,1,0,0.608695652173913,0,21
"low_work",0.526441953792494,1,0,0.608695652173913,0,21
"mat_depriv",0.526441953792494,1,0,0.608695652173913,0,21
"ARPR_socexcl",0.526441953792494,1,0,0.608695652173913,0,21
"emp_Y15-24_NaceA",0.578831623796493,1,0,0.521739130434783,0,18
"emp_Y15-24_NaceF",0.638330416666382,1,0.768707482993197,1.2463768115942,1,43
"emp_Y15-24_NaceM_N",0.649933733305994,1,0.790940766550523,1.21739130434783,1,42
"emp_Y25-64_NaceG-I",0.679706263517891,1,1,2,2,69
"emp_Y25-64_NaceM_N",0.679706263517891,1,1,2,2,69
"emp_Y15-24_NaceG-I",0.706898649325551,1,1.0625,1.91304347826087,2,66
"unemp_Y15-24",0.715849408434628,1,1.08465608465608,1.88405797101449,2,65
"emp_Y15-24_NaceR-U",0.71971187233869,1,0.951020408163265,1.04347826086957,1,36
"emp_Y15-24_NaceK",0.76437129462443,1,0,0.260869565217391,0,9
"emp_Y15-24_NaceB-E",0.792898499457895,1,1.32098765432099,1.6231884057971,2,56
"GVAgr",0.799391317718955,1,1.22448979591837,0.840579710144927,1,29
"disp_income",0.87912001332303,1,1.76470588235294,2.05797101449275,3,71
"pop_Y25-64",0.889372857680995,1,1.83636363636364,2,3,69
"emp_Y25-64_ED5-8",0.889372857680995,1,1.83636363636364,2,3,69
"GDP",0.889372857680995,1,1.83636363636364,2,3,69
"emp_Y25-64_NaceB-E",0.894312528993469,1,1.87384615384615,1.97101449275362,3,68
"emp_Y25-64_NaceL",0.900153178203487,1,1.95726495726496,1.18840579710145,2,41
"emp_Y25-64_NaceJ",0.925361102482466,1,2.17241379310345,1.76811594202899,3,61
"emp_Y15-24_NaceL",0.942766798418972,1,0,0.0579710144927536,0,2
"pop_Y65-74",0.974582187821173,1,3.12307692307692,2,4,69
"emp_Y25-64_ED0-2",0.974582187821173,1,3.12307692307692,2,4,69
"emp_Y15-24_ED3-4",0.976156102700147,1,3.1875,1.97101449275362,4,68
"emp_Y15-24_NaceJ",0.99495680282078,1,7.11111111111111,0.405797101449275,2,14
"pop_YGE75",0.996302213151022,1,5.3125,2,5,69
"emp_Y25-64_NaceR-U",0.999988908428416,1,23.258064516129,2,7,69
"pop_Total",1,1,Inf,2,8,69
