"","mean","n","stdev"
"pop_Total",1476960.09090909,11,1078301.11354653
"pop_Y0-14",17.2006393549236,11,1.56522138911232
"pop_Y15-24",11.9659699125497,11,0.756213336907571
"pop_Y25-64",53.2012098974808,11,1.21605730271941
"pop_Y65-74",10.1363797841178,11,1.4425443142396
"pop_YGE75",7.49580105092816,11,1.34976916060476
"ARPR",NA,0,NA
"low_work",NA,0,NA
"rooms_pp",NA,0,NA
"mat_depriv",NA,0,NA
"ARPR_socexcl",NA,0,NA
"emp_Y15-24_ED0-2",43.9770992638224,11,5.66686103430965
"emp_Y25-64_ED0-2",18.7039716115573,11,2.29389178300726
"emp_Y15-24_ED3-4",45.4406943408226,11,3.43000383471816
"emp_Y25-64_ED3-4",43.9246135231449,11,4.88688324415063
"emp_Y15-24_ED5-8",10.0264188895157,11,3.21623798433221
"emp_Y25-64_ED5-8",36.3835209857801,11,6.69322683306187
"emp_TF",31.7880680903607,11,1.63039007036783
"emp_TP",32.6338784265702,11,1.70471944873665
"emp_Y15-24",58.0938841735923,11,3.5809775769427
"emp_Y25-64",75.9535841246104,11,1.77095083127845
"emp_YGE65",6.61374961580195,11,1.59098164601176
"emp_Y15-24_NaceA",2.90534783225448,5,0.839611795189015
"emp_Y25-64_NaceA",2.0055506764957,11,0.66345407278021
"emp_Y15-24_NaceB-E",6.71958907929796,10,2.90521207126966
"emp_Y25-64_NaceB-E",11.8842017509437,11,3.91195385312914
"emp_Y15-24_NaceF",2.85257813358982,7,0.729295651592804
"emp_Y25-64_NaceF",5.40251753682769,11,1.14193722238795
"emp_Y15-24_NaceG-I",45.2264718334975,11,2.93118163685667
"emp_Y25-64_NaceG-I",19.7072754891222,11,2.00210358776503
"emp_Y15-24_NaceJ",1.98541209210257,6,0.537481022986408
"emp_Y25-64_NaceJ",3.04228643945675,11,1.48624506126411
"emp_Y15-24_NaceK",0.923337896067266,3,0.0618871629800212
"emp_Y25-64_NaceK",3.68326526774979,11,1.21777176390884
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.810752596816968,9,0.215015568317218
"emp_Y15-24_NaceM_N",9.87557677923883,11,1.43578529818944
"emp_Y25-64_NaceM_N",11.4789205871967,11,2.017564420138
"emp_Y15-24_NaceO-Q",13.0243625530423,11,2.13246248620958
"emp_Y25-64_NaceO-Q",31.4524794358104,11,2.00236504367705
"emp_Y15-24_NaceR-U",3.96988515864268,9,1.22637069684074
"emp_Y25-64_NaceR-U",3.99102307013479,11,0.799974546758549
"unemp_Y15-24",8.70358940403265,11,1.92290234155372
"unemp_YGE25",4.50700265209325,11,0.849647800025951
"GDP",32300,11,6602.27233609763
"GVAgr",1.31818181818182,11,0.742722265477725
"disp_income",15281.8181818182,11,765.268817891049
"training",17.8636363636364,11,1.42075524090022
