"vars","pval","adjp","odds","exp","obs","size"
"emp_Y25-64_NaceO-Q",1.56999936540462e-05,0.000753599695394219,33.5454545454545,0.811594202898551,6,28
"ARPR",0.00124854182494867,0.0199766691991788,26.2,0.260869565217391,3,9
"low_work",0.00124854182494867,0.0199766691991788,26.2,0.260869565217391,3,9
"pop_Y0-14",0.00452117434611712,0.0434032737227244,10.1666666666667,0.811594202898551,4,28
"unemp_YGE25",0.00452117434611712,0.0434032737227244,10.1666666666667,0.811594202898551,4,28
"ARPR_socexcl",0.0239566545564967,0.191653236451974,12.4285714285714,0.260869565217391,2,9
"unemp_Y15-24",0.0303455119479841,0.208083510500462,6.39130434782609,0.753623188405797,3,26
"emp_Y25-64_NaceR-U",0.0371434007552305,0.222860404531383,5.832,0.811594202898551,3,28
"pop_Y15-24",0.189589574167049,0.910029956001834,3.1025641025641,0.811594202898551,2,28
"emp_Y25-64_ED0-2",0.189589574167049,0.910029956001834,3.1025641025641,0.811594202898551,2,28
"emp_Y25-64_NaceL",0.402719559508798,1,2.25,0.492753623188406,1,17
"emp_Y15-24_NaceM_N",0.402719559508798,1,2.25,0.492753623188406,1,17
"emp_Y15-24_NaceO-Q",0.490073872208839,1,1.68027210884354,0.63768115942029,1,22
"emp_Y15-24_ED0-2",0.52175083685579,1,1.52173913043478,0.695652173913043,1,24
"emp_Y25-64_NaceA",0.536933349971479,1,1.45238095238095,0.72463768115942,1,25
"emp_Y15-24_NaceG-I",0.566038288102355,1,1.32967032967033,0.782608695652174,1,27
"emp_Y25-64_NaceF",0.579980833062922,1,1.27513227513228,0.811594202898551,1,28
"emp_Y25-64_NaceG-I",0.579980833062922,1,1.27513227513228,0.811594202898551,1,28
"pop_Total",1,1,0,0.811594202898551,0,28
"pop_Y25-64",1,1,0,0.811594202898551,0,28
"pop_Y65-74",1,1,0,0.811594202898551,0,28
"pop_YGE75",1,1,0,0.811594202898551,0,28
"rooms_pp",1,1,0,0.492753623188406,0,17
"mat_depriv",1,1,0,0.260869565217391,0,9
"emp_Y15-24_ED3-4",1,1,0,0.782608695652174,0,27
"emp_Y25-64_ED3-4",1,1,0,0.811594202898551,0,28
"emp_Y15-24_ED5-8",1,1,0,0.579710144927536,0,20
"emp_Y25-64_ED5-8",1,1,0,0.811594202898551,0,28
"emp_TF",1,1,0,0.811594202898551,0,28
"emp_TP",1,1,0,0.811594202898551,0,28
"emp_Y15-24",1,1,0,0.811594202898551,0,28
"emp_Y25-64",1,1,0,0.811594202898551,0,28
"emp_YGE65",1,1,0,0.753623188405797,0,26
"emp_Y15-24_NaceA",1,1,0,0.231884057971014,0,8
"emp_Y15-24_NaceB-E",1,1,0,0.666666666666667,0,23
"emp_Y25-64_NaceB-E",1,1,0,0.811594202898551,0,28
"emp_Y15-24_NaceF",1,1,0,0.492753623188406,0,17
"emp_Y15-24_NaceJ",1,1,0,0.173913043478261,0,6
"emp_Y25-64_NaceJ",1,1,0,0.72463768115942,0,25
"emp_Y15-24_NaceK",1,1,0,0.115942028985507,0,4
"emp_Y25-64_NaceK",1,1,0,0.753623188405797,0,26
"emp_Y15-24_NaceL",1,1,0,0.0289855072463768,0,1
"emp_Y25-64_NaceM_N",1,1,0,0.811594202898551,0,28
"emp_Y15-24_NaceR-U",1,1,0,0.434782608695652,0,15
"GDP",1,1,0,0.840579710144927,0,29
"GVAgr",1,1,0,0.318840579710145,0,11
"disp_income",1,1,0,0.927536231884058,0,32
"training",1,1,0,0.811594202898551,0,28
