"","mean","n","stdev"
"pop_Total",896003,4,362468.415711861
"pop_Y0-14",16.3447557177483,4,2.48701073914632
"pop_Y15-24",10.6203692345054,4,1.61282692094234
"pop_Y25-64",58.0269133766578,4,2.51669432784848
"pop_Y65-74",8.33223963888113,4,1.88496470414488
"pop_YGE75",6.6757220322073,4,0.567940506198695
"ARPR",6.55,2,1.76776695296637
"low_work",3.8,2,2.68700576850888
"rooms_pp",1.3,2,0.141421356237309
"mat_depriv",7.95,2,2.89913780286484
"ARPR_socexcl",13.35,2,4.45477272147525
"emp_Y15-24_ED0-2",23.3622887421144,3,15.0540297423094
"emp_Y25-64_ED0-2",10.0834464587059,4,9.40714343069334
"emp_Y15-24_ED3-4",62.7099939288607,4,18.6458628556819
"emp_Y25-64_ED3-4",42.2958216027095,4,16.0578994523241
"emp_Y15-24_ED5-8",17.6386010212287,4,8.69683542082652
"emp_Y25-64_ED5-8",47.3023202381969,4,6.45951748980256
"emp_TF",51.7780418448893,4,10.4190792251727
"emp_TP",7.89418518505965,4,3.60788943576469
"emp_Y15-24",21.2334570621225,4,5.17464892749853
"emp_Y25-64",74.0200577745174,4,8.58624927678799
"emp_YGE65",5.42885403945405,4,2.52640034612455
"emp_Y15-24_NaceA",NA,0,NA
"emp_Y25-64_NaceA",0.808745608297531,3,0.535453396508145
"emp_Y15-24_NaceB-E",10.1090828363556,3,6.80134098706277
"emp_Y25-64_NaceB-E",9.47951310003522,4,4.01376055637506
"emp_Y15-24_NaceF",7.56516211061666,2,0.17981100602328
"emp_Y25-64_NaceF",6.47065775658425,4,1.60462730562111
"emp_Y15-24_NaceG-I",37.6316916790142,4,8.89914414199576
"emp_Y25-64_NaceG-I",20.4915453109425,4,4.03513341302119
"emp_Y15-24_NaceJ",8.42490842490842,1,NA
"emp_Y25-64_NaceJ",6.79561412055565,4,2.28441566280303
"emp_Y15-24_NaceK",3.2967032967033,1,NA
"emp_Y25-64_NaceK",7.29618530297467,4,3.98424627236978
"emp_Y15-24_NaceL",2.1978021978022,1,NA
"emp_Y25-64_NaceL",1.17842759900568,4,0.693944027379154
"emp_Y15-24_NaceM_N",11.3173805577293,3,4.05353634924804
"emp_Y25-64_NaceM_N",13.2260284501968,4,2.92459342360755
"emp_Y15-24_NaceO-Q",22.87135861233,3,10.9121879562723
"emp_Y25-64_NaceO-Q",25.6850652499454,4,3.964378731391
"emp_Y15-24_NaceR-U",8.4854539399994,2,3.19378596412778
"emp_Y25-64_NaceR-U",8.18569422205708,4,3.94732025146978
"unemp_Y15-24",5.73171509036004,4,3.19535827697213
"unemp_YGE25",5.07015388520092,4,4.32392338218881
"GDP",57175,4,11251.1851227623
"GVAgr",2.25,4,1.13871272350258
"disp_income",15800,3,1374.77270848675
"training",10.125,4,3.16793834115081
