"vars","pval","adjp","odds","exp","obs","size"
"ARPR",5.55219542529205e-07,1.93814016444214e-05,70.0909090909091,0.492753623188406,6,17
"unemp_Y15-24",9.98251151973485e-07,1.93814016444214e-05,Inf,1.50724637681159,8,52
"emp_Y25-64_NaceR-U",1.61511680370178e-06,1.93814016444214e-05,Inf,1.59420289855072,8,55
"unemp_YGE25",1.61511680370178e-06,1.93814016444214e-05,Inf,1.59420289855072,8,55
"low_work",2.40495431641872e-05,0.000230875614376197,35.5555555555556,0.492753623188406,5,17
"emp_Y25-64_ED0-2",6.95653880451554e-05,0.000477019803738208,31.2857142857143,1.6231884057971,7,56
"emp_Y25-64_NaceG-I",6.95653880451554e-05,0.000477019803738208,31.2857142857143,1.6231884057971,7,56
"emp_Y15-24_NaceR-U",0.000410510736097789,0.00246306441658673,16.9444444444444,0.840579710144927,5,29
"ARPR_socexcl",0.000602371355389613,0.0032126472287446,19.6153846153846,0.492753623188406,4,17
"pop_Total",0.000995950240454107,0.00478056115417972,13.4081632653061,1.59420289855072,6,55
"emp_Y15-24_ED0-2",0.00487204443952545,0.0212598302815656,8.72093023255814,1.39130434782609,5,48
"emp_Y15-24_NaceG-I",0.00774194276026274,0.030967771041051,7.63888888888889,1.53623188405797,5,53
"mat_depriv",0.00902934633353154,0.0333391249238088,10.8857142857143,0.492753623188406,3,17
"pop_Y25-64",0.0529414368645319,0.181513497821252,4.25490196078431,1.59420289855072,4,55
"rooms_pp",0.146959655942776,0.470270899016883,3.72727272727273,0.695652173913043,2,24
"emp_Y15-24_ED5-8",0.326802392113108,0.980407176339325,2.01754385964912,1.15942028985507,2,40
"emp_Y15-24_NaceA",0.364272371357473,1,2.59183673469388,0.434782608695652,1,15
"emp_Y25-64_NaceJ",0.795247883379392,1,0.654761904761905,1.42028985507246,1,49
"emp_Y25-64_NaceA",0.802463817004788,1,0.638483965014577,1.44927536231884,1,50
"emp_Y25-64_NaceK",0.816231137211966,1,0.607843137254902,1.50724637681159,1,52
"emp_Y25-64_NaceM_N",0.835308169590056,1,0.566137566137566,1.59420289855072,1,55
"emp_Y25-64_ED5-8",0.841269864808516,1,0.553246753246753,1.6231884057971,1,56
"pop_Y0-14",1,1,0,1.59420289855072,0,55
"pop_Y15-24",1,1,0,1.59420289855072,0,55
"pop_Y65-74",1,1,0,1.59420289855072,0,55
"pop_YGE75",1,1,0,1.59420289855072,0,55
"emp_Y15-24_ED3-4",1,1,0,1.56521739130435,0,54
"emp_Y25-64_ED3-4",1,1,0,1.6231884057971,0,56
"emp_TF",1,1,0,1.59420289855072,0,55
"emp_TP",1,1,0,1.59420289855072,0,55
"emp_Y15-24",1,1,0,1.59420289855072,0,55
"emp_Y25-64",1,1,0,1.59420289855072,0,55
"emp_YGE65",1,1,0,1.47826086956522,0,51
"emp_Y15-24_NaceB-E",1,1,0,1.30434782608696,0,45
"emp_Y25-64_NaceB-E",1,1,0,1.59420289855072,0,55
"emp_Y15-24_NaceF",1,1,0,0.985507246376812,0,34
"emp_Y25-64_NaceF",1,1,0,1.59420289855072,0,55
"emp_Y15-24_NaceJ",1,1,0,0.318840579710145,0,11
"emp_Y15-24_NaceK",1,1,0,0.231884057971014,0,8
"emp_Y15-24_NaceL",1,1,0,0.0579710144927536,0,2
"emp_Y25-64_NaceL",1,1,0,0.956521739130435,0,33
"emp_Y15-24_NaceM_N",1,1,0,0.985507246376812,0,34
"emp_Y15-24_NaceO-Q",1,1,0,1.2463768115942,0,43
"emp_Y25-64_NaceO-Q",1,1,0,1.6231884057971,0,56
"GDP",1,1,0,1.65217391304348,0,57
"GVAgr",1,1,0,0.695652173913043,0,24
"disp_income",1,1,0,1.59420289855072,0,55
"training",1,1,0,1.71014492753623,0,59
