"","mean","n","stdev"
"pop_Total",4641095.75,8,801247.158675194
"pop_Y0-14",14.1147985450878,8,1.48436536832865
"pop_Y15-24",9.63277095372845,8,1.1883241575653
"pop_Y25-64",55.103320347184,8,2.30261549627491
"pop_Y65-74",10.5951430570746,8,1.1993549357233
"pop_YGE75",10.5539670969252,8,1.81301762623515
"ARPR",13.12,5,3.28435686246181
"low_work",7.06,5,1.84743064822472
"rooms_pp",1.46,5,0.0547722557505167
"mat_depriv",6.38,5,1.2774975538137
"ARPR_socexcl",19.2,5,3.29924233726472
"emp_Y15-24_ED0-2",20.6338598264831,8,6.97217375583693
"emp_Y25-64_ED0-2",23.0985165070703,8,11.1429226401773
"emp_Y15-24_ED3-4",68.504296586406,8,6.52040549540663
"emp_Y25-64_ED3-4",47.9831210067807,8,3.06987397909393
"emp_Y15-24_ED5-8",10.8194460389384,8,7.10982825708159
"emp_Y25-64_ED5-8",28.882350974507,8,11.0329221255918
"emp_TF",46.3915744659714,8,5.57407842174522
"emp_TP",10.4211399254554,8,3.27205672667124
"emp_Y15-24",23.1083936286133,8,7.63729198429627
"emp_Y25-64",71.8282895451006,8,3.73696195648727
"emp_YGE65",4.60517306365652,8,1.12212264352756
"emp_Y15-24_NaceA",5.90571647525834,3,3.61063121354416
"emp_Y25-64_NaceA",3.67828112844828,7,3.32028031018644
"emp_Y15-24_NaceB-E",18.561895915298,8,8.26168820179958
"emp_Y25-64_NaceB-E",17.9980830262497,8,8.28894280033882
"emp_Y15-24_NaceF",6.8269946042851,8,1.70013122983974
"emp_Y25-64_NaceF",6.51294327323629,8,0.58322103899784
"emp_Y15-24_NaceG-I",39.0645281892519,8,5.41109483513471
"emp_Y25-64_NaceG-I",23.2855860687979,8,1.50308674105241
"emp_Y15-24_NaceJ",4.28506070002707,4,1.45368008382797
"emp_Y25-64_NaceJ",3.44695604029078,8,1.85565461392738
"emp_Y15-24_NaceK",3.0623020063358,1,NA
"emp_Y25-64_NaceK",3.0610407185007,8,0.724320409752791
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.959624591777946,8,0.648193417101059
"emp_Y15-24_NaceM_N",7.90617770139659,8,3.0987434924269
"emp_Y25-64_NaceM_N",10.7821296785385,8,2.51441117936551
"emp_Y15-24_NaceO-Q",11.0964896370792,8,6.74544073674753
"emp_Y25-64_NaceO-Q",23.2637225941052,8,6.2141740236879
"emp_Y15-24_NaceR-U",8.21714662279429,8,3.8026016843927
"emp_Y25-64_NaceR-U",7.31985926902791,8,2.31395397357447
"unemp_Y15-24",9.63594488161822,8,2.45730287116361
"unemp_YGE25",5.48327615065952,8,1.00054135513585
"GDP",30037.5,8,1933.12293600647
"GVAgr",1.5,2,0.848528137423857
"disp_income",17187.5,8,1856.60019544173
"training",9.6125,8,3.0735914311623
