"","mean","n","stdev"
"pop_Total",1544128,7,940204.004527386
"pop_Y0-14",14.0828612956767,7,1.49966642477891
"pop_Y15-24",8.98781355911782,7,0.64459246368785
"pop_Y25-64",56.6285048794105,7,1.41168659662709
"pop_Y65-74",9.52140209041065,7,0.963679477328441
"pop_YGE75",10.7794181753843,7,2.12330358042515
"ARPR",15.5571428571429,7,3.49421290271841
"low_work",11.5285714285714,7,3.73037723102025
"rooms_pp",2.02857142857143,7,0.138013111868471
"mat_depriv",4.81428571428571,7,2.71687846092323
"ARPR_socexcl",20.6142857142857,7,4.40243439149621
"emp_Y15-24_ED0-2",36.3498076901649,7,10.7012355070894
"emp_Y25-64_ED0-2",32.8008476149865,7,5.72707669082652
"emp_Y15-24_ED3-4",32.1440001504014,7,5.9983353414005
"emp_Y25-64_ED3-4",23.6655487733377,7,2.32733207459017
"emp_Y15-24_ED5-8",31.582801368544,7,10.7159989763153
"emp_Y25-64_ED5-8",43.5438889580579,7,7.24598058889273
"emp_TF",44.3378665098804,7,2.29390789033576
"emp_TP",8.37604451998164,7,1.03580471143236
"emp_Y15-24",17.1719548960153,7,2.6039709828428
"emp_Y25-64",66.7010742957237,7,3.01683523002915
"emp_YGE65",1.3854045229353,7,0.413408452107848
"emp_Y15-24_NaceA",6.47171948957414,3,1.95353754941262
"emp_Y25-64_NaceA",4.45585667177875,7,2.32411485343923
"emp_Y15-24_NaceB-E",13.5950307076463,6,4.03200904026541
"emp_Y25-64_NaceB-E",18.6001449725516,7,6.85240186872408
"emp_Y15-24_NaceF",6.08908073174153,3,0.989003707608296
"emp_Y25-64_NaceF",6.48413771689738,7,1.03883722705736
"emp_Y15-24_NaceG-I",40.2577621731372,7,3.77735405887407
"emp_Y25-64_NaceG-I",26.8488163750412,7,6.25705324929536
"emp_Y15-24_NaceJ",3.42679127725857,1,NA
"emp_Y25-64_NaceJ",1.9606414293335,7,0.405490238884127
"emp_Y15-24_NaceK",NA,0,NA
"emp_Y25-64_NaceK",2.14717596235666,7,0.501169134388397
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.558760660035501,5,0.393560024809653
"emp_Y15-24_NaceM_N",8.89323442214567,5,3.00432024804577
"emp_Y25-64_NaceM_N",8.651761884352,7,1.16114027226351
"emp_Y15-24_NaceO-Q",13.0970991529593,6,3.236242418187
"emp_Y25-64_NaceO-Q",23.0876924610672,7,1.89012259257198
"emp_Y15-24_NaceR-U",11.6361419875815,6,2.31866142587614
"emp_Y25-64_NaceR-U",7.27088895074437,7,1.12380399790549
"unemp_Y15-24",15.2753984876673,7,1.97141042347438
"unemp_YGE25",11.9190647029364,7,1.46806885759758
"GDP",27200,7,3784.1775856849
"GVAgr",1.31428571428571,7,0.467006678855065
"disp_income",15371.4285714286,7,2093.41370788981
"training",10.5857142857143,7,1.16680271315616
