"vars","pval","adjp","odds","exp","obs","size"
"disp_income",1.9967462552043e-23,9.58438202498063e-22,Inf,6.09420289855072,29,58
"emp_TP",5.63642934144515e-22,1.35274304194684e-20,228.148148148148,5.77898550724638,28,55
"training",2.02460618574224e-16,3.23936989718759e-15,45.2083333333333,5.77898550724638,25,55
"GDP",3.59407967876333e-16,4.31289561451599e-15,43.5483870967742,5.88405797101449,25,56
"emp_Y25-64_NaceM_N",7.13953345772729e-15,6.8539521194182e-14,33.4451612903226,5.77898550724638,24,55
"emp_Y25-64_NaceR-U",4.20397850929027e-12,3.36318280743221e-11,20.3809523809524,5.77898550724638,22,55
"emp_Y25-64_ED0-2",1.46539869153427e-06,1.00484481705207e-05,7.55555555555556,5.88405797101449,17,56
"rooms_pp",1.67499960270393e-06,1.00499976162236e-05,13.9181286549708,1.9963768115942,10,19
"emp_Y25-64_NaceK",3.17350099410078e-06,1.69253386352042e-05,7.21367521367521,5.46376811594203,16,52
"emp_Y25-64_NaceJ",5.57021496817805e-05,0.000264922707569276,5.65333333333333,5.14855072463768,14,49
"emp_Y25-64_NaceO-Q",6.0711453817959e-05,0.000264922707569276,5.38327526132404,5.88405797101449,15,56
"pop_YGE75",0.00110167903899333,0.0044067161559733,3.96577380952381,5.77898550724638,13,55
"emp_Y25-64_ED5-8",0.0013415146588163,0.00495328489409096,3.8546511627907,5.88405797101449,13,56
"emp_Y15-24_NaceG-I",0.0102201162508353,0.0350403985742925,2.98280423280423,5.56884057971014,11,53
"pop_Y65-74",0.0138565733659424,0.0443410347710157,2.81944444444444,5.77898550724638,11,55
"emp_Y25-64",0.0390255684820083,0.117076705446025,2.3625730994152,5.77898550724638,10,55
"emp_Y15-24",0.195574256751171,0.552209666120953,1.62107396149949,5.77898550724638,8,55
"emp_YGE65",0.272675776748942,0.727135404663846,1.46797520661157,5.35869565217391,7,51
"unemp_Y15-24",0.29127499261631,0.735852612925414,1.42828282828283,5.46376811594203,7,52
"emp_Y15-24_ED0-2",0.390340193722144,0.936816464933145,1.27329192546584,5.04347826086957,6,48
"emp_Y15-24_NaceA",0.482286456217335,1,1.33333333333333,1.57608695652174,2,15
"emp_Y15-24_NaceM_N",0.492622705589679,1,1.15733333333333,3.57246376811594,4,34
"pop_Y0-14",0.5387238764938,1,1.05412599822538,5.77898550724638,6,55
"emp_Y15-24_ED5-8",0.634437759028017,1,0.937777777777778,4.20289855072464,4,40
"emp_Y15-24_NaceO-Q",0.696013949493082,1,0.853333333333333,4.51811594202899,4,43
"ARPR",0.857388320451331,1,0.515625,1.78623188405797,1,17
"emp_Y25-64_NaceF",0.871588427437632,1,0.614901960784314,5.77898550724638,4,55
"low_work",0.873356423566819,1,0.483193277310924,1.89130434782609,1,18
"ARPR_socexcl",0.873356423566819,1,0.483193277310924,1.89130434782609,1,18
"pop_Y15-24",0.955715293182535,1,0.432692307692308,5.77898550724638,3,55
"emp_Y15-24_NaceR-U",0.966819515456952,1,0.279336734693878,3.04710144927536,1,29
"emp_Y15-24_NaceF",0.98232698316929,1,0.231601731601732,3.57246376811594,1,34
"unemp_YGE25",0.990106779178879,1,0.271139063591894,5.77898550724638,2,55
"emp_Y25-64_NaceG-I",0.991224920335791,1,0.264746227709191,5.88405797101449,2,56
"emp_Y15-24_NaceB-E",0.995796135823302,1,0.164772727272727,4.72826086956522,1,45
"emp_TF",0.998932107595931,1,0.127645502645503,5.77898550724638,1,55
"pop_Total",1,1,0,5.77898550724638,0,55
"pop_Y25-64",1,1,0,5.77898550724638,0,55
"mat_depriv",1,1,0,1.89130434782609,0,18
"emp_Y15-24_ED3-4",1,1,0,5.67391304347826,0,54
"emp_Y25-64_ED3-4",1,1,0,5.88405797101449,0,56
"emp_Y25-64_NaceA",1,1,0,5.2536231884058,0,50
"emp_Y25-64_NaceB-E",1,1,0,5.77898550724638,0,55
"emp_Y15-24_NaceJ",1,1,0,1.15579710144928,0,11
"emp_Y15-24_NaceK",1,1,0,0.840579710144927,0,8
"emp_Y15-24_NaceL",1,1,0,0.210144927536232,0,2
"emp_Y25-64_NaceL",1,1,0,3.46739130434783,0,33
"GVAgr",1,1,0,2.31159420289855,0,22
