"vars","pval","adjp","odds","exp","obs","size"
"disp_income",0.193916991677191,0.642253969825492,0,1.50724637681159,0,32
"GDP",0.22822028665674,0.642253969825492,0,1.36594202898551,0,29
"pop_Total",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"pop_Y0-14",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"pop_Y15-24",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"pop_Y25-64",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_Y25-64_ED3-4",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_Y25-64_ED5-8",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_TF",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_TP",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_Y15-24",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_Y25-64",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_Y25-64_NaceB-E",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_Y25-64_NaceF",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_Y25-64_NaceM_N",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_Y25-64_NaceO-Q",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_Y25-64_NaceR-U",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"training",0.24084523868456,0.642253969825492,0,1.31884057971015,0,28
"emp_YGE65",0.268050777875167,0.6433218669004,0,1.22463768115942,0,26
"emp_Y25-64_NaceK",0.268050777875167,0.6433218669004,0,1.22463768115942,0,26
"emp_Y25-64_NaceJ",0.282692206918769,0.646153615814328,0,1.17753623188406,0,25
"emp_Y15-24_NaceB-E",0.314214162209083,0.685558172092545,0,1.08333333333333,0,23
"emp_Y15-24_ED5-8",0.367621527970109,0.767210145328924,0,0.942028985507246,0,20
"emp_Y25-64_NaceL",0.429301604235775,0.824259080132687,0,0.800724637681159,0,17
"emp_Y15-24_NaceM_N",0.429301604235775,0.824259080132687,0,0.800724637681159,0,17
"emp_Y15-24_NaceR-U",0.475584544590565,0.878002236167197,0,0.706521739130435,0,15
"GVAgr",0.582265361686763,0.996412481188616,0,0.518115942028985,0,11
"pop_Y65-74",0.612318403435321,0.996412481188616,0.728395061728395,1.31884057971015,1,28
"emp_Y15-24_ED3-4",0.630455429562392,0.996412481188616,0.759615384615385,1.27173913043478,1,27
"mat_depriv",0.643516394100981,0.996412481188616,0,0.423913043478261,0,9
"ARPR_socexcl",0.643516394100981,0.996412481188616,0,0.423913043478261,0,9
"emp_Y15-24_ED0-2",0.685558172092545,1,0.869565217391304,1.1304347826087,1,24
"emp_Y15-24_NaceO-Q",0.722538488429487,1,0.96031746031746,1.03623188405797,1,22
"emp_Y15-24_NaceJ",0.746615814101753,1,0,0.282608695652174,0,6
"rooms_pp",0.813413565920415,1,1.28645833333333,0.800724637681159,1,17
"emp_Y15-24_NaceF",0.813413565920415,1,1.28645833333333,0.800724637681159,1,17
"emp_Y15-24_NaceK",0.823599187229781,1,0,0.188405797101449,0,4
"ARPR",0.938776857276725,1,2.65625,0.423913043478261,1,9
"low_work",0.938776857276725,1,2.65625,0.423913043478261,1,9
"emp_Y15-24_NaceL",0.952898550724638,1,0,0.0471014492753623,0,1
"emp_Y15-24_NaceA",0.995981178530781,1,7.78787878787879,0.376811594202899,2,8
"emp_Y15-24_NaceG-I",0.999462195176211,1,6.84659090909091,1.27173913043478,5,27
"emp_Y25-64_ED0-2",0.999940859144212,1,9.38961038961039,1.31884057971015,6,28
"unemp_Y15-24",0.999965739533892,1,10.4142857142857,1.22463768115942,6,26
"pop_YGE75",0.99999624175208,1,13.4444444444444,1.31884057971015,7,28
"emp_Y25-64_NaceG-I",0.99999624175208,1,13.4444444444444,1.31884057971015,7,28
"emp_Y25-64_NaceA",0.999999999999798,1,97.8214285714286,1.17753623188406,11,25
"unemp_YGE25",1,1,Inf,1.31884057971015,13,28
