"vars","pval","adjp","odds","exp","obs","size"
"earn_OC1_B-F",0.00193512799994497,0.0397362308560129,0,4.85144927536232,0,103
"earn_OC8_B-F",0.00193512799994497,0.0397362308560129,0,4.85144927536232,0,103
"earn_OC9_G-N",0.00193512799994497,0.0397362308560129,0,4.85144927536232,0,103
"earn_OC5_G-N",0.0020913805713691,0.0397362308560129,0,4.80434782608696,0,102
"earn_OC1_G-N",0.00412290914851234,0.0626682190573875,0,4.3804347826087,0,93
"unemp_Y15-24",0.00682774400945153,0.0864847574530527,0,4.05072463768116,0,86
"emp_Y25-64_NaceA",0.00842604155153808,0.0914827368452705,0,3.90942028985507,0,83
"earn_OC6_G-N",0.0278402278053442,0.26448216415077,0,3.06159420289855,0,65
"emp_Y25-64_ED0-2",0.0352844317826173,0.268161681547891,0.157509157509157,4.33333333333333,1,92
"unemp_YGE25",0.0352844317826173,0.268161681547891,0.157509157509157,4.33333333333333,1,92
"earn_OC4_B-F",0.0973800317962807,0.425123435381539,0.363025210084034,5.7463768115942,3,122
"earn_OC9_B-F",0.0973800317962807,0.425123435381539,0.363025210084034,5.7463768115942,3,122
"earn_OC3_G-N",0.0973800317962807,0.425123435381539,0.363025210084034,5.7463768115942,3,122
"earn_OC4_G-N",0.0973800317962807,0.425123435381539,0.363025210084034,5.7463768115942,3,122
"earn_OC9_P-S",0.0973800317962807,0.425123435381539,0.363025210084034,5.7463768115942,3,122
"earn_OC1_P-S",0.102067464152356,0.425123435381539,0.36864406779661,5.69927536231884,3,121
"earn_OC4_P-S",0.102067464152356,0.425123435381539,0.36864406779661,5.69927536231884,3,121
"earn_OC5_P-S",0.102067464152356,0.425123435381539,0.36864406779661,5.69927536231884,3,121
"earn_OC3_P-S",0.106920466404854,0.425123435381539,0.374358974358974,5.65217391304348,3,120
"earn_OC5_B-F",0.111941838123254,0.425123435381539,0.380172413793103,5.60507246376812,3,119
"earn_OC6_B-F",0.117468317671215,0.425123435381539,0,1.93115942028985,0,41
"emp_Y15-24_ED5-8",0.132864047227021,0.458984890420618,0.248737373737374,3.15579710144928,1,67
"emp_Y15-24_NaceM_N",0.219049183714694,0.704009159231789,0.315151515151515,2.63768115942029,1,56
"low_work",0.22822028665674,0.704009159231789,0,1.36594202898551,0,29
"ARPR",0.24084523868456,0.704009159231789,0,1.31884057971015,0,28
"ARPR_socexcl",0.24084523868456,0.704009159231789,0,1.31884057971015,0,28
"earn_OC8_P-S",0.348410945238801,0.980712290301809,0.617441860465116,4.19202898550725,3,89
"emp_Y15-24_NaceJ",0.407753647266411,1,0,0.847826086956522,0,18
"earn_OC8_G-N",0.426782268290302,1,0.756302521008403,5.84057971014493,5,124
"emp_Y15-24_NaceF",0.474606564715171,1,0.687603305785124,2.68478260869565,2,57
"earn_OC2_P-S",0.494805288353348,1,0.812425328554361,4.56884057971014,4,97
"emp_Y25-64_NaceL",0.501644590524566,1,0.72041166380789,2.59057971014493,2,55
"emp_Y15-24_NaceO-Q",0.547030107763883,1,0.843478260869565,3.39130434782609,3,72
"training",0.552052881440826,1,0.883838383838384,4.33333333333333,4,92
"emp_Y15-24_NaceK",0.553701400547412,1,0,0.565217391304348,0,12
"emp_Y25-64_NaceR-U",0.563535900733519,1,0.899106002554278,4.28623188405797,4,91
"mat_depriv",0.59434389546351,1,0.699404761904762,1.36594202898551,1,29
"emp_Y15-24_NaceR-U",0.59961175332603,1,0.857707509881423,2.26086956521739,2,48
"emp_Y15-24_NaceA",0.685558172092545,1,0.869565217391304,1.1304347826087,1,24
"emp_Y15-24_NaceB-E",0.740174258340476,1,1.2018779342723,3.53260869565217,4,75
"GVAgr",0.740666634628638,1,1.14646464646465,1.78985507246377,2,38
"pop_Y25-64",0.76334043642637,1,1.26436781609195,4.33333333333333,5,92
"pop_YGE75",0.76334043642637,1,1.26436781609195,4.33333333333333,5,92
"earn_OC7_P-S",0.772371149904013,1,1.28633720930233,4.28623188405797,5,91
"emp_YGE65",0.823031274793996,1,1.4296875,4.0036231884058,5,85
"emp_Y25-64_NaceJ",0.853174579302119,1,1.53782894736842,3.81521739130435,5,81
"pop_Y0-14",0.901811376416897,1,1.7641196013289,4.33333333333333,6,92
"pop_Y15-24",0.901811376416897,1,1.7641196013289,4.33333333333333,6,92
"pop_Y65-74",0.901811376416897,1,1.7641196013289,4.33333333333333,6,92
"emp_Y25-64_NaceF",0.906901722403358,1,1.79495798319328,4.28623188405797,6,91
"emp_Y15-24_NaceL",0.907852437417655,1,0,0.0942028985507246,0,2
"rooms_pp",0.926395072968176,1,2.09090909090909,1.69565217391304,3,36
"emp_Y25-64_NaceK",0.929743231861555,1,1.96071428571429,4.05072463768116,6,86
