"","model","aicc","weights"
"1","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",212.83680282641,0.0294921955887474
"2","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",212.89492754751,0.0286474178437307
"3","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED3_4 + emp_Y25_64_ED5_8 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",213.249036151487,0.0239989243235704
"4","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED3_4 + emp_Y25_64_ED5_8 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",213.33038925609,0.0230423184328423
"5","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED5_8 + emp_FT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",213.391034105716,0.0223541063251326
"6","migrt_Y25_64 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED5_8 + emp_FT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",213.636567990057,0.019771531305595
"7","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED5_8 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",213.71008249328,0.0190579786106371
"8","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",213.730678203993,0.0188627293532702
"9","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED5_8 + emp_FT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",213.742258433643,0.0187538275655813
"10","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED5_8 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",213.744076151221,0.0187367907277801
"11","migrt_Y25_64 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",213.813209801839,0.0181001854543586
"12","migrt_Y25_64 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED5_8 + emp_FT + emp_Y25_64_NaceO_Q + GDP",213.821787092848,0.0180227263913307
"13","migrt_Y25_64 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",214.01115643986,0.0163945484060954
