"","Sum Sq","Df","F value","Pr(>F)"
"pop_Y0_14",1583.59377369384,1,42.5375576763287,6.88000945271928e-09
"pop_YGE75",4302.59911167812,1,115.573868066062,6.43268113326614e-17
"emp_Y25_64_ED5_8",447.390873498346,1,12.017548566706,0.000870402123967591
"emp_Y25_64",2822.30923331703,1,75.8111984190391,4.86232849083175e-13
"emp_Y25_64_NaceG_I",982.351885744421,1,26.3873543155156,2.09548694692367e-06
"GDP",243.29477304359,1,6.53524004236952,0.0125705416805788
"Residuals",2829.33796332424,76,NA,NA
