"","model","aicc","weights"
"1","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1517.20850992184,0.0305244779861234
"2","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1517.58924217431,0.025233255631147
"3","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1517.66908829249,0.0242457109411904
"4","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_YGE75 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1517.80971712494,0.0225994442915873
"5","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.14773639459,0.0190852480319073
"6","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + pop_YGE75 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1518.35289426934,0.0172245681403991
"7","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.37046395197,0.0170739157401458
"8","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.43817174315,0.0165055717875995
"9","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + emp_Y25_64_ED5_8 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1518.52964788458,0.0157676431338088
"10","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + emp_FT + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.55972672016,0.0155322812502031
"11","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_YGE75 + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.55996819366,0.0155304060462505
"12","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + pop_YGE75 + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.60492918901,0.015185169869106
"13","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED5_8 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1518.62445035756,0.0150376747291835
"14","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.63253846125,0.0149769843931099
"15","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_FT + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.63672935475,0.0149456337781078
"16","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED0_2 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1518.82721941222,0.0135878250307854
"17","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_YGE75 + emp_FT + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.84754691719,0.0134504211924831
"18","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_Y25_64_ED5_8 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1518.87027630548,0.0132984265915306
"19","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + emp_Y25_64_ED3_4 + emp_PT + emp_Y25_64_NaceO_Q + GDP",1518.90425696912,0.013074390523945
"20","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1518.95045823578,0.0127758256186861
"21","lmktm_OC4 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1518.99698581988,0.0124820419786464
"22","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + pop_YGE75 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1519.04226711074,0.0122026156245028
"23","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y25_64 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_PT + emp_Y25_64_NaceO_Q + GDP",1519.08737340142,0.0119304884571314
"24","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_YGE75 + emp_Y25_64_ED5_8 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1519.17011770143,0.0114469695731018
"25","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",1519.17953189368,0.0113932142020765
"26","lmktm_OC4 ~ 1 + pop_Y0_14 + pop_YGE75 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceO_Q + GDP",1519.19996093804,0.0112774303081746
