"","importance"
"pop_Total",-29.8478347871137
"pop_Y0_14",26.1820037770969
"pop_Y15_24",-43.4916092274529
"pop_Y25_64",11.3450837677326
"pop_Y65_74",-36.4768216410363
"pop_YGE75",54.7606635941434
"emp_Y25_64_ED0_2",16.6244974296002
"emp_Y25_64_ED3_4",17.2405907213274
"emp_Y25_64_ED5_8",17.166219310198
"emp_FT",-64.3663751962578
"emp_PT",-4.32974982729035
"emp_Y25_64",20.4370995706876
"emp_Y25_64_NaceG_I",23.0417990486396
"emp_Y25_64_NaceO_Q",-18.3179749695631
"GDP",13.0686059273569
