"","model","aicc","weights"
"1","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1581.85535917996,0.0307483978927733
"2","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1582.09320355428,0.027300791779642
"3","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_Y25_64_ED5_8 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1582.47394642321,0.0225682549413498
"4","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_Y25_64_ED5_8 + emp_FT + emp_PT + emp_Y25_64_NaceG_I + GDP",1582.52692995063,0.0219782319457905
"5","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_Y25_64_ED5_8 + emp_FT + emp_Y25_64_NaceG_I + GDP",1582.69614615755,0.0201951889056419
"6","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_Y25_64_ED5_8 + emp_FT + emp_Y25_64_NaceG_I + GDP",1582.74989988804,0.0196596347813277
"7","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1582.82117142256,0.0189713846063408
"8","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1582.87170481391,0.0184980454448023
"9","lmktm_OC7 ~ 1 + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1582.9914944701,0.0174226354159987
"10","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_Y25_64_ED5_8 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.15795242202,0.016031271296695
"11","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.37227874422,0.0144021587669646
"12","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_Y25_64_ED5_8 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.37750848292,0.0143645481982157
"13","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.53139104831,0.0133007703907849
"14","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y25_64 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.57813832287,0.0129934881495904
"15","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.57813832287,0.0129934881495904
"16","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.57813832287,0.0129934881495904
"17","lmktm_OC7 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.57813832287,0.0129934881495904
"18","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.57813832287,0.0129934881495904
"19","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.57813832287,0.0129934881495874
"20","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED5_8 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.61666908916,0.012745559510395
"21","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED5_8 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.69310677408,0.0122676301074274
"22","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",1583.74700953726,0.0119414162304769
"23","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",1583.8008339545,0.0116243321990296
"24","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",1583.80818175038,0.0115817039427922
"25","lmktm_OC7 ~ 1 + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.83527559744,0.0114258654345738
"26","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.83987498459,0.0113996196354524
"27","lmktm_OC7 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.83987498459,0.0113996196354524
"28","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.83987498459,0.0113996196354524
"29","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y25_64 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.83987498459,0.0113996196354524
"30","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.83987498459,0.0113996196354524
"31","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_PT + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",1583.83987498459,0.0113996196354524
