"","importance"
"pop_Total",5.39494312708303
"pop_Y0_14",25.3505254426651
"pop_Y15_24",-20.9495239271607
"pop_Y25_64",-7.17110015712106
"pop_Y65_74",-3.41182402759297
"pop_YGE75",11.3148763770838
"emp_Y25_64_ED0_2",-6.04056597194772
"emp_Y25_64_ED3_4",-18.0175434681726
"emp_Y25_64_ED5_8",-5.87160039194367
"emp_FT",0.0995943833894339
"emp_PT",-7.92285616607824
"emp_Y25_64_NaceG_I",5.96521942026259
"emp_Y25_64_NaceO_Q",-5.74214437522055
"GDP",0.0551865534313817
