"","importance"
"pop_Y0_14",9.73837965622165
"pop_Y15_24",-3.32169856292044
"pop_Y25_64",-4.723636568263
"emp_PT",3.79154856160148
"emp_Y25_64",-0.90400950684055
"emp_Y25_64_NaceO_Q",3.86038758348708
"GDP",1.48162787951356
