"","importance"
"pop_Total",-10.4943392402905
"pop_Y0_14",18.861949352198
"pop_Y65_74",-19.4713469409452
"pop_YGE75",50.8476400870148
"emp_Y25_64_ED3_4",3.94109368200664
"emp_FT",-14.4622367931314
"emp_Y25_64_NaceG_I",13.1885733905743
"GDP",11.996780646281
