"","importance"
"pop_Total",-17.0255972350854
"pop_Y0_14",27.1343157737645
"pop_YGE75",46.4339955327052
"emp_FT",-37.748283160229
"emp_Y25_64",26.8279395116438
"emp_Y25_64_NaceO_Q",-34.3004858874797
"GDP",13.2908656836834
