"","Sum Sq","Df","F value","Pr(>F)"
"pop_Total",550.001360653511,1,10.2908185121628,0.00192362124772697
"pop_Y0_14",426.044825517373,1,7.97152569265627,0.00599449586821538
"pop_YGE75",1750.48670955673,1,32.7525390384439,1.75353555242302e-07
"emp_Y25_64",491.964258081419,1,9.20491339943452,0.00325455303034765
"GDP",2509.37492192945,1,46.951741846357,1.36293912069265e-09
"Residuals",4275.66658573141,80,NA,NA
