"","importance"
"pop_Y25_64",-10.2903636003817
"emp_Y25_64_ED3_4",19.7128048636023
"emp_PT",-17.7285459048054
"emp_Y25_64",4.06365606746955
"emp_Y25_64_NaceO_Q",9.6782092511726
"training",-63.0075638163349
