"","model","aicc","weights"
"1","lmktm_OC3 ~ 1 + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",557.621755548124,0.028882097673292
"2","lmktm_OC3 ~ 1 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",557.79686190253,0.0264609157862206
"3","lmktm_OC3 ~ 1 + pop_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",557.871582499906,0.0254905671900249
"4","lmktm_OC3 ~ 1 + pop_Y0_14 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",558.104888281193,0.0226839035663725
"5","lmktm_OC3 ~ 1 + pop_Y65_74 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",558.265321976887,0.0209353419059049
"6","lmktm_OC3 ~ 1 + pop_Y0_14 + pop_YGE75 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",558.420279906407,0.0193745387084948
"7","lmktm_OC3 ~ 1 + pop_Y0_14 + emp_PT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",558.433900432155,0.0192430412810827
"8","lmktm_OC3 ~ 1 + pop_Y25_64 + pop_Y65_74 + emp_PT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",558.449940303231,0.0190893305294911
"9","lmktm_OC3 ~ 1 + pop_Y25_64 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",558.49440959859,0.0186695698988826
"10","lmktm_OC3 ~ 1 + emp_FT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",558.582724697784,0.0178631042524666
"11","lmktm_OC3 ~ 1 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",558.612534029392,0.0175988349682853
"12","lmktm_OC3 ~ 1 + pop_Y65_74 + emp_PT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",558.974835108609,0.0146828796480565
"13","lmktm_OC3 ~ 1 + pop_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP + training",559.050213654074,0.0141397911828729
"14","lmktm_OC3 ~ 1 + emp_Y25_64_ED3_4 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.134233741845,0.0135580822923489
"15","lmktm_OC3 ~ 1 + pop_Y15_24 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.149190576404,0.0134570674816954
"16","lmktm_OC3 ~ 1 + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP + training",559.181051194915,0.0132443907358558
"17","lmktm_OC3 ~ 1 + pop_Y0_14 + emp_FT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.191741302805,0.0131737876097523
"18","lmktm_OC3 ~ 1 + pop_Y0_14 + pop_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.297288915148,0.0124965831881128
"19","lmktm_OC3 ~ 1 + emp_PT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.300768425946,0.0124748610910833
"20","lmktm_OC3 ~ 1 + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.322086966338,0.0123425943618061
"21","lmktm_OC3 ~ 1 + pop_Y65_74 + emp_FT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.322874135298,0.0123377374640837
"22","lmktm_OC3 ~ 1 + pop_Y25_64 + emp_PT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.337697462129,0.0122466323439854
"23","lmktm_OC3 ~ 1 + pop_Y0_14 + pop_YGE75 + emp_PT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.457086823715,0.0115369659170142
"24","lmktm_OC3 ~ 1 + pop_Y25_64 + emp_FT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.474667096086,0.0114359988228079
"25","lmktm_OC3 ~ 1 + pop_Y0_14 + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.483859384406,0.0113835579288745
"26","lmktm_OC3 ~ 1 + pop_Y0_14 + pop_Y65_74 + pop_YGE75 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.48878628382,0.0113555496191239
"27","lmktm_OC3 ~ 1 + emp_Y25_64_ED0_2 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.530981375958,0.011118484922758
"28","lmktm_OC3 ~ 1 + pop_Y25_64 + pop_Y65_74 + emp_FT + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.564067318627,0.0109360651878354
"29","lmktm_OC3 ~ 1 + pop_Y25_64 + emp_Y25_64_ED3_4 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",559.570081871307,0.0109032268195128
