"","importance"
"pop_Y25_64",-19.5437396672897
"pop_Y65_74",-20.3759761499362
"emp_PT",6.19848274213591
"emp_Y25_64_NaceG_I",1.17054880260434
"emp_Y25_64_NaceO_Q",21.6003254440877
"GDP",20.4956212048499
