"","model","aicc","weights"
"1","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_Y25_64 + GDP",595.439253099712,0.0383531279919128
"2","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_FT + emp_Y25_64_NaceO_Q + GDP",595.706684346509,0.0335528049642582
"3","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_FT + GDP + training",596.180172717569,0.0264796438150384
"4","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_FT + GDP",596.218679702176,0.0259746948110255
"5","lmktm_OC7 ~ 1 + pop_Total + pop_Y25_64 + pop_YGE75 + emp_Y25_64 + GDP",596.505267216107,0.0225070598389758
"6","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_Y25_64 + GDP + training",596.817881242181,0.0192502109204242
"7","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_Y25_64 + GDP",596.867858869767,0.0187751315406576
"8","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64 + GDP",596.984356766037,0.0177127417885063
"9","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_Y25_64_ED3_4 + emp_FT + emp_Y25_64_NaceO_Q + GDP",597.138218351014,0.0164011829473109
"10","lmktm_OC7 ~ 1 + pop_Total + pop_Y25_64 + pop_Y65_74 + pop_YGE75 + emp_Y25_64 + GDP",597.198445155504,0.015914649876771
"11","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_FT + emp_Y25_64 + GDP",597.219911661162,0.0157447473504443
"12","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_FT + emp_Y25_64_NaceO_Q + GDP",597.230166975083,0.0156642203210317
"13","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_YGE75 + emp_Y25_64 + GDP",597.239088853606,0.0155944988129305
"14","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_PT + emp_Y25_64 + GDP",597.28864124913,0.0152128735595525
"15","lmktm_OC7 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_FT + emp_PT + GDP",597.357201717588,0.014700210007035
