"","model","aicc","weights"
"1","lmktm_OC3 ~ 1 + pop_Total + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",567.408188727297,0.0315328057390097
"2","lmktm_OC3 ~ 1 + pop_Total + pop_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",567.780580208821,0.0261757318216117
"3","lmktm_OC3 ~ 1 + pop_Total + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_NaceO_Q + GDP",567.783987401801,0.0261311768993356
"4","lmktm_OC3 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",567.913565446383,0.0244918423398671
"5","lmktm_OC3 ~ 1 + pop_Total + pop_Y0_14 + pop_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",568.035886545503,0.023038795292891
"6","lmktm_OC3 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_Y25_64_ED0_2 + emp_Y25_64_ED3_4 + emp_Y25_64_ED5_8 + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",568.086637101385,0.0224615345100615
"7","lmktm_OC3 ~ 1 + pop_Total + pop_Y25_64 + pop_Y65_74 + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",568.263882451161,0.0205565904768379
"8","lmktm_OC3 ~ 1 + pop_Total + pop_Y0_14 + pop_YGE75 + emp_Y25_64_NaceO_Q + GDP",568.733427740759,0.0162551364684798
"9","lmktm_OC3 ~ 1 + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_NaceO_Q + GDP",568.914261138731,0.0148498869171316
"10","lmktm_OC3 ~ 1 + pop_Total + pop_Y0_14 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",569.100181200995,0.0135316612733932
"11","lmktm_OC3 ~ 1 + pop_Total + pop_Y0_14 + pop_Y25_64 + emp_Y25_64_NaceO_Q + GDP",569.113001395419,0.0134451994196942
"12","lmktm_OC3 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",569.131293996533,0.013322786251934
"13","lmktm_OC3 ~ 1 + pop_Total + pop_Y0_14 + pop_Y15_24 + pop_YGE75 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",569.148895088138,0.0132060528734371
"14","lmktm_OC3 ~ 1 + pop_Total + pop_Y0_14 + pop_Y25_64 + emp_Y25_64 + emp_Y25_64_NaceG_I + GDP",569.22445834799,0.0127164145805754
"15","lmktm_OC3 ~ 1 + pop_Total + pop_Y25_64 + pop_Y65_74 + emp_Y25_64 + emp_Y25_64_NaceG_I + emp_Y25_64_NaceO_Q + GDP",569.242243041477,0.0126038370936445
"16","lmktm_OC3 ~ 1 + pop_Total + pop_Y15_24 + pop_Y25_64 + pop_Y65_74 + emp_Y25_64_NaceO_Q + GDP",569.320255187113,0.0121216756498231
